YvHX,IqeWtz,2,唐欢,2021040964245,913542,0
JAQG,60tY1E,1,毛国才,2021041012356,518823,1
RcZw,XW5sRK,1,吕影,2021041108753,006087,0
V7YJ,J4bFkj,1,罗清,2021041182049,561620,1
JJdt,n5tkmT,2,贺瑗,2021041231553,239015,0
rZB1,nkTUpR,2,郝宁行,2021050021846,151318,1
D6Td,FSWcpE,1,宋仁达,2021050027270,075972,1
u2et,AzPhJG,1,邬雄家,2021050041060,819010,1
x4rO,K32LQH,2,傅素,2021050123740,540837,0
NasZ,y6g5kV,1,屈芳玲,2021050271958,303119,0
H9oi,6zjCnZ,2,贺倩,2021050325107,518251,0
hyME,Q5tpS9,2,喻勇,2021050430313,381303,1
CZcs,KWwCWw,1,朱融,2021050506071,482360,0
bCwS,WUQ8Bb,2,茅枫,2021050534713,168347,0
LtOt,G8xFcs,1,姜菲,2021050907453,922274,0
UJsf,2AOJud,1,熊思枝,2021051021853,285118,0
7ajz,5Qp2lE,1,堪安,2021051035111,817551,1
9Wen,ToApBB,2,陶英菁,2021051135841,808258,0
ElEa,NlTSVM,1,曹茂,2021051247352,175773,1
rjiC,0ePj7d,2,尹毅东,2021051253667,066336,1
5wLf,vKzPHV,1,堪玉英,2021060120538,852605,0
Oqtu,jAwiNP,2,安昭茗,2021060137967,554279,0
Fj7x,iCcmuu,1,尤琬珠,2021060206059,766860,0
L9jz,RFkMG5,1,孙菁莉,2021060216143,896761,0
MBj9,1HMllq,2,俞琼,2021060388949,624589,0
k4sO,tXNvdq,2,施育悦,2021060405837,147858,0
LG5c,lIMS56,2,奚伟致,2021060446372,018163,1
XEgI,nvzjLJ,1,倪勤静,2021060899232,555592,0
YYgm,ERd6TT,1,元贞眉,2021061035626,760856,0
0VAL,GJprwL,2,许娥育,2021061134040,328140,0
WuSZ,r504ml,1,金星,2021070658728,183587,1
XD8L,Af3cp3,1,李岚,2021070814634,888946,0
0vfi,vYGFTf,2,孟瑗璧,2021071022852,288428,0
qCNV,CqBgNk,2,郎玲,2021071038051,393880,0
UAHs,XTieKf,2,吕全达,2021071056872,564868,1
IARK,B60nxZ,2,常岩树,2021071102370,850723,1
7ciX,TeLlwv,1,金婉,2021071213105,153431,0
ey25,DPlWvd,2,彭毅,2021080188621,882286,1
kDt6,bvieYE,2,冯利铭,2021080242318,104723,1
R6b0,9p3rh1,2,金欣荣,2021080290051,110500,0
aTn9,jKYwah,2,冯珍爽,2021080342331,729723,0
LLAH,iPqHDQ,1,毕俊,2021080496671,250466,1
lJbx,Z2sWPo,2,郎航,2021080498012,670680,1
mPwC,hpcsAz,1,熊顺树,2021080719758,021297,1
BQ6I,IXdlpP,1,潘贵,2021080816161,169561,1
cqxw,kjaxTo,1,孔波,2021080933115,022531,1
uD2v,2KNba4,1,尤建茂,2021081000360,756603,1
1wLl,NpPuhX,1,乐羽怡,2021090087713,741377,0
UVjH,5uHPkb,2,吴茗,2021090147643,168376,0
LCBv,2LYSId,2,方富康,2021090272870,526528,1
ZKSo,uFcbpX,2,于爽蓉,2021090278963,451089,0
vrRH,fGOY7e,1,王娜馨,2021090429244,717992,0
O8u8,61HuLR,1,禹伟发,2021090456241,603662,1
YQHV,IpP9Hj,1,常东俊,2021090549952,015199,1
zIjV,crGh8q,2,杨勤,2021090609243,495192,0
7UaM,VXxIms,2,唐霭,2021090684823,479948,0
TQ4O,PHKkmO,2,米士以,2021090780773,924907,1
QWiE,MVYsfK,2,萧树义,2021090827672,839876,1
WH4K,DJyg7z,1,卜婉,2021090872924,845529,0
l2Hk,QQozjt,1,任莉,2021090893814,509838,0
BZWs,NiERRU,1,酆怡霄,2021090895166,977851,0
kBMm,PfRJht,1,汪娜美,2021090931152,062911,0
oey7,P3UdVM,1,汪武祥,2021091227806,856778,1
dBqp,e6L2pP,1,褚时雄,2021091229254,922192,1
SNIE,J9FRsq,1,费兴贵,2021091232409,767324,1
jbU7,5bNFdm,2,殷家东,2021091244566,406845,1
CPLW,130yii,2,平枝悦,2021100104439,377444,0
QlMy,VbpiY5,1,张良盛,2021100130859,582108,1
7a2Q,weM3ee,1,顾航,2021100210805,787708,1
mv5m,y12eyF,1,唐盛,2021100457057,295070,1
XAPV,xbWop9,2,祁凡,2021100584035,291840,0
3tDc,CfDvbl,2,鲍仁,2021100593167,769831,1
KxsD,Ie8qCF,1,于永,2021100772439,568124,1
hMw5,nL18Ar,2,顾珊苑,2021100862921,693629,0
BMz2,wf6JFg,1,杨建成,2021101106561,441865,1
MKr6,MVewsO,2,唐中风,2021101113711,420637,1
RnNC,UXgv0T,2,卫婵,2021101137039,113770,0
R01u,6nEWyp,2,平策,2021110028170,981581,1
8qWI,D6hj35,1,任东,2021110567857,623978,1
ZVgL,RVjoke,2,倪芸丹,2021110853266,042232,0
71xB,vJIl0d,1,秦彬广,2021110856327,958563,1
MHwf,kPOf79,2,柏祥德,2021111051552,295315,1
KrKf,NcGuOL,1,孙彩,2021111053907,216539,0
j2E7,45FXK2,2,计秋纯,2021111076523,712865,0
NhKr,75FMTt,2,项海,2021111161038,453610,1
RmSa,jPOvUf,1,董欣云,2021111254125,366841,0
OoWm,RXMGKG,1,皮富星,2021120151544,637615,1
eE6B,PBb7d4,2,柏羽馨,2021120219029,346290,0
3Alj,FJAjNQ,2,周珊霭,2021120346814,189168,0
ot8l,67g7Wl,2,孔英冰,2021120364215,862042,0
MzpN,0FJ8j7,2,朱秀,2021120427246,520572,0
pynW,p9NAZ9,2,唐军中,2021120630647,772606,1
dAT8,BTAWpS,1,潘家,2021120650553,241905,1
rE8O,8o2jyy,2,葛炎龙,2021120728207,969782,1
OQRa,kmNdad,1,明行,2021120728873,374588,1
bybv,IqigBr,1,施星广,2021120753354,661333,1
GAuR,E7uEvX,1,孙贞娴,2021120768213,713982,0
dEAk,N43qAx,1,顾光贵,2021120834629,330946,1
WCo8,ARQNCo,1,邵琛,2021120907823,122478,1
A85L,KD6uaj,2,薛娥环,2021120943904,063639,0
tbKv,RWxqPL,2,昌薇,2021120955745,318557,0
WCx8,OHnlln,2,汤雪,2021121030418,824504,0
I0Y7,6wkbjg,2,苗露,2021121102216,635522,0
KZQ3,hzxOHi,2,成俊龙,2021121240475,528304,1
JCWc,YHWdVP,2,狄芬菊,2022010182818,530628,0
lmSC,xjHf70,2,傅家,2022010191115,699311,1
oHHs,YrFOJf,1,邵聪,2022010197752,324077,0
dRWp,Q4vwNO,2,云薇,2022010199969,300699,0
S5qV,qfPw3f,1,堪娴,2022010225210,606252,0
Vdeq,Uur3th,1,廉彩霭,2022010234137,320141,0
dbRA,jsJXUh,2,岑祥利,2022010336349,856063,1
MB0q,qKV0zK,2,秦元德,2022010585320,750853,1
cxek,M9wB34,2,沈子,2022010617234,585472,1
DiZh,MjyG9s,2,方风树,2022010756845,034268,1
2ko4,ofkSdU,1,卫榕茂,2022010767218,235672,1
CZ9j,RtppJ4,2,祁蕊,2022010898567,519485,0
DyZw,82yERB,1,吴静,2022011019010,470890,0
VPRP,8E4Afu,2,陈飘娴,2022011060153,257201,0
PN4y,v4aZDM,1,祁钧,2022011095013,468150,1
x9fO,yMgjTt,2,平光,2022011142712,322027,1
0Trw,wwK7Zv,1,马娅,2022011196661,525966,0
Gunl,gd0x0C,2,金晓,2022020210442,964404,0
ORBn,CoDzI2,1,葛广中,2022020256740,344967,1
lpAH,eVGHpr,1,纪国天,2022020264655,987646,1
W1ue,JMmt8c,1,祁才,2022020344817,201048,1
uWro,W0MI7S,1,臧宜妍,2022020349936,295099,0
c3Jp,1Odjtw,1,费雄,2022020527432,017474,1
qIyY,OgQKu1,1,皮枫巧,2022020607973,863679,0
WoON,bMMHUU,2,陶树福,2022020760169,711401,1
ANcG,nLI1vJ,2,明姣,2022021131933,271219,0
W6Mo,RFKwkg,1,马雅英,2022021212107,859221,0
iOsv,vJZIqn,1,余才风,2022030061228,395612,1
SV0l,qj7S8Q,1,彭子义,2022030159022,357090,1
u6xa,GyBFZ6,2,孙妍姬,2022030165413,206954,0
W2MZ,8H67xA,2,余强,2022030208306,346283,1
HNw3,Hcg0Lj,1,卜弘生,2022030431970,614819,1
onJN,8Zt3t3,2,魏信国,2022030693312,164833,1
YEWx,LzlHT7,1,项欢,2022030699834,834698,0
9dqV,8ZWbNf,2,喻娟纨,2022030705665,575756,0
6c21,DYAnuh,1,董达,2022030888362,491283,1
iSWE,jQ51PU,2,项嘉珍,2022030907569,540375,0
fRLE,E5vbh7,1,水武腾,2022031012441,767724,1
53k2,Mt6ytu,2,唐福,2022031087060,029570,1
htDo,sgrtrh,2,水丽,2022031198822,969088,0
tNXf,7iXF8J,2,许才世,2022031222526,654525,1
pv5r,5NrKvw,1,水辰,2022031242445,963424,1
jCsZ,HqOLnC,1,堪才,2022040139439,892994,1
93nH,H8jcxO,1,马辉鼎,2022040160602,836806,1
ZwGb,85jCD8,1,伏文,2022040164325,027543,1
0WD3,yC9uDP,1,苗时,2022040347570,286375,1
IQcv,YJKfdx,1,费明,2022040391534,385315,1
pyty,OitNEX,2,喻俊,2022040599013,676290,1
ndxg,SGf5Yv,2,柳安,2022040627554,825875,1
WVkD,CItO3o,1,平波,2022040875772,016557,1
eBml,KQxwC5,2,孔萍素,2022041027867,400878,0
nOYH,AwjWo9,1,齐琴,2022041118330,603983,0
6ArD,lkV9us,1,奚航信,2022041158551,743285,1
pDkv,kIOE4D,2,钱亚,2022041216846,703068,0
JlrP,MirMpg,2,项铭,2022050068927,640189,1
Ueaz,04NEwr,1,滕清,2022050152447,303524,1
eZDJ,9jxO7d,1,廉娟凤,2022050155110,645551,0
mON8,Ud0jvJ,2,周信,2022050600034,179900,1
S9ph,dZanWD,2,姜辉,2022050794474,492044,1
e2FF,FtHYdJ,1,滕腾,2022050961859,542218,1
0rOh,cMKAtG,1,张叶荣,2022051041564,830115,0
p7Ky,T3zPs8,2,严红,2022051054114,667341,0
SZrK,gjp7zQ,1,汪怡荔,2022051108470,436884,0
OKku,vrDHcq,2,史丹,2022051122945,519529,0
HJKd,sg6Iqs,2,赵永致,2022051168315,895683,1
t5nZ,noJEYh,1,柳行,2022060157109,016171,1
bu38,ELFyRD,2,凤世永,2022060177220,947872,1
pVhK,IIQFJC,2,平富,2022060180018,427900,1
lJOJ,E7G9ZI,2,何娥,2022060359036,104390,0
elVg,VavDdS,2,柏茂,2022060485316,667753,1
sBnP,B5cDmi,1,史达保,2022060491339,571613,1
mMZX,8fwYvy,2,何平,2022060634563,103245,1
dGie,Dh7McY,2,卜思,2022060797524,594775,0
fd1n,7RFqdn,2,陶璧悦,2022060822739,516827,0
MYUT,I4YICi,2,郎菊,2022060930042,978800,0
F9Oq,NVit89,2,王杰,2022060988966,309789,1
9VIz,GSdeay,1,邹康,2022061170426,579704,1
43Y5,VDLavq,2,禹雄,2022070036134,364561,1
8ufe,IvQkzd,2,费伟,2022070361509,518615,1
IEuY,rNKPKD,1,平滢咏,2022070437550,595575,0
RgL7,lnap9L,1,倪广,2022070590744,096907,1
CDdP,vZnyi4,2,陶才,2022070604043,672740,1
ZpgZ,ABV2pm,2,俞祥,2022070622467,022424,1
BCJt,dIUmIs,2,卞鼎,2022070631355,908113,1
OpLc,1iPWA5,2,伏清康,2022070775215,072952,1
oy7E,iGRur5,1,花行,2022070788247,710082,1
w3Qy,75cJnu,1,马伟宁,2022070961262,247112,1
VeTO,9WIhM6,1,尹良楠,2022071024872,513448,1
WnnH,wnwlCk,1,华枫,2022071231734,429917,0
E7Tq,3kd2a0,2,廉璐英,2022071257108,529471,0
aCKT,paMrj4,2,华胜国,2022080027569,764375,1
M6WI,IFQ46p,1,谢保,2022080103765,244537,1
CiAA,XGlHsD,1,凤苑,2022080460931,141609,0
tMzf,dEzgp1,2,雷寒,2022080510865,550008,0
TGcY,4mkth4,2,凤娅,2022080627861,172078,0
qAcJ,1thzKH,1,汪舒,2022080631357,427713,0
UlX8,UJeN0H,2,庞仪,2022080733257,449332,0
NX9S,bxNMv1,1,纪建兴,2022080856717,545767,1
IG6C,PZbrM8,1,章强永,2022080917667,553076,1
7DVD,LhVtR4,1,萧志勇,2022080999574,126895,1
IzqF,m4ZOlC,2,金黛莉,2022081154064,547140,0
Wqz6,eH6BqG,1,任淑,2022081164868,187048,0
9jMo,uVCSyP,2,沈鼎,2022081254038,726240,1
9dMZ,2iWmRF,2,殷达,2022090080967,281009,1
ylU9,GYwDsj,1,葛弘信,2022090097865,609878,1
x178,ksUe1g,1,和成,2022090187705,546777,1
r5Xh,3sSaIj,2,姚峰,2022090277741,641677,1
jjJz,5SZ3mI,1,岑福,2022090296811,090068,1
1WLl,JsBd7k,2,时娥,2022090348028,072180,0
1zDm,mW7u0F,2,吴波,2022090558638,782486,1
diM1,T55NfB,1,李永,2022090574316,612443,1
Vn3n,NqydFL,2,窦刚,2022090615717,835157,1
MCkY,jpJIHm,2,计飞,2022090656727,688867,1
TtVp,jNFz0x,2,殷蓓洁,2022090695122,887851,0
rBCx,F4NNAv,2,花锦,2022091079204,913592,0
9NiK,aFpCn1,2,穆才航,2022091096042,524260,1
abEO,c5Atcb,1,潘雁,2022091119461,936494,0
6KWu,uy8v0Q,1,毛义,2022091159561,906195,1
tL6q,P7Y76j,1,安祥富,2022091189018,084890,1
t4Tw,bjFaDp,1,郑娜,2022091248656,301486,0
cd3i,nuZcGu,1,严行茂,2022100162524,659125,1
SJwU,fOHXig,1,庞强富,2022100178026,370780,1
Xp30,tKZysZ,1,郎星,2022100816535,181665,1
8qRg,Rkm7gB,1,鲍珠咏,2022100891204,761312,0
D3QH,samRLU,2,酆生波,2022101192162,385921,1
4W1s,YGQgnP,2,花勤颖,2022110332631,176726,0
xGnR,7jh1Rq,1,邵文飞,2022110367159,503971,1
5o0m,H4fig1,2,袁中,2022110391415,969814,1
fDV0,IH9vYv,2,方茗,2022110412371,044023,0
mFUD,jP5bKX,1,平淑,2022110500320,746803,0
SIAf,akVlq3,2,祁岚,2022110652318,906923,0
e54C,IVBvry,1,岑文,2022110677457,971474,1
G5KQ,OVkIhm,2,毕良,2022110749428,003994,1
iOUO,kESNq5,2,何晶,2022110777754,408977,0
cY18,XvJY2e,1,和利俊,2022110795221,787152,1
Bssx,bDl4ll,2,毛枝芬,2022110842341,488923,0
SkeD,k1jEYI,2,沈珊璧,2022110858555,902885,0
W1Qr,pjV5C4,1,鲁山,2022110861323,600413,1
IJwf,HM2jqg,2,汪山伟,2022111013054,469230,1
wuvh,WrsYAc,1,柳欢蓉,2022111028663,891786,0
f1Gp,nv8T4F,2,俞平风,2022111071529,995115,1
lBFK,OxAJZc,1,俞雪,2022111244133,485941,0
Haew,0gxRCV,1,卞辉,2022120045466,717354,1
dBhu,AZQcnr,1,殷杰全,2022120106835,309768,1
Qq5M,PDVnw4,2,成飞,2022120134563,686145,1
VD1F,JEHdIV,1,邬发,2022120267031,629870,1
EBof,3xnf7y,2,俞昭,2022120532564,311225,0
nEAi,QzZd0n,2,时永利,2022120537632,655476,1
QgYG,3KXzdb,1,董光,2022120591456,344414,1
7puy,r5yhUE,1,纪军安,2022120605817,578458,1
4oY6,fpe6uR,2,褚舒,2022120662052,584520,0
uELm,ycaUEQ,2,魏星,2022120703726,502137,1
c6W8,81Ij1q,2,吴平,2022120841652,738716,1
2M8c,D1QiiT,2,乐韵勤,2022121029725,744097,0
nV6D,eab6Cs,1,平星山,2022121054428,900844,1
pVM1,URebDW,1,秦龙辉,2022121101713,213917,1
gJK3,reDaay,1,吕菁,2022121134175,435041,0
eJCy,0zXt9h,2,郑秀荷,2022121189926,067699,0
W9KK,AWd1xr,2,马嘉,2023010133531,889235,0
Co2y,nswUUW,2,毕贵光,2023010190774,552007,1
Ul3X,rpSCSm,1,项宁国,2023010259230,718692,1
KnmT,urJb6r,1,黄康,2023010279142,216191,1
JCY4,QdmzNq,2,花嘉,2023010556829,401068,0
M7Aq,A2rVBE,2,明璧洁,2023010569001,029390,0
kBxj,DMXGXx,2,屈飞,2023010601243,378812,1
Y0f5,9MkiPX,1,魏海,2023010663229,865032,1
Yvve,IOW7Uz,1,华钧,2023010837234,869472,1
3bBe,J9ddxb,2,李琴,2023010959722,029697,0
eOoQ,dOxrwg,1,喻明广,2023010967041,918970,1
5hHY,kP3UfP,1,葛瑾柔,2023020164724,672547,0
i8Qt,XcDMYG,2,滕馨,2023020192362,138423,0
7g3B,pldprH,2,蒋盛,2023020268670,843686,1
e9Xx,cMK2AP,2,喻华,2023020423004,544330,0
zNo2,XIiHJy,1,茅欢,2023020611339,570713,0
SvzC,EDeqLl,2,昌凝,2023020646153,117861,0
V2tJ,pxE2Go,2,章建,2023020869711,160497,1
gYeB,oCXBSr,1,袁杰,2023020934921,051549,1
UUBJ,DELdXJ,1,汪毓园,2023021167735,495677,0
2Dco,bMcL6t,2,吴枝娜,2023030118651,020286,0
IsI8,norqcX,1,于寒琳,2023030125342,655353,0
gAxN,3hvnKQ,2,余福世,2023030196560,487065,1
N84t,bQperA,1,袁楠杰,2023030348320,820983,1
vrlq,sFWHQ5,1,狄霄,2023030381553,478515,0
FWHV,7gxNOS,1,贺茂,2023030416012,882560,1
ew8U,qV06AR,2,傅怡,2023030682401,101924,0
bPVJ,lxzUCH,2,姚惠,2023030720035,140200,0
TUIR,BwZGEP,2,皮琼,2023030846151,997261,0
zsSs,nUGqKD,2,尹芝,2023031094709,801447,0
fukr,ZjOngM,2,熊腾,2023031112332,659823,1
pgCs,EPxx7E,1,董广,2023040131825,529018,1
0PFa,NvDHZv,2,岑健,2023040164271,828042,1
ENm2,nbmWD3,1,窦荔莉,2023040197148,919171,0
4CGK,r9qIlD,2,臧兴刚,2023040278174,377381,1
6mMY,Cyg1Bv,2,董勤,2023040581237,372812,0
1hKG,rZqNQs,1,葛仁,2023040709711,828597,1
a3wR,5mzqXd,2,冯瑾惠,2023050057561,205175,0
4i9k,9xuWcw,1,韩仁,2023050077751,784077,1
00dP,zAOkZH,2,杨梦,2023050145373,168953,0
YN9l,GGTbW3,1,凤慧,2023050177974,514379,0
cNR2,Pzrwka,2,卜树清,2023050216025,738660,1
e1Xw,A8hDep,2,苗策,2023050333725,851037,1
ejIh,emarQG,1,鲍育冰,2023050335829,223658,0
8RFS,GGqtxI,1,庞榕家,2023050352539,225225,1
wKfE,TTxbcj,1,康筠凝,2023050423231,686032,0
z2FN,h93QjQ,2,皮贵以,2023050525447,630054,1
jSZc,1aYTTL,1,和文,2023050527717,886577,1
eNug,cbF2pj,1,卜义,2023050617913,377779,1
ndN3,aRbfpW,1,秦宁东,2023050637522,129375,1
4I5p,w7oLrW,1,谈茜纯,2023050689804,161198,0
dl0D,9Jc2Fu,1,贝清成,2023050903922,011539,1
1CCW,XCAFdy,2,柏珊黛,2023050997238,524972,0
yUJa,26jslT,2,安茗莲,2023051005073,776150,0
RCzU,54oxPM,2,屈育香,2023051008118,431181,0
jHJd,hKr6HM,1,酆光,2023051063058,261530,1
LMuS,nd6nfC,1,云君枝,2023051224538,871145,0
98bX,AZi1KK,1,项霄琴,2023060184574,581045,0
0F2E,JsspZk,2,雷凡,2023060187663,527276,0
sZqb,1JAEAk,2,云妍,2023060253612,962036,0
dHVp,0NKDUx,2,华国刚,2023060275575,386155,1
AJZN,ikB3bH,1,毛慧,2023060290662,993306,0
YKh1,IswLGx,1,孔咏,2023060777159,693271,0
49ZM,0HZqIs,1,禹伟,2023060869805,166098,1
ybMy,bMx2QH,1,熊瑾,2023060897141,384371,0
ZJFq,Gv7Pto,2,黄丽,2023060957115,120571,0
aH2P,qo0Q8H,1,陶伟国,2023061000155,106201,1
n5hF,YwIYxP,1,祝致成,2023061022322,907223,1
IY18,6OPEHW,2,周岩士,2023061089537,686595,1
WwZq,o80Gpq,1,魏莉,2023061162303,682723,0
Di5R,nykxsV,2,乐茗爽,2023070272126,168321,0
UIRz,yhQu7Y,2,柏育,2023070343932,754239,0
sg2e,tu8B3n,2,施芳,2023070354808,279248,0
Asal,LN4038,2,薛时钧,2023070481556,281415,1
AGg8,sDdbhV,2,魏菁,2023070534716,088247,0
eCbP,kLqFzI,1,鲍武才,2023070556650,817966,1
pD9z,XoIkZ4,2,许贞蓓,2023070617102,167471,0
eCDx,6DQyS5,2,顾荷瑞,2023070751417,303314,0
jSHi,IUb8vJ,1,任纨聪,2023071042927,982629,0
W3p4,xctJai,2,姜刚泰,2023071084974,336149,1
DQx6,rWpbAo,2,姜眉青,2023071087812,894678,0
mPmX,gNieMg,2,毕钧茂,2023071094973,352849,1
oRqD,71Rgod,2,葛琬,2023071174324,753443,0
jAqw,hjFH7k,2,杨永宁,2023071243130,652631,1
sdxl,69Zp4G,1,严中,2023080075552,949555,1
0J8p,R6Pomt,1,戴叶,2023080098036,306180,0
3aJ4,Ig20S7,2,邵枝,2023080175214,590552,0
Bg3t,RqaWi1,2,奚珍梦,2023080223062,671630,0
HxCN,Sj7jhS,2,华辰,2023080441711,834217,1
FvwL,Yx2X47,2,傅仁,2023080654907,704549,1
3ieb,wC1hqn,2,孔杰,2023080682171,162021,1
FKXs,j69AXn,2,窦爱,2023080933306,595433,0
jm76,dyMzwo,1,殷盛,2023090103249,708332,1
wBrw,py316m,2,萧顺生,2023090490456,283204,1
Xii0,mt4dGI,2,元艺,2023090799268,555192,0
zyY5,6A9OBZ,1,苗明,2023090861959,785419,1
iNSR,paZvWV,2,云东,2023090865573,299755,1
kPmE,tbg54J,1,花士,2023091074314,471143,1
ZUcl,ipNjqv,1,庞建,2023091077143,238771,1
XEEg,0Jj6fD,2,黄婵,2023091253768,304737,0
kENP,E0MkWP,2,毛武义,2023100013634,498536,1
0iu9,3CmpjZ,1,贺德平,2023100058656,721886,1
tYnJ,Zahbjx,1,葛霞,2023100112638,195626,0
pOIA,Ioenoj,2,花士成,2023100169941,711899,1
72fi,sRVQrN,1,孔弘利,2023100295721,325857,1
AoFc,bPCKQg,1,花琛伟,2023100338971,059889,1
7xjT,uiuvGC,2,伍婉,2023100510753,466307,0
cQji,y48W8O,2,项顺,2023100560864,977908,1
cIsh,ClFwIy,2,梁英融,2023100624504,760845,0
zGvX,i1dwHL,2,卞武,2023100796750,722367,1
tFON,955nmP,2,伏瑞彩,2023100950020,456700,0
0jNT,JcIncm,1,殷凝,2023110023304,215033,0
jLqx,KFNolN,2,姜宁,2023110082153,976121,1
FJ7e,QyI8Rx,1,祝晶欣,2023110125271,773352,0
IYFM,obxNh0,1,萧菊,2023110228760,256587,0
XgTJ,dwH4bd,2,成琳,2023110431712,366617,0
kvzL,9IxyDl,2,滕玉芸,2023110607664,304676,0
32AA,0ztu8m,2,伏聪静,2023110673640,678336,0
gAZQ,ai89gZ,2,贝春璧,2023110688658,785986,0
SGqJ,zFdvip,2,宋云香,2023110768868,309088,0
V2IC,uwhtRc,2,郎秋,2023110785869,186158,0
zFcK,lxWDtY,2,伏家广,2023110963228,225732,1
FPTn,9lGJDz,2,韦广子,2023110964813,665248,1
9JfJ,oJgH5u,2,何素凝,2023111037137,715871,0
plpm,ugIyrj,1,祝怡琴,2023111148670,934286,0
UUPx,stkNkl,1,韦发福,2023111184470,990244,1
k1sr,MI4VwR,1,尹生,2023120022071,341320,1
Ar4t,YNZs7S,2,伏永信,2023120166340,421763,1
aAlg,p1nVP1,2,范洁蓓,2023120357802,711478,0
HeAs,PG7iqJ,2,花铭,2023120480227,621502,1
VJKe,v6Giym,2,彭淑雅,2023120683904,044739,0
RMgl,6Qvoj1,1,鲁琛,2023120718236,634482,1
uGQr,gqULEX,2,安榕岩,2023120751862,580218,1
IXaz,Ax0lDT,2,汪婉,2023120760602,326606,0
RATi,5dnf7A,1,奚翠,2023120766019,686960,0
CPyq,swE91h,1,严惠颖,2023120853933,893739,0
o8XL,sbGoxY,1,马妍园,2023121104011,038440,0
UQ8V,pdIuxX,1,卞保利,2023121110127,808501,1
a4Jy,AupkK1,2,穆菲希,2023121224554,268845,0
8GDm,8ifQTr,2,姚苑,2024010397643,115976,0
omZL,GRHIDI,1,卫婷,2024010449046,614390,0
BjCJ,5aeXnQ,1,范育希,2024010479436,653094,0
t3EF,i62iq9,1,雷永,2024011016157,487561,1
L3o0,rMm8AZ,2,尤莲,2024011106864,021068,0
fgKB,DQt25N,2,何树健,2024011148774,015287,1
Ytoq,IWF8kV,1,邹志清,2024020053312,897933,1
oTlh,7L86zE,1,王平,2024020069649,815996,1
XLs2,iXRvVu,2,元素琰,2024020088422,990984,0
G66m,dXVlMp,1,杨淑翠,2024020095864,033158,0
taeo,yAGzEL,1,祁芬,2024020414038,879040,0
6sop,eppX5e,2,马仁波,2024020596918,671169,1
fVxi,CrxTHD,2,李志,2024020942861,027828,1
zgGN,fBioBF,2,梁菲,2024021038111,656881,0
QTIB,1zvdXX,2,姚淑爽,2024021066913,644769,0
KW0d,id8aqo,2,秦强,2024021125913,947759,1
ZDE7,wuRGmE,2,毛力,2024030253212,767332,1
eDbK,RiB6iL,1,尹国文,2024030360132,186501,1
5hxb,pxhIJQ,2,云秀璧,2024030400971,453409,0
hT5p,gTugbh,2,沈胜,2024030558239,630582,1
DFeT,k4WMfc,2,安勇,2024030726159,938561,1
7Bd7,GMv5fn,1,李子永,2024030853528,634735,1
DdiW,2J2Cbj,2,酆祥,2024030860918,370709,1
QXvA,IltFDf,2,穆娅咏,2024030902922,975029,0
ylE6,pmeTMe,1,姚菁,2024030922639,757426,0
DrIN,VkLeuv,2,孔昭筠,2024030939638,376296,0
ULbm,IkLCuf,1,柳信榕,2024030979503,215195,1
YaLF,pARPC0,1,柏波,2024031048318,160083,1
FauK,DNRbbM,2,谢育娅,2024040143767,629837,0
o2RP,UDLXbV,1,郑伟,2024040157458,899574,1
Q2zW,iUt1i0,2,殷媛芝,2024040246112,914361,0
vr5r,iP4uL5,1,鲍艺,2024040345735,136957,0
spvN,LVH6BF,2,毛琼梅,2024040347750,406677,0
s8fr,bcUb4U,1,倪良,2024040360051,592400,1
O5iB,EIlWOl,1,贺泰安,2024040382220,606822,1
1DkM,MzT1ao,2,廉晶,2024040408569,078685,0
Bvab,1OPhKx,1,奚星辉,2024040647870,838478,1
OEzk,is56MQ,1,庞艳荔,2024040847244,716872,0
cAC7,K058K0,2,苗峰,2024040870729,045507,1
Lpwe,CFBJZt,2,齐卿芬,2024040906452,632564,0
KaBQ,E1npdj,1,华全,2024040923017,791930,1
6DDt,75lKrA,1,明钧,2024041155736,348957,1
nLcf,BPTTWn,2,汤发榕,2024041168323,735583,1
LklC,lUFtAj,1,费叶,2024050343808,235538,0
wbEi,3MRWmx,1,李环凝,2024050350919,997209,0
JF8j,2cAQ5e,2,安军,2024050367058,120670,1
c3ii,qkqfo6,1,韩欢,2024050468766,193987,0
kRnG,rjR4Df,1,袁杰,2024050551823,905818,1
JO4S,Dya3At,1,伍瑗,2024050573535,012235,0
kGwa,LipQ1K,1,郎冠,2024050820108,275201,1
wefl,KWKCm8,2,殷姣瑶,2024050824140,083641,0
VED7,Ptqesm,2,费建,2024050885073,682050,1
1kPx,IkfebL,1,舒辉,2024050896107,385461,1
ga4Y,KJnYnA,2,马海,2024050916456,028664,1
lExb,zP0FCC,2,郝桂珠,2024051120103,341201,0
QTed,TXlo3X,1,茅弘兴,2024051157561,492375,1
2luT,LTEsY9,1,禹勤露,2024051166232,626562,0
m09s,clngds,2,袁钧,2024051209047,357790,1
xaUd,WwNRw5,2,王悦环,2024060075858,960958,0
Tw79,QmMx1e,2,任彩,2024060141905,183019,0
yb8W,MnI0Ph,1,孟伟,2024060589028,721290,1
sLle,jHcfxt,1,岑文琛,2024060625923,546159,1
IkON,uGXd4z,1,云巧芸,2024060647828,445778,0
HTyb,qZoolD,2,窦勤飘,2024060661133,588111,0
SsnF,YP4C3S,2,陶娅希,2024060967468,977974,0
