2018050171848,root,1000,69.9,7
PaU6Q,87YTO,10yZW,N8W3B,CeFAH,DNJYE,2ysUP
70.4,70.2,68.9,69.8,70.5,70.4,69.2
259,ÌÆ¾û,124959,2023081065958,73.8,57.8,49.7,58.3,87.7,81.3,94.2,87.3
260,×ÞË³,955586,2018080118671,73.7,83.4,70.1,66.3,83.9,79.2,61.0,71.7
261,Ç®¼Ñ,438902,2018090310264,73.7,72.2,61.6,71.7,71.0,68.6,91.4,79.6
262,ÌÀÐÀ,828851,2020011005122,73.7,83.6,71.5,73.9,94.5,65.9,62.6,64.0
263,ÅËÒÔ,190317,2021010381758,73.7,79.3,69.0,81.6,73.9,56.4,67.1,88.3
264,ÓáÉúÇ¿,269276,2021100627665,73.7,64.8,64.2,55.7,83.0,91.6,67.3,89.0
265,·¶ÈðÓñ,866357,2023110545720,73.7,55.2,89.0,53.3,86.1,73.5,74.2,84.3
266,ñ¼½¡Ïé,945049,2023120914934,73.7,66.7,73.9,91.9,56.0,79.6,65.7,82.0
267,ÑÏ·¢ÖÂ,063343,2019020034314,73.6,68.5,94.9,72.5,91.6,80.6,48.8,58.0
268,±´ÐÐÎ°,035286,2019040328620,73.6,82.3,84.2,58.7,77.0,67.5,79.5,66.0
269,»ÆÐÛÌ©,962283,2023050748367,73.6,94.1,74.8,56.7,68.8,60.7,91.3,68.9
270,ÅíÖñ,724432,2018061233248,73.5,57.6,69.7,85.8,76.1,84.4,54.7,86.0
271,Ì¸ÇÚÝº,433917,2019070801748,73.5,45.5,84.0,60.6,87.1,67.5,78.0,91.5
272,ÅÓÁú,292441,2021050964174,73.5,54.6,95.0,92.0,92.6,82.7,48.0,49.5
273,Ê·æ·Õæ,140465,2021060576517,73.5,50.2,60.5,75.5,56.6,94.7,91.6,85.3
274,Ó÷ÖÂ,308261,2024110366123,73.5,76.9,83.4,93.4,87.5,60.8,49.8,62.8
275,Ö£Ö¥,575768,2019031236806,73.4,57.4,82.0,55.2,90.2,74.5,75.5,78.7
276,¸ð¶«,911145,2021040074555,73.4,85.5,91.7,50.7,48.2,84.3,89.0,64.6
277,¼ÍÖ¦,841992,2022010179260,73.4,72.2,80.7,71.7,73.6,57.4,83.2,75.0
278,Ë®æÃÜç,482302,2022070650201,73.4,82.5,83.8,50.6,80.2,62.8,85.3,68.3
279,Ë®äÞ,341011,2022120111172,73.4,88.0,45.5,56.8,66.4,90.8,84.5,81.7
280,Ë®É½·ç,233584,2018020468448,73.3,61.1,71.8,46.3,74.2,87.0,82.0,91.0
281,À×ÒãÐÛ,343236,2019091103665,73.3,91.2,71.4,71.7,86.9,84.0,46.5,61.7
282,ñÒÖÂ,803704,2019120930401,73.3,60.7,77.1,84.8,65.9,84.8,72.0,67.9
283,ÂÀ»Ô,543150,2023100365039,73.3,92.7,82.2,54.8,71.8,88.6,54.7,68.5
284,ÏôÊ¿·É,977489,2018110968950,73.2,90.6,67.5,85.9,58.5,69.2,83.9,56.7
285,ÓÚ·çéÅ,491535,2019090563567,73.2,48.0,71.0,61.3,88.1,84.2,78.9,81.1
286,ÆÝè¡,764682,2021070538211,73.2,79.1,94.1,55.1,60.1,70.3,73.7,80.0
287,Ç®»ÝÒÕ,318835,2024080833518,73.2,83.9,84.2,83.9,50.0,59.6,78.1,72.4
288,¹Ë»·,648891,2019030689106,73.1,85.1,62.9,94.3,86.9,59.6,47.4,75.2
289,³£Ï¼ÑÞ,049268,2020110976817,73.1,56.8,78.8,88.6,78.7,54.1,80.5,74.1
290,Äß·ã,837392,2021020709271,73.1,84.7,56.6,86.9,93.6,56.1,84.1,50.0
291,Ë®½¡ÌÚ,907639,2021020853967,73.1,60.2,91.6,76.5,86.3,58.6,59.1,79.6
292,ËÕÑÒ±£,145798,2024070499844,73.1,80.7,71.2,58.2,65.8,89.1,91.8,54.6
293,ÎÀµÂ´ï,691951,2024120705128,73.1,74.1,72.0,66.6,65.7,90.4,87.1,55.8
294,ÕÅ²ÅÐÛ,279297,2019090439717,73.0,93.3,82.4,92.2,48.1,63.0,76.8,55.3
295,·½»¶Äþ,536744,2019100404466,73.0,81.9,88.5,55.7,47.7,94.9,69.4,72.8
296,ÎºÑÞ,899965,2021030406534,73.0,65.4,78.5,79.0,62.1,84.8,64.2,76.9
297,Äß¼Ñ,742653,2024080375353,73.0,89.6,62.7,88.8,62.6,57.3,68.4,81.6
298,ÏôÔÂçù,438487,2018090458701,72.9,78.4,59.9,53.6,87.5,58.7,77.4,94.9
299,ê°Ôª,614499,2021020169952,72.9,49.4,52.4,90.2,93.6,86.2,46.2,92.1
300,Ê±¶«,292329,2022020812946,72.9,72.1,91.5,69.3,86.6,84.5,50.5,56.1
301,±«ÑþÖé,771252,2024010725262,72.9,73.1,62.9,58.0,65.5,87.8,68.8,94.0
302,°ØÖ¦ÁÕ,258447,2018020354755,72.8,71.5,90.5,72.3,85.1,50.4,81.8,57.8
303,Íõ»ª,322656,2018090805649,72.8,84.1,78.2,63.1,79.7,60.6,82.7,61.4
304,²·Ã÷,021678,2019010277860,72.8,81.0,74.7,88.4,79.4,50.1,80.5,55.6
305,±´»·Ô·,678691,2019100519160,72.8,56.1,93.1,93.4,76.9,87.1,56.0,46.8
306,ÕÔ·ãÝ¼,705268,2020080946874,72.8,52.7,56.4,66.3,93.4,76.1,72.5,92.1
307,Ã©º£Ê¿,191346,2021021024634,72.8,85.5,84.7,68.2,76.7,53.8,83.5,56.9
308,·ïÁ«,726152,2023100275241,72.8,59.5,45.2,87.1,65.3,85.4,80.4,86.8
309,ÇØ°²¸»,716451,2023110905151,72.8,45.7,78.5,66.4,86.0,62.2,80.9,90.2
310,ÓàÑÞÒÁ,151815,2018040271513,72.7,94.1,64.7,60.7,71.2,82.7,69.7,65.6
311,ÇØ²ÅÈÊ,220650,2018101025002,72.7,69.7,78.6,75.1,88.6,84.2,54.1,58.4
312,Ô¬Ñ©Ñ©,745741,2022060274135,72.7,89.1,72.9,94.1,49.9,78.2,78.3,46.1
313,¹Ë¶¦,197379,2022121227929,72.7,74.0,69.2,79.5,84.2,45.7,90.5,65.6
314,Æ½Á¦±£,844320,2024020482052,72.7,81.5,53.7,53.6,66.7,93.6,86.8,73.1
315,Ã÷Êç,758748,2018040394856,72.6,82.0,58.4,81.9,85.6,80.9,68.9,50.4
316,ÀîÐÐ·ç,961216,2019060801616,72.6,69.0,74.2,78.1,50.8,81.6,93.8,61.0
317,Ô¬Ñ×·É,603714,2020070161416,72.6,70.8,77.2,59.4,85.1,71.4,72.9,71.6
318,»ª½à,582441,2020070724126,72.6,87.6,58.7,69.8,70.5,58.0,81.0,82.3
319,ÆÝ¹ú,292870,2021010337028,72.6,89.2,60.8,46.8,92.0,73.5,79.8,66.2
320,ºØÌÚéª,718555,2021030285533,72.6,80.9,58.4,83.7,89.1,75.9,57.3,63.0
321,ÕÂº£,816914,2022081171423,72.6,55.4,56.5,89.4,75.7,62.8,74.0,94.3
322,×£¶¦Á¼,030957,2024050135762,72.6,50.5,91.9,50.3,71.7,79.5,89.7,74.9
323,ÃÏ¿¡¹ó,397265,2024100646559,72.6,92.7,73.7,69.8,59.4,48.9,75.2,88.8
324,ÏôÑÇËØ,479735,2019020213546,72.5,93.6,85.9,56.6,45.5,72.1,61.2,92.5
325,ÎÀÌÚ,469724,2019061012426,72.5,54.2,81.4,47.1,94.8,53.2,88.4,88.1
326,ÏôÊ¿,695952,2020080245246,72.5,66.0,87.1,45.6,89.1,68.5,62.8,88.5
327,ÀîÒÕ,426488,2021060898874,72.5,63.9,93.5,71.1,75.9,68.2,80.7,54.1
328,Ì¸Ï¼,846430,2024060073060,72.5,91.0,78.9,70.4,63.4,88.4,54.7,61.0
329,Ã«¹óÁú,816954,2019041085428,72.4,59.7,73.6,74.9,93.9,74.6,63.9,66.2
330,ÂíÝººÉ,487369,2019070636929,72.4,82.4,78.0,63.8,66.0,69.3,91.4,55.8
331,ÈÎÃÀö°,794154,2019120245409,72.4,85.7,77.3,59.6,57.7,84.9,74.1,67.5
332,½ðéª,879672,2021050387265,72.4,79.8,65.2,69.2,66.0,72.4,60.3,93.7
333,ÇØÈ«,360872,2021071157206,72.4,59.8,69.8,63.3,72.6,82.3,85.0,73.7
334,ÆÝ¾û·ç,778820,2022010752012,72.4,71.6,70.9,87.3,72.1,76.1,57.1,71.6
335,Ç®·ç,911196,2023050329622,72.4,74.9,59.2,86.7,57.6,91.3,85.3,51.8
336,ÃçÄÈ,374452,2023060435232,72.4,81.7,78.2,86.8,56.1,63.6,77.7,62.6
337,Ûº¾Õ·Ò,407224,2024051092466,72.4,92.9,63.5,83.9,76.3,86.7,46.5,56.8
338,ÎÀØ¹,532622,2020060172227,72.3,89.7,77.6,56.3,84.4,82.0,54.5,61.3
339,Æëæ·æ¯,352401,2021061170135,72.3,86.3,70.8,86.4,70.6,57.0,86.5,48.8
340,ÕÅÜ°,267748,2023020714874,72.3,79.3,64.7,65.7,77.3,74.1,94.7,50.1
341,ÐÜÔª¾û,584966,2024050566662,72.3,83.0,88.7,81.8,59.3,73.0,75.2,45.3
342,ÌÕÒ¶,479946,2024100524622,72.3,85.1,86.7,53.7,52.0,79.7,74.8,74.1
343,Òó·å,709527,2018110182734,72.2,70.5,55.5,68.0,67.0,65.8,94.2,84.3
344,±«ÕÑ,725205,2019090910552,72.2,55.8,80.9,57.1,86.9,87.1,46.9,91.0
345,ÄÂ·çÊ¢,531895,2020060939569,72.2,54.2,59.0,82.8,85.8,69.0,84.7,69.7
346,ÀîÔÆÒÁ,455355,2021070935503,72.2,92.3,75.8,71.2,94.0,60.0,55.6,56.3
347,×ÞÃ÷,540648,2021111224813,72.2,69.4,53.7,90.8,54.8,81.3,62.0,93.6
348,ÕÅÁúÊ¤,424348,2022050484864,72.2,70.0,89.4,57.9,59.9,68.1,85.9,74.4
349,µÒÐÛ,445521,2023060252116,72.2,86.2,86.4,55.8,72.5,48.4,86.8,69.1
350,ê°Ôª,203919,2024120351936,72.2,48.3,90.4,69.5,88.0,59.1,93.4,56.7
351,ÅËÈðÑÞ,820962,2018060166229,72.1,88.8,69.7,66.1,47.2,72.5,67.3,93.3
352,À×ÄþÏö,535996,2019100669626,72.1,88.1,86.9,51.2,88.2,62.1,66.1,61.8
353,Ã×¹ã,663132,2020020433268,72.1,77.7,75.3,49.1,45.7,75.9,90.3,90.4
354,ê°ÔÆ,371267,2020120196731,72.1,58.5,85.8,60.8,79.0,82.7,64.0,73.8
355,ÃçÊ¤±£,146003,2022021190368,72.1,78.5,84.2,52.7,53.5,74.3,68.0,93.6
356,ÇüÉ½ÌÚ,688680,2022070398075,72.1,62.8,89.2,73.9,65.1,61.7,89.1,62.8
357,ËÎÖÂ,557712,2022090681230,72.1,81.2,60.6,68.9,85.5,84.7,57.3,66.4
358,ÒüÆ®Õä,189187,2018051098758,72.0,49.8,77.6,66.8,65.0,69.5,94.5,81.0
359,ÆÝ÷ì,588707,2018090660725,72.0,83.5,47.9,78.5,83.8,90.8,57.6,62.2
360,ÓÈµÂÉ½,356222,2022110432215,72.0,67.4,87.8,79.0,85.8,60.0,72.8,51.2
361,ÇØÑ§Ãú,803212,2024010761275,72.0,74.4,83.9,61.5,51.3,90.1,57.7,84.9
362,Ã«æ«,910899,2018080619951,71.9,60.7,87.9,72.1,79.5,57.2,66.7,79.1
363,ÄÂ×Ó,283098,2019071089830,71.9,67.8,94.2,48.6,63.2,82.7,78.3,68.5
364,ÑÏ¸£,015429,2020040912919,71.9,53.3,84.0,72.2,51.6,94.8,82.6,64.7
365,ÔÆÊ±éÅ,849036,2021090543658,71.9,63.2,71.0,84.7,49.1,92.0,56.8,86.8
366,¸ð´¿,614551,2022090885116,71.9,63.3,85.7,72.5,59.8,65.6,85.8,70.3
367,ÉÛÌ©½Ü,575946,2023100064628,71.9,87.4,53.6,74.0,83.1,67.9,69.8,67.2
368,Ö£ÈØ,209030,2023110183071,71.9,90.7,87.3,53.5,60.7,67.1,57.8,85.9
369,¸ðÕæ,343545,2018110414512,71.8,86.6,76.7,83.2,77.2,65.6,52.5,60.7
370,Ð»ÖÂ,452493,2020080799301,71.8,76.3,74.1,58.9,81.6,46.0,91.9,73.6
371,ÐÜ½à»¶,243026,2021060512654,71.8,56.7,87.1,83.4,78.3,63.8,46.8,86.4
372,ÇØ¹âÎ°,416212,2022120291221,71.8,73.5,72.7,83.7,65.0,70.6,70.6,66.5
373,ê°È«,250234,2024110623415,71.8,49.7,91.9,66.4,81.4,84.5,80.0,48.8
374,Òü´º,630287,2019020588751,71.7,82.1,71.6,67.8,67.4,86.6,68.9,57.6
375,Óà¶ð¿É,519300,2021081020016,71.7,77.1,78.1,48.0,90.4,80.0,45.9,82.3
376,½ðÁúÈ«,916975,2022080867542,71.7,61.4,62.8,62.6,90.7,86.6,83.4,54.4
377,ÖÜÇ¿,402229,2018100392924,71.6,74.6,93.0,77.6,48.9,68.5,52.2,86.3
378,±åÃ·,900132,2018110973242,71.6,79.8,87.6,59.0,61.7,76.6,55.5,81.3
379,ÁºÁ¦,894851,2019050215106,71.6,83.7,79.3,80.6,55.5,82.8,51.9,67.2
380,ÉÛæ¯æ¿,416318,2019050851809,71.6,84.1,90.4,86.5,69.7,53.1,68.8,48.4
381,ÅË½¨,551133,2019070193320,71.6,93.7,85.6,47.4,87.6,91.4,46.9,48.8
382,ÔªÃÀ,984165,2023020416542,71.6,92.9,66.9,95.0,53.6,87.2,49.8,55.9
383,½ª¾ê,808453,2023030405347,71.6,92.2,80.1,91.0,66.6,62.4,60.2,48.8
384,»ªæ«,757493,2018020169362,71.5,83.0,72.1,62.9,83.4,64.2,71.1,64.1
385,Ì¸²ÅÌì,985019,2018090341971,71.5,48.7,72.4,87.7,88.4,87.5,60.1,55.6
386,ÀÉÌ©¶¦,622958,2019090845871,71.5,58.9,58.1,66.0,89.4,66.4,88.5,73.4
387,Ë®¸Õ¶¦,270514,2019121081472,71.5,84.3,68.5,63.6,59.5,68.7,76.4,79.2
388,ÑÏÌì,069601,2020111080157,71.5,58.6,83.3,76.5,59.6,83.1,49.8,89.6
389,ÀîÁá,366442,2021031134267,71.5,93.5,51.9,53.9,56.4,71.8,92.4,80.8
390,µÒ½õ,756067,2020020156738,71.4,52.4,75.0,84.4,71.4,91.5,79.6,45.3
391,ÓàÇå,136477,2020070247762,71.4,79.2,53.4,93.2,45.7,62.0,87.0,79.4
392,ñ¼ÃÀ,786540,2022010374014,71.4,86.3,78.6,73.9,63.8,68.9,69.5,58.7
393,º«½¨,982028,2023020482839,71.4,92.2,49.0,59.9,94.0,82.2,53.5,69.0
394,Ñ¦·ï,706654,2024060255428,71.4,83.2,86.3,47.1,81.2,78.0,59.1,64.8
395,¼Í¼Î,287862,2018010966237,71.3,94.1,70.5,61.7,74.2,50.6,59.4,88.3
396,Áø¾üÃ¯,287594,2018060309401,71.3,69.5,72.5,45.3,85.0,60.3,88.9,77.3
397,Ì¸ËØÉ¯,951693,2020010769372,71.3,91.1,50.3,91.5,66.1,63.7,64.2,72.3
398,°²Ìì,253025,2020041122544,71.3,76.8,56.9,63.3,83.1,77.0,84.1,57.8
399,»Æ·Ò»Ý,561504,2020070680444,71.3,55.5,86.0,48.8,90.1,73.1,54.6,90.9
400,ëø°²,336930,2021120313015,71.3,54.5,84.2,88.6,59.8,79.6,77.7,54.7
401,Ó÷¶¦°²,543064,2022040516446,71.3,77.3,51.1,46.7,87.9,85.4,80.3,70.2
402,½ð»ÝÃ·,404731,2022090113114,71.3,52.5,52.3,72.9,89.2,51.7,92.9,87.7
403,ÍôÌ©³½,080710,2023020421022,71.3,52.5,59.7,87.6,85.5,68.9,72.4,72.4
404,ÃÏÁ¦,694605,2024051220520,71.3,92.1,93.7,45.8,48.9,74.8,66.7,76.9
405,Ã©Ü°ÃÀ,853285,2018121238525,71.2,75.8,91.6,50.4,59.7,76.8,83.3,61.1
406,ÅÓË³,717105,2020060150505,71.2,59.0,77.1,62.0,68.3,89.3,53.8,88.6
407,ÇØ¾ü¹ã,421465,2020060206569,71.2,74.9,47.3,94.3,90.1,56.4,90.4,45.1
408,Ê·ÈÚ,030603,2022040170325,71.2,87.3,76.3,82.9,62.0,46.0,84.7,59.4
409,»ª´ä,135246,2018071114668,71.1,62.9,89.8,61.5,62.2,73.7,53.7,94.2
410,Æ½¼§,915969,2021030236954,71.1,77.4,83.3,87.3,86.0,46.6,48.3,68.6
411,ÑîÜø,738155,2022070085536,71.1,72.9,89.0,65.3,59.5,57.3,76.9,76.9
412,ÔÆÝ¼µ¤,734639,2023090643966,71.1,77.2,94.7,85.3,46.5,74.2,52.9,67.0
413,Ò¦²ßÎÄ,741961,2024020046123,71.1,70.6,69.3,79.0,81.9,52.8,61.3,82.8
414,Óà´Ï,669736,2024120393665,71.1,75.3,47.6,70.6,62.2,90.5,79.4,72.4
415,±Ïèª,669465,2018060406560,71.0,73.5,48.8,66.9,75.2,78.3,70.4,83.7
416,ÆÝÒã,973614,2018100741406,71.0,58.8,89.9,63.3,78.8,80.1,54.1,71.7
417,Ê·Ó°Ü¿,526152,2018120915260,71.0,85.5,65.0,53.8,53.5,90.2,83.6,65.2
418,»ªÊæ,228456,2019080275646,71.0,75.4,47.9,68.8,86.1,85.0,86.4,47.7
419,ºÍÐÇÉú,429629,2020120662942,71.0,63.6,93.2,93.7,48.7,45.1,78.3,74.2
420,ÓÚ¹ãÃú,882633,2022070703353,71.0,68.2,59.0,74.5,76.9,93.7,58.4,66.3
421,½ðÍñ÷ì,878730,2022071133038,71.0,73.2,60.9,88.7,46.5,85.1,67.1,75.8
422,¿×·çË³,339842,2022090594221,71.0,80.7,76.4,52.4,51.9,70.7,88.5,76.7
423,Ö£Ñ§¶¦,040244,2022120894453,71.0,61.0,70.9,93.5,87.5,71.7,62.5,49.8
424,ÒüÖ¦,077698,2023050169844,71.0,72.8,70.4,84.1,47.3,56.3,93.0,73.3
425,º«ÉúÌ©,773313,2019050241359,70.9,66.7,68.7,76.1,94.5,65.3,45.2,80.0
426,ÞÉ¸»È«,937832,2019070383228,70.9,62.5,81.8,86.5,67.3,91.9,58.9,47.5
427,²·¿¡,769341,2020011164153,70.9,60.6,87.4,77.3,60.1,72.9,72.4,65.9
428,·¶ÐÇ,576321,2021021032138,70.9,82.4,53.7,94.1,56.9,90.1,64.9,54.2
429,ÌÀÑÞ,414238,2021100853829,70.9,78.4,88.6,66.9,48.7,76.9,90.0,47.1
430,À×ÈÙ,903526,2022120512624,70.9,91.6,82.3,64.0,77.9,51.3,78.8,50.5
431,ÔªÜ°ËØ,026933,2023100053350,70.9,75.7,45.2,88.1,89.0,63.6,80.2,54.7
432,Ã«ÖÂÎ°,867633,2018071043373,70.8,68.9,79.0,86.0,54.5,56.3,80.2,70.6
433,ÁºÆ®,737541,2019051044139,70.8,87.0,73.2,60.1,75.1,49.5,55.8,95.0
434,Â³Ó¢,740522,2021010212212,70.8,58.4,76.6,87.3,54.2,83.8,86.7,48.3
435,ÂÞ·ÆÝ¼,050947,2022071024736,70.8,54.0,93.2,48.7,93.5,94.7,62.3,49.4
436,ëøÁú,906544,2024080214441,70.8,49.2,58.5,93.4,86.5,84.8,52.8,70.1
437,Íô´ïÐÇ,709562,2024090516260,70.8,45.5,91.4,87.0,55.2,84.5,56.3,75.4
438,ÈÎóÞÈÙ,772398,2024091119849,70.8,82.0,72.0,67.5,76.5,60.4,81.7,55.7
439,Äßæý,435398,2024100799850,70.8,54.6,71.9,73.3,52.5,92.2,64.4,86.4
440,Âí¹ð,072388,2018010638868,70.7,77.2,77.4,70.7,64.4,73.0,45.1,87.1
441,¼Í·Ò,032550,2018100145002,70.7,46.8,72.4,68.5,75.3,64.3,78.1,89.5
442,¼ÆÆ¼ÇÉ,346366,2019010566672,70.7,93.4,62.0,63.1,62.4,71.9,81.9,60.0
443,Æî¼ÒÖ¾,148520,2019031162024,70.7,82.2,56.4,58.2,55.4,66.7,93.4,82.4
444,ÉòÑà,166331,2019050833110,70.7,85.7,47.1,82.3,71.6,62.5,62.7,82.7
445,Ê·ÔÏÏþ,920934,2020011163464,70.7,77.5,84.5,73.1,74.7,51.6,57.9,75.7
446,·¶³É½¨,267794,2021021039474,70.7,72.5,61.0,94.2,62.5,88.0,59.2,57.6
447,·ïÃ÷,592355,2022060035565,70.7,83.9,81.3,82.2,81.2,60.1,57.2,49.1
448,Ë®ºÉ,437658,2024010505839,70.7,90.0,87.6,66.8,66.0,55.8,78.9,49.5
449,ÛºÓÀ,312428,2024110442808,70.7,79.4,57.4,53.0,48.5,93.6,82.7,80.6
450,·Ñö°Àò,405514,2020040011443,70.6,59.2,45.7,81.0,69.1,93.2,85.1,61.2
451,ÉÛÓýæý,323156,2020040085615,70.6,90.3,71.8,75.1,70.8,81.2,57.8,46.9
452,¼Íæ«ÃÎ,719723,2021111052370,70.6,82.8,83.6,54.3,73.7,70.3,73.9,55.4
453,²ÜÀûÐÅ,513390,2021111069044,70.6,58.7,90.8,69.6,46.3,73.6,64.7,90.2
454,ºØ¶¦,192459,2022030455904,70.6,53.9,58.8,85.8,87.8,63.1,83.9,60.9
455,Ê·è¡,383439,2023020813926,70.6,58.3,94.0,84.3,67.2,71.4,63.7,55.5
456,»ª¼ÒÁ¼,869952,2024110995270,70.6,62.8,67.0,79.7,74.3,66.8,68.7,75.1
457,Íõ¼§Ö¦,720619,2019031201928,70.5,58.7,84.1,86.9,84.9,66.8,61.7,50.4
458,¸ðè´´º,016662,2019101026247,70.5,59.0,83.4,52.5,92.1,76.9,75.3,54.4
459,ê°¿¡±ò,248592,2020021209254,70.5,45.2,90.3,84.5,51.8,64.0,89.4,68.2
460,»ª·å,056515,2020030301557,70.5,78.4,78.2,62.5,62.8,85.6,55.1,71.1
461,ÖÜË³³½,163883,2020120168348,70.5,58.7,85.3,65.1,78.4,60.4,64.9,80.4
462,ºÍº£,960363,2021040256345,70.5,92.5,52.9,73.3,61.2,80.5,57.1,75.7
463,ÅËÈ«Ì©,876296,2022020989663,70.5,91.8,47.0,80.4,80.4,73.6,51.5,69.1
464,Á®±£,823662,2023020246251,70.5,89.8,72.2,78.5,83.5,56.8,63.7,49.0
465,ÍôÒ¶,463862,2018040716203,70.4,90.2,57.0,70.1,63.2,55.4,72.6,84.6
466,²·èª,870715,2018050641506,70.4,66.7,64.3,55.7,67.6,90.0,79.8,68.8
467,Âí½¨,107617,2019100801709,70.4,82.7,80.9,68.5,68.9,55.7,72.9,63.0
468,Ç®»Ô,068190,2020100689067,70.4,56.7,61.5,80.3,69.4,62.4,83.1,79.6
469,ÀÖÎ°,446866,2021071026626,70.4,69.6,48.2,91.8,78.8,90.4,68.8,45.5
470,Î¤º®ÇÉ,997211,2024050471167,70.4,62.1,69.7,79.2,68.8,75.6,63.3,74.4
471,Ã©¸ÕÒå,560134,2018050633402,70.3,76.3,63.7,46.9,91.8,75.2,49.3,88.8
472,Åíæµ¿É,098086,2018060178669,70.3,62.7,54.4,77.0,78.4,65.5,86.0,67.9
473,½¯»ÝÖ¥,645330,2020090703062,70.3,54.0,94.3,58.9,87.6,57.1,87.4,52.7
474,ÄÂºÉ,065780,2022101098074,70.3,67.4,73.6,46.6,89.4,48.0,85.7,81.1
475,ñ¼æ¼,034542,2020101114240,70.2,89.0,79.8,60.9,89.3,61.1,55.1,56.5
476,ÔÆÏþÜç,040118,2021050281802,70.2,76.4,45.7,56.0,50.3,75.8,94.8,92.7
477,ÀÖÑ×Ìì,948659,2021060775954,70.2,91.9,61.0,73.2,61.0,88.1,52.0,64.2
478,º«Äþ,807062,2022100536242,70.2,76.1,93.9,66.6,50.9,69.6,83.5,50.5
479,ÒüÜ¿,909029,2022110812929,70.2,81.7,66.8,59.0,82.9,63.1,87.7,50.5
480,ÌÆÐË´ï,909078,2023010027822,70.2,51.5,76.2,64.6,59.6,76.8,69.6,93.3
481,±ÏÐãº®,836977,2023080967754,70.2,83.1,84.2,79.2,56.0,46.7,59.2,83.3
482,ÎâÉº·Æ,454604,2023120140438,70.2,47.0,90.4,68.1,66.7,91.0,54.0,74.2
483,Óá°®,459841,2018010704168,70.1,80.4,85.8,83.8,65.1,58.4,52.7,64.3
484,ÃçÂ¶·ã,677506,2019030030627,70.1,79.6,53.1,69.9,58.6,79.2,58.1,92.1
485,ÅËÊ¢²ß,131025,2021020102531,70.1,83.0,61.4,91.8,58.9,76.0,51.0,68.3
486,ÅÓæÃ,490339,2022070163923,70.1,63.2,80.1,71.5,66.3,69.1,56.7,83.8
487,»Æ·çº£,588309,2022070960902,70.1,59.4,50.7,57.0,85.7,80.9,93.0,64.2
488,ÈÎÇÙ,041908,2022080480835,70.1,77.8,62.7,65.9,83.2,65.7,64.6,71.1
489,ºØÓÀ¾û,007256,2022110885669,70.1,56.0,82.7,91.5,58.8,62.3,77.6,61.8
490,·ü·¢,434588,2024050578805,70.1,54.2,77.0,81.6,69.7,88.9,51.3,68.1
491,ÑîÁ¦,305582,2018030108248,70.0,79.4,91.0,56.4,60.7,58.4,82.3,61.8
492,Öì°®,211428,2018050362822,70.0,85.1,88.2,88.7,48.1,68.2,55.2,56.3
493,´÷Ø¹·Ò,807017,2019070201753,70.0,88.2,55.8,57.6,92.7,81.0,66.6,48.2
494,Ë®Ó°,066748,2022080704834,70.0,73.3,78.6,91.9,59.9,49.2,80.6,56.5
495,Ó÷Þ±,831702,2024111030201,70.0,80.4,79.7,70.0,49.2,77.1,57.5,76.2
496,ÕÂ³½³É,598275,2018101237553,69.9,50.3,59.8,75.0,89.8,56.4,90.1,67.9
497,ëøÈð¾Õ,050078,2021030347870,69.9,58.5,67.7,59.0,75.0,91.6,88.1,49.3
498,²ÜµÂÐÂ,685258,2021100185826,69.9,87.1,87.9,45.1,56.9,55.6,81.6,75.0
499,Ñ¦Ã¼,893285,2022040708567,69.9,73.4,94.6,64.9,63.7,54.4,58.6,79.5
500,Ã©Ü°,294230,2022080013017,69.9,74.4,89.0,45.7,55.5,85.5,80.4,58.5
501,ÐíæÂÈð,633639,2024031123923,69.9,79.0,92.8,60.3,58.6,50.0,55.7,93.1
502,²ÜÉú,559052,2024070135249,69.9,91.2,60.5,74.2,52.7,65.8,62.8,81.9
503,Á®Ç¿ÐÐ,308474,2018030837429,69.8,70.8,69.3,52.6,79.8,87.3,69.2,59.3
504,¸ðÊÀÊ¿,687910,2019101041031,69.8,84.1,63.9,57.3,60.3,79.5,85.1,58.1
505,ÆÝÕê,990640,2021050354027,69.8,59.2,53.0,85.6,74.6,71.9,75.4,68.7
506,²·Æ½,893397,2022111239726,69.8,80.7,74.8,69.9,70.7,78.0,59.9,54.4
507,Ëïèª,918565,2023110166569,69.8,45.8,53.8,78.7,76.6,54.2,88.7,90.5
508,»ÆÑ©Ó¢,562034,2024070103473,69.8,80.4,90.5,56.3,79.5,56.0,73.8,51.9
509,º«ÒË,961048,2024111114803,69.8,47.1,62.4,90.9,57.8,92.7,55.3,82.7
510,ÆÝÊ¿¹ó,096983,2020010658338,69.7,68.2,94.2,54.5,57.1,76.5,68.7,68.4
511,ÅíÉ¯,123496,2021010589634,69.7,63.3,69.8,56.0,45.3,82.1,84.4,87.0
512,±åÊ¤Çå,886851,2023080575142,69.7,76.9,68.3,93.3,67.8,64.3,54.9,62.1
513,ÇØÖ¥»·,437796,2023091189616,69.7,58.1,47.9,66.0,68.7,82.7,91.0,73.4
514,ÆîÀöÃÎ,164961,2024100966123,69.7,89.5,91.5,75.1,50.3,65.5,52.2,63.9
515,ÑÏÓ°,277393,2018050459326,69.6,71.9,67.4,87.2,56.0,79.0,54.0,72.0
516,º«ÈÚ,127339,2018060213902,69.6,53.5,49.5,80.8,86.6,76.2,58.4,82.3
517,ÌÆºÉÍñ,530458,2022070595844,69.6,62.0,86.4,74.4,57.1,63.4,74.4,69.6
