201909022205,root,1000,70.0,7
0knbe,2JOYV,oByaX,rWSd1,BqPw5,qVcYB,AhkpT
70.4,70.1,70.8,69.6,70.1,69.7,69.3
258,ÎÀ³ÉÓÂ,845398,2022060109840,73.4,70.7,82.8,48.5,75.8,67.4,83.2,85.4
259,ÂÞÓ±,507231,2022100813143,73.4,81.5,55.1,84.2,93.4,61.1,50.1,88.7
260,Ëï¿¡,733798,2019081019819,73.3,57.5,72.6,85.9,56.8,79.6,84.3,76.1
261,ÈÎÃÀö°,794154,2019120245409,73.3,72.1,90.8,74.3,75.1,64.3,84.1,52.6
262,ÄÂºì,840463,2023120396312,73.3,91.1,84.9,45.8,83.1,72.1,68.2,68.2
263,³ÂÊ¢,226001,2018010710167,73.2,86.6,59.6,60.3,89.4,72.6,93.1,50.8
264,ÚùÓ°,613270,2018110087010,73.2,94.2,51.5,54.2,68.4,79.7,86.7,78.0
265,ÎÀ¹â,275723,2021040772348,73.2,67.4,85.9,70.2,70.3,74.3,66.3,77.9
266,ÕÅ¾Õ,783288,2021090828842,73.2,81.5,78.8,47.8,79.8,90.0,61.6,72.6
267,Ã©»ª,599611,2021091251132,73.2,74.4,70.5,83.4,60.6,50.2,85.0,88.4
268,Ò¦ÒÇºÉ,376264,2023101146447,73.2,73.6,80.8,85.6,86.7,46.9,83.5,55.1
269,Âí¾üè¡,719598,2023101209853,73.2,54.5,90.0,57.1,79.6,87.2,61.3,82.7
270,ÅËº½Ñ×,408334,2023120763408,73.2,93.2,92.6,56.7,94.2,67.3,62.1,46.4
271,ÐíÁú,610961,2023121066136,73.2,66.4,79.2,47.6,84.0,73.5,67.3,94.5
272,ÅÓ¹Ú,803299,2020090779901,73.1,80.6,58.5,85.1,79.0,88.2,57.2,63.4
273,Ò¦Ç¿ÖÂ,616494,2021020049412,73.1,60.2,93.1,82.8,60.1,46.7,74.1,94.6
274,°ØÇÉÈØ,731086,2024040128640,73.1,61.6,56.8,66.3,87.6,68.3,81.0,90.0
275,»ÆÃ·,722734,2024060453426,73.1,79.7,66.6,83.1,76.0,54.1,57.7,94.4
276,Ã«ÖÂÎ°,867633,2018071043373,73.0,85.5,53.1,53.9,62.5,86.1,86.3,83.4
277,ËÕÈÊÌ©,572569,2018080726964,73.0,46.0,71.2,82.4,72.0,64.7,79.7,94.8
278,Ð»³É,029126,2019020022632,73.0,81.0,91.9,88.0,47.7,81.5,61.9,59.2
279,À×ÄþÏö,535996,2019100669626,73.0,94.0,70.2,52.7,63.3,91.7,48.1,90.8
280,µÒÄþ,416596,2020060769630,73.0,87.4,81.7,92.7,86.0,46.4,70.5,46.6
281,ºÍÐÇÉú,429629,2020120662942,73.0,58.3,69.5,91.5,63.5,77.4,81.7,69.2
282,Â³Ó¢,740522,2021010212212,73.0,47.4,75.0,92.4,80.9,73.1,88.0,54.0
283,½ªéª,211391,2022031099158,73.0,78.0,49.4,65.0,74.7,78.8,74.9,90.5
284,ÆîÃ¼Ó¢,795794,2022040139456,73.0,81.7,76.0,89.5,74.5,55.4,47.2,86.8
285,ËÎÖÂ,557712,2022090681230,73.0,88.4,75.8,85.6,77.9,48.8,58.2,76.5
286,ÀÉæ¯Ã¼,450721,2023090822167,73.0,74.7,75.3,77.9,55.0,59.3,87.2,81.7
287,·ü½à»·,321311,2024010081145,73.0,70.3,93.2,45.7,72.7,52.4,86.4,90.0
288,×ÞÐË¸Õ,278272,2018101067269,72.9,72.1,81.9,59.7,65.8,93.3,74.8,62.6
289,ÉÛæ¯æ¿,416318,2019050851809,72.9,62.8,92.0,79.4,65.3,47.0,69.3,94.6
290,ÐÜ½à»¶,243026,2021060512654,72.9,77.1,89.5,53.5,75.1,91.7,54.1,69.2
291,Îâ´¿óÞ,627758,2022020865830,72.9,74.9,47.6,79.3,62.0,80.9,92.5,73.2
292,ÄÂÁáæÂ,903321,2022050482163,72.9,94.3,76.1,88.0,47.9,58.5,62.6,82.9
293,ÆëÌ©Ë³,382637,2022090333760,72.9,79.4,49.4,83.4,83.5,75.0,76.4,63.5
294,ÆÝÒå,702038,2023040973823,72.9,79.8,66.7,68.2,88.2,64.3,50.1,93.1
295,ÛºÁ¼,233180,2023090038049,72.9,75.7,53.7,77.6,87.7,71.2,91.1,53.3
296,ÂíÃÃÑþ,296409,2023091170942,72.9,74.1,46.4,82.8,81.3,59.8,85.5,80.3
297,¼ÍÔÂ,212275,2024070347514,72.9,68.6,55.9,76.3,63.8,94.3,82.0,69.3
298,¹Ë»·,648891,2019030689106,72.8,76.6,78.9,60.2,64.2,92.0,53.0,85.0
299,´÷Ø¹·Ò,807017,2019070201753,72.8,88.2,54.2,85.5,73.1,60.7,80.6,67.1
300,±´¶¦¶¦,542454,2019091055444,72.8,52.3,89.4,89.5,63.3,82.5,59.5,73.2
301,Â³Ç¿Äþ,284065,2020010046536,72.8,91.7,73.5,49.7,79.6,90.1,76.3,48.9
302,ÆîÐÂ,266633,2022071203371,72.8,82.0,83.9,69.8,81.7,76.8,54.8,60.9
303,ºÂ±£,578049,2022100174939,72.8,82.7,53.7,80.5,86.0,51.8,79.6,75.3
304,½ªÑ§,189012,2022111131228,72.8,94.5,48.9,82.9,49.6,88.2,60.8,84.7
305,×ÞÑÞ,679491,2024060689115,72.8,76.5,83.6,86.8,74.8,70.5,71.8,45.4
306,Æ½Óý,781955,2024070105535,72.8,91.7,67.7,59.5,88.5,66.6,53.0,82.3
307,²Ü¹ú»Ô,922304,2022020410431,72.7,83.1,61.5,78.3,75.6,87.0,69.6,53.9
308,ËïÙ»¼Î,154499,2023030139906,72.7,87.2,59.9,73.2,88.4,68.5,80.8,51.1
309,¿×Óð,922551,2023060755115,72.7,91.8,68.6,50.8,81.6,82.7,60.2,73.2
310,Ã©ÇàÊç,754727,2018010422732,72.6,94.5,81.9,62.3,78.1,59.3,63.6,68.3
311,Ã©Ü°ÃÀ,853285,2018121238525,72.6,47.1,92.9,71.8,68.1,67.0,90.0,71.6
312,ÇØÆ½Áú,742542,2019030994254,72.6,73.9,76.0,81.9,50.5,68.4,90.3,67.1
313,º«ÇíÀò,081291,2019110299110,72.6,71.4,89.7,87.4,59.1,90.8,61.9,48.2
314,ÎâÖ¦,543113,2020050771333,72.6,61.5,73.7,92.0,92.2,63.1,52.5,73.4
315,×£ÒË,710700,2022111010023,72.6,68.5,90.2,66.7,75.9,89.6,52.4,64.9
316,×Þ·É,345736,2023061193641,72.6,78.1,66.9,64.4,80.0,85.9,57.1,75.5
317,ÀÖ½õ,344239,2024060863964,72.6,76.9,52.1,86.6,59.7,88.5,84.3,60.3
318,ÚùÝº,889455,2024110035559,72.6,58.2,79.6,64.9,63.1,91.8,93.5,56.8
319,×£±ùÒÇ,353400,2018120820002,72.5,76.8,52.3,58.5,93.6,63.9,71.7,91.0
320,ºÂÔÆ,274728,2021010022813,72.5,49.9,91.5,85.3,69.4,70.3,54.8,86.4
321,Ô¬²ÊÒÕ,162711,2021070201123,72.5,67.7,88.1,48.8,91.4,68.6,82.2,60.7
322,ÕÂæýÃ·,920934,2022020433445,72.5,54.9,93.8,59.5,79.1,92.3,48.5,79.5
323,ÎÀÐÀ,953887,2022080448762,72.5,70.0,52.6,93.6,81.2,78.6,58.2,73.1
324,Çü÷ìèµ,497962,2024010656236,72.5,51.6,72.2,90.1,80.9,53.6,85.2,73.8
325,ÂÀÖñº®,488647,2019010514710,72.4,67.5,85.7,68.0,87.4,45.9,63.4,88.9
326,·¶ÐÇ,576321,2021021032138,72.4,53.2,71.3,74.1,92.5,93.6,68.4,53.8
327,Æ¤Ë¼Áá,637366,2021110806644,72.4,75.8,56.3,79.2,55.7,74.6,79.6,85.9
328,Ñ¦Ã÷,497181,2022050548118,72.4,87.0,77.1,70.9,61.5,93.3,69.8,47.2
329,²·Æ½,893397,2022111239726,72.4,87.9,73.7,87.2,66.3,67.0,75.8,49.0
330,Ç®·ç,911196,2023050329622,72.4,67.1,95.0,53.1,62.2,88.4,47.3,93.4
331,º«ÒË,961048,2024111114803,72.4,75.5,77.6,58.5,78.4,67.8,73.3,75.6
332,ÍôÇå,056993,2024121139302,72.4,72.5,93.7,71.1,92.0,54.0,70.3,53.1
333,Óà³É·ç,865314,2018080901430,72.3,79.2,71.9,56.7,69.2,57.5,94.6,76.7
334,Ç®¼Ñ,438902,2018090310264,72.3,57.9,85.2,91.0,51.7,73.2,54.1,93.0
335,ÕÅæý±ù,686544,2019121064475,72.3,84.2,59.7,46.2,65.9,89.8,83.3,77.1
336,¼Æ·¼,368181,2024040498160,72.3,64.2,69.5,83.3,85.1,60.4,82.2,61.3
337,Íõ¼§Ö¦,720619,2019031201928,72.2,88.9,53.6,86.6,52.0,58.0,86.4,79.8
338,Îâ¸»,277442,2020010704260,72.2,94.0,61.3,61.1,65.3,79.5,87.8,56.6
339,Íô²¨ÐÛ,586548,2021050574840,72.2,54.3,92.3,74.6,70.4,51.9,94.8,67.2
340,ÌÀÎÄ,230549,2021060844968,72.2,48.3,64.8,92.7,73.0,83.5,76.8,66.0
341,ÓíÏéÄþ,835962,2021060926252,72.2,60.3,86.2,72.7,61.4,61.0,71.7,92.1
342,ÎâÖÐÐÅ,378169,2022080346969,72.2,56.0,69.1,84.7,84.5,67.9,64.6,78.5
343,ÞÉÆ½éÅ,522482,2023111088249,72.2,68.2,85.3,87.0,47.1,68.2,56.5,92.9
344,Ç®è´·Æ,736863,2024080686363,72.2,67.3,80.9,88.3,79.2,88.4,48.6,52.9
345,Ð»Òã,118822,2019080822228,72.1,70.7,76.3,93.2,73.3,62.3,51.6,77.6
346,³£´ï¹Ú,245071,2019100977165,72.1,85.6,66.5,62.2,84.1,75.8,62.5,68.2
347,ê°ÔÆ,371267,2020120196731,72.1,60.5,88.8,66.6,86.8,78.2,69.2,54.3
348,ÀîÈÙ,870633,2022060813363,72.1,52.9,79.2,82.6,72.6,77.9,58.8,80.6
349,½ðéªÈÊ,727986,2024111158625,72.1,78.3,86.2,90.0,50.0,48.2,71.6,80.2
350,ÓàÑÞÒÁ,151815,2018040271513,72.0,86.2,57.6,93.3,53.0,53.2,71.4,89.2
351,Æî·ÉÑ§,973565,2019040906510,72.0,71.7,69.6,60.4,58.8,69.1,86.4,87.8
352,»ªÊæ,228456,2019080275646,72.0,85.1,50.8,92.6,91.1,64.1,51.8,68.3
353,¿°Ïþ,411420,2023040242014,72.0,55.7,77.8,88.0,65.4,89.9,58.3,68.8
354,ºÂ½¡Ì©,325563,2024120886324,72.0,59.7,76.2,59.8,83.4,91.3,84.2,49.7
355,Áø¼ÑÄþ,501276,2019040077673,71.9,55.1,94.8,46.7,71.9,56.4,89.5,88.6
356,Æ½Ã¯Æ½,176286,2019050708653,71.9,94.6,58.7,81.3,57.9,82.2,51.4,77.1
357,ÇØÄÈÓ°,217922,2019080652228,71.9,76.7,79.3,55.0,87.3,65.7,90.6,48.9
358,¸ðÌ©,070071,2020111047166,71.9,64.6,86.0,75.8,72.7,78.0,81.4,45.1
359,ÍõÁá,742872,2021010507203,71.9,94.6,46.4,61.7,71.2,90.2,47.9,91.3
360,ÅíÉ¯,123496,2021010589634,71.9,60.7,85.5,72.4,78.3,85.1,49.2,71.8
361,Æ¤Ê÷,910689,2021030498903,71.9,84.8,75.5,79.3,70.0,69.1,74.8,50.0
362,Ëï¾üÐÂ,467663,2019070126364,71.8,62.1,70.9,79.3,46.9,74.3,84.2,84.6
363,ÒüéÅ¼Ò,147368,2019090136837,71.8,93.3,70.0,55.1,82.6,54.3,80.3,66.9
364,Ñ¦³½¸»,820687,2019100928729,71.8,68.7,58.1,68.2,88.1,56.7,87.7,75.4
365,¸µÑÅÒÇ,670918,2020010791859,71.8,71.0,53.6,86.6,58.2,68.8,89.0,75.1
366,µÒ½õ,756067,2020020156738,71.8,52.8,73.7,78.5,78.5,58.7,74.8,85.7
367,ºÍÓÀ,294795,2021040699532,71.8,61.7,86.4,73.6,92.8,66.2,59.7,62.5
368,±´¹úº½,965064,2023110366415,71.8,73.9,80.7,83.2,62.8,55.3,79.7,67.1
369,×£ÊÀ,874703,2024010050373,71.8,61.7,50.5,64.1,52.9,91.9,91.5,90.3
370,Ñ¦·ï,706654,2024060255428,71.8,80.4,60.2,93.5,50.4,45.2,91.7,81.3
371,ÀÉÑ©Ñã,300200,2018081180012,71.7,45.4,72.7,77.0,92.0,65.4,57.5,91.7
372,ËÎ·²,981573,2018090787306,71.7,70.8,55.6,81.0,56.3,91.2,77.7,69.5
373,±´º£Äþ,369761,2018101186103,71.7,83.9,82.2,71.8,67.4,81.7,57.9,57.3
374,¸ðÕæ,343545,2018110414512,71.7,84.0,47.0,71.2,83.6,84.1,49.5,82.3
375,°²ÃÃÕä,671444,2020020254466,71.7,60.6,89.0,55.5,58.5,63.2,89.2,86.1
376,ÑÏö°»ª,614186,2020110848637,71.7,51.8,53.3,83.3,63.5,85.7,77.5,87.1
377,Æë·¢½¨,243066,2023121146607,71.7,90.7,89.6,58.7,86.8,61.2,45.5,69.2
378,ÅíÆ½Ö¾,570934,2021030333414,71.6,93.0,77.6,47.8,78.1,56.3,81.1,67.4
379,ºØæ¿Æ¼,343478,2021040997861,71.6,69.1,94.5,74.4,65.2,59.4,57.6,80.9
380,Ñ¦Öéá°,858164,2018030726413,71.5,82.1,69.6,69.9,49.7,54.0,82.8,92.2
381,º«ÈÚ,127339,2018060213902,71.5,83.6,77.2,91.0,45.5,77.5,72.6,52.8
382,Æ¤ÈÚ»¶,179430,2019061163012,71.5,81.5,66.6,52.5,66.2,88.5,74.7,70.2
383,°²Æ¼,462446,2019110244635,71.5,92.7,56.3,66.2,64.9,64.4,65.4,90.7
384,Ðíº½Ã¯,716330,2019111133047,71.5,82.7,82.3,81.6,47.5,65.7,72.7,68.3
385,²ÜÀûÐÅ,513390,2021111069044,71.5,74.8,87.7,63.4,81.2,66.8,46.6,80.0
386,Ó÷¾§ÔÆ,295684,2021120308459,71.5,56.9,57.0,75.4,79.3,69.1,70.8,92.2
387,Éò³É,788606,2021120360664,71.5,75.9,93.3,84.0,56.9,69.5,72.0,48.9
388,ÖÜÑÒ,642977,2022051117753,71.5,87.9,62.7,50.8,59.7,83.1,77.6,78.8
389,Ã÷½õ,022186,2023020508613,71.5,71.2,55.9,61.6,71.7,70.6,84.1,85.2
390,Ð»×Ó,813187,2023070498707,71.5,92.6,67.6,67.0,66.2,75.8,65.7,65.3
391,³£ÉúÎÄ,849238,2023080973841,71.5,48.3,70.3,84.0,86.0,62.2,88.1,61.8
392,Ëïº®ÁÕ,705936,2024031243652,71.5,91.9,72.8,78.5,68.9,73.9,62.4,51.9
393,ÆÝ»·,865553,2018060785335,71.4,88.3,62.0,75.0,94.3,62.9,50.6,66.5
394,¼ÆÆ¼ÇÉ,346366,2019010566672,71.4,87.7,93.6,45.2,85.8,75.8,49.6,62.1
395,·üÌ©,970714,2022020741425,71.4,65.4,55.6,92.9,77.3,62.7,92.3,53.4
396,½ð»ÝÃ·,404731,2022090113114,71.4,46.4,65.4,83.0,94.4,50.2,65.9,94.3
397,¸ðäÞÔÃ,851748,2023020334801,71.4,86.6,71.9,88.3,72.5,61.7,61.9,57.2
398,ÛºÓÀ,312428,2024110442808,71.4,77.0,69.5,49.0,51.1,91.0,92.0,70.4
399,ÎéÃú,243155,2018050465540,71.3,76.5,62.1,60.6,67.5,64.0,80.3,88.0
400,ÂÞºì,107760,2019110566027,71.3,94.5,54.9,62.3,71.0,74.2,47.5,94.5
401,Òó¹ã,579243,2020010684312,71.3,81.3,59.1,91.3,73.4,59.6,55.9,78.6
402,ÌÀÐÀ,828851,2020011005122,71.3,81.6,60.7,83.3,81.8,51.9,54.6,85.5
403,Ã×Æ®çü,220035,2020120603556,71.3,66.4,76.6,78.7,60.1,88.0,58.6,70.6
404,ÆÝÒå,314087,2021060808756,71.3,55.3,89.2,54.1,85.9,55.1,82.1,77.4
405,Éòæ¿ÕÑ,881164,2023081246414,71.3,79.9,62.7,62.9,52.1,75.1,89.3,77.1
406,ÑîÔÏ,781048,2018040724813,71.2,81.2,89.7,54.0,45.7,73.6,88.2,65.7
407,ÌÕµ¤,194457,2019051185762,71.2,77.3,67.5,86.6,54.2,82.8,46.7,83.3
408,ÖÜ·ÉÁ¼,125320,2020040602046,71.2,61.2,49.3,85.4,77.4,65.8,84.2,75.1
409,ÅÓÁú,292441,2021050964174,71.2,51.5,66.3,82.1,59.7,77.7,79.1,81.8
410,ÌÕÄþ,511051,2021110085128,71.2,84.9,78.8,57.0,45.7,90.5,61.0,80.8
411,ÔªÃÀ,984165,2023020416542,71.2,83.2,76.5,58.0,51.7,69.8,88.7,70.3
412,º«½¨,982028,2023020482839,71.2,83.8,75.6,87.8,79.5,52.9,71.6,47.5
413,ËÎ¾ê,334347,2023060814701,71.2,74.6,54.9,71.6,92.0,49.8,86.2,69.1
414,ÇØ°²¸»,716451,2023110905151,71.2,61.2,74.6,86.6,53.6,66.6,95.0,61.0
415,Ð»ÖÂ,452493,2020080799301,71.1,60.5,71.0,81.5,86.1,46.0,84.5,68.3
416,Ô¬µ¤ËØ,332160,2021021206028,71.1,48.1,55.1,79.8,81.8,87.6,90.0,55.3
417,ÁøË³,449021,2023010392135,71.1,53.7,79.0,92.8,54.2,61.7,63.3,92.8
418,ÇØÖ¥»·,437796,2023091189616,71.1,84.7,91.6,59.1,55.1,68.2,84.8,54.3
419,ÏîÕÑ,291589,2023120368924,71.1,51.3,77.7,58.3,89.4,83.2,82.6,55.3
420,Î¤º®ÇÉ,997211,2024050471167,71.1,51.5,80.3,82.9,87.3,56.9,57.9,81.2
421,»ª´ä,135246,2018071114668,71.0,76.1,61.3,51.2,67.3,87.8,62.6,90.7
422,ÕÅÐÅ,448361,2019010436141,71.0,75.4,88.6,59.2,79.6,58.4,55.1,80.8
423,¼ÆË¼åû,208318,2019021161847,71.0,88.4,88.6,68.0,78.9,55.6,52.7,64.9
424,¸ðè´´º,016662,2019101026247,71.0,68.7,86.9,93.2,50.6,75.6,51.8,70.0
425,Á®çþ,194914,2020060751407,71.0,88.4,85.0,84.1,75.9,55.6,47.6,60.2
426,á¯Ýí¾Õ,024881,2021070918127,71.0,92.7,86.2,63.5,57.4,54.0,74.0,69.2
427,Æë½õ¾²,229013,2021111111355,71.0,56.2,70.4,59.9,69.8,77.8,83.1,80.1
428,ÅÓæÃ,490339,2022070163923,71.0,56.0,78.5,77.3,90.5,63.8,56.3,74.3
429,¼Í°®,036057,2022080775742,71.0,89.2,69.8,62.6,56.8,57.3,68.0,93.0
430,²ý¸»,743210,2023030671073,71.0,94.1,66.4,49.3,56.9,76.1,65.9,88.0
431,Úùèµè´,305622,2024090102259,71.0,86.0,56.0,48.6,57.4,94.0,86.2,69.1
432,ÌÀÏöÔ°,933251,2024100625132,71.0,90.7,86.1,69.5,75.9,45.6,76.4,53.1
433,Ó÷Þ±,831702,2024111030201,71.0,73.2,59.2,71.2,48.7,75.4,82.1,87.3
434,ÈÎµÂÊ¿,636061,2020030546141,70.9,72.9,79.8,71.6,46.5,78.7,83.7,63.0
435,¼ÍÈÊÊ±,066584,2020031118465,70.9,91.5,91.2,47.6,67.7,72.5,75.8,50.2
436,·Ñö°Àò,405514,2020040011443,70.9,45.5,71.9,94.1,70.5,67.4,56.5,90.3
437,Ô¬²Ê,129421,2021090742133,70.9,58.5,91.3,93.8,54.8,70.9,50.0,76.9
438,¼Æ»Ô,978972,2024011097211,70.9,68.1,54.2,93.2,49.4,81.2,89.9,60.0
439,ÌÕÃú¿¡,406048,2018010404813,70.8,74.9,91.9,93.8,47.9,78.6,48.2,60.2
440,Ç®´ä,196951,2018050555128,70.8,50.9,94.3,77.4,65.6,72.0,82.7,52.4
441,²Üº£´ï,660232,2019010503219,70.8,75.2,66.7,62.0,72.7,86.5,66.7,66.1
442,ÓíÐÇ,969605,2020050320532,70.8,80.6,84.0,75.3,48.5,70.7,55.8,80.8
443,ÇØ¾ü¹ã,421465,2020060206569,70.8,85.7,89.5,61.4,60.7,64.2,79.1,55.0
444,ÓÈµÂÉ½,356222,2022110432215,70.8,58.4,76.6,88.4,73.3,87.7,50.9,60.3
445,¿×Èðæ¿,481575,2023011257501,70.8,84.3,78.0,58.9,45.1,85.4,66.6,77.3
446,Ô¬Ô°¶ð,991383,2023110368334,70.8,86.4,83.4,64.8,54.9,67.3,48.0,91.1
447,»ÆÜ¿,412089,2018060288930,70.7,86.1,48.8,54.1,74.0,93.2,77.6,61.0
448,Òü½¡,820481,2021110328134,70.7,77.4,79.2,77.2,83.5,59.1,65.4,53.3
449,±åÊ¤Çå,886851,2023080575142,70.7,49.8,69.3,89.4,59.5,68.5,65.7,92.8
450,ÁºÃÀ,244762,2019090016214,70.6,68.3,85.2,56.9,90.4,50.7,73.7,69.3
451,³£Þ±Ù»,819065,2021100136542,70.6,51.7,87.7,68.1,91.2,80.1,57.6,57.5
452,¸ð´¿,614551,2022090885116,70.6,69.5,94.3,47.2,69.0,91.4,57.8,64.9
453,ÎºÇÙÜ°,485129,2022101142914,70.6,86.6,76.2,88.3,55.2,62.1,76.2,49.8
454,ËÎóÞ÷ì,381215,2024030721534,70.6,73.8,62.6,62.7,75.7,87.9,78.9,52.8
455,ÐÜÔª¾û,584966,2024050566662,70.6,86.4,46.4,77.1,87.1,78.1,73.8,45.6
456,ÑîÁ¼,988316,2024070281641,70.6,55.3,70.3,88.9,76.3,69.5,82.7,51.3
457,¼ÍÀó,980198,2018110739813,70.5,52.0,93.8,87.5,74.4,61.5,74.0,50.2
458,ËïÖÂ,623131,2018120163138,70.5,90.6,91.3,46.1,69.9,84.6,48.7,62.1
459,Òü³½,142592,2020030449209,70.5,58.7,92.4,53.2,47.4,68.1,89.9,83.7
460,ÌÀÑÞ,414238,2021100853829,70.5,79.9,47.1,63.2,69.1,76.5,91.5,66.3
461,ÓÚ·ïÃÃ,267241,2022070744115,70.5,92.6,77.7,45.3,75.3,82.2,64.1,56.6
462,ÄÂÈÚÇä,471772,2023070657229,70.5,56.4,59.4,61.6,74.3,85.6,89.1,66.8
463,Ñ¦·¼,000484,2024020408426,70.5,72.4,82.3,49.0,77.6,46.8,94.9,70.6
464,Ê·¹â,965436,2019080373603,70.4,89.8,51.6,87.1,50.9,66.1,61.2,85.8
465,ÀîÒÕ,426488,2021060898874,70.4,78.5,93.1,76.5,46.0,77.7,45.2,75.8
466,¿×ÐÅ·å,452671,2021100627148,70.4,90.0,76.2,51.2,69.0,92.5,60.3,53.6
467,Ôª¼ÑæÂ,370072,2021111167235,70.4,77.3,66.2,85.9,51.9,79.0,66.4,65.8
468,ÎÀè¡,412453,2022071145320,70.4,45.7,65.5,66.0,57.7,84.4,87.1,86.5
469,Ã«Êæµ¤,460339,2023010343944,70.4,90.4,77.6,59.3,47.1,64.3,86.3,67.5
470,ËÎÃ·,736631,2024010413101,70.4,48.3,73.4,94.5,62.4,83.6,75.3,55.4
471,¶­²¨,133039,2020110803917,70.3,77.2,81.8,47.7,68.1,80.5,82.5,54.0
472,á¯ÃÃÕä,494594,2021010339418,70.3,86.7,54.2,70.2,66.8,66.2,77.2,70.5
473,×£Éú,772301,2022020090106,70.3,63.3,84.3,46.9,89.8,88.0,74.7,45.1
474,Ã×èµÑà,943525,2020020052529,70.2,69.4,74.4,94.6,58.7,75.9,69.3,49.1
475,Âí»·,505091,2020081079120,70.2,72.6,73.7,86.3,47.2,62.7,68.0,80.6
476,¸ðÈØè´,110457,2024050895766,70.2,63.8,75.5,87.6,79.6,47.6,75.2,62.2
477,»Æçù,282947,2019080904749,70.1,83.0,76.9,51.7,48.4,81.4,55.9,93.1
478,ºÂÇï,323459,2021010745907,70.1,49.0,78.8,72.9,85.3,63.2,80.6,60.8
479,ÀÖÑ×Ìì,948659,2021060775954,70.1,77.8,69.3,66.2,68.2,51.4,88.2,69.3
480,¿×Èï,179484,2022040908454,70.1,76.9,54.6,90.4,66.2,64.7,61.4,76.8
481,ÓÚæ¼´Ï,928200,2022110400049,70.1,51.8,94.7,88.0,61.2,56.0,61.6,77.3
482,Ö£ÑÞºÉ,710650,2022110845054,70.1,80.9,68.5,72.6,67.6,58.0,84.6,58.3
483,²ÜÐÇ,881708,2023050030869,70.1,94.4,48.3,82.8,46.0,93.9,49.5,75.6
484,ñ¼½¡Ïé,945049,2023120914934,70.1,64.5,54.2,82.4,68.5,73.5,78.5,68.9
485,Ç®¶¦Á¦,177532,2020060823242,70.0,71.9,80.1,51.9,79.3,57.3,59.4,90.1
486,ËÎÒã,705419,2020100081904,70.0,68.9,56.0,72.8,93.2,53.9,84.4,60.7
487,Ê·¾²»ª,698522,2020101012229,70.0,67.4,74.4,48.5,47.3,77.1,93.9,81.6
488,Ã×Èð,392666,2020120596673,70.0,94.8,90.2,70.0,52.8,54.2,48.1,79.6
489,Áº»Ô,402839,2021060423955,70.0,66.6,50.5,46.9,94.7,80.1,62.6,88.7
490,¼ÍÊ±,810714,2021091081437,70.0,52.3,83.3,92.5,80.4,70.1,54.2,57.0
491,ñ¼Ñ©¾ê,488682,2021120958229,70.0,74.1,70.6,51.9,68.2,84.5,59.0,82.0
492,¿×·çË³,339842,2022090594221,70.0,72.4,88.8,80.0,90.1,51.5,45.9,61.1
493,ºÍ»¶,575084,2023010188426,70.0,83.1,92.6,59.1,62.2,46.7,67.1,79.2
494,Æî¹âÏé,814207,2023080100706,70.0,65.2,67.7,58.0,49.0,93.5,89.9,66.6
495,¼Í¼Î,287862,2018010966237,69.9,68.4,69.6,70.2,56.5,70.7,78.0,76.0
496,»ªæ«,757493,2018020169362,69.9,49.9,71.7,61.1,73.5,87.8,73.9,71.5
497,ÏôÑÅÇä,378516,2021040611635,69.9,84.9,47.8,87.7,76.3,59.3,80.4,52.9
498,ÂÀÐÐÔª,223636,2021040693639,69.9,60.3,72.7,92.5,63.5,51.1,61.6,87.8
499,ÕÅ½à,001044,2021070184447,69.9,74.3,84.4,62.3,57.2,51.5,82.9,76.6
500,ëøÁ¼,542591,2021070509126,69.9,65.9,94.7,63.7,62.7,75.4,70.6,56.3
501,¿µÊç»ª,252299,2024030839906,69.9,73.1,69.9,76.1,87.6,52.2,66.5,64.1
502,ÐÜÏþ,795897,2024080089736,69.9,76.5,51.7,82.4,50.7,64.6,72.9,90.4
503,³ÉÑÒÖÐ,599953,2018070675302,69.8,81.2,82.2,75.2,66.9,63.9,61.1,57.8
504,Æ½Ñãæ¼,671937,2019110783750,69.8,92.2,58.8,60.4,72.4,67.3,60.9,76.8
505,Ê··å,245742,2019110874225,69.8,78.3,52.6,61.0,73.7,87.4,74.0,61.3
506,Ã×Ãú,139739,2020050063914,69.8,67.5,73.6,76.3,61.3,70.8,54.4,84.9
507,Á®Ç¿ÐÐ,308474,2018030837429,69.7,59.9,88.3,70.2,70.7,46.0,59.0,93.6
508,ÓÈÐÐ,175240,2020020984008,69.7,67.3,62.6,62.4,84.1,58.6,68.5,84.1
509,Î¤ÄþÖÐ,982917,2020041181775,69.7,78.6,47.3,65.1,69.9,87.9,90.9,48.4
510,Â³Öñ,931010,2020080241073,69.7,63.0,76.1,87.1,59.6,48.0,63.5,90.9
511,Æ¤Ï£ÇÙ,761898,2021120659804,69.7,64.2,62.3,58.7,68.0,78.1,94.8,61.6
512,Â³ÐÐ,510160,2022021016019,69.7,73.2,49.4,89.7,81.1,72.3,54.3,68.2
513,Öì°®,211428,2018050362822,69.6,94.2,47.4,81.4,58.3,60.4,72.9,72.8
514,ÖÜÇ¿,402229,2018100392924,69.6,79.8,83.2,64.7,60.7,91.8,56.7,50.0
515,ÏôÊ¿·É,977489,2018110968950,69.6,73.2,46.7,67.2,94.5,92.6,67.1,46.2
516,ÐíÑÇ,348437,2019120263742,69.6,91.2,64.3,59.1,66.4,45.3,73.3,87.4
