202012141208,root,1000,70.0,5
lO2aO,K5O3P,5o1mb,WgQ4m,wdOy0
69.6,70.8,69.7,69.3,70.8
307,±«ÖéÓ½,761312,2022100891204,73.4,68.4,72.7,71.8,91.1,62.9
308,Ô¬½Ü,905818,2024050551823,73.4,50.4,75.5,85.5,90.5,64.9
309,»ª´¿ÄÈ,015184,2024070408448,73.4,66.8,89.5,51.2,69.3,90.3
310,Àî¹ð,249699,2019021099907,73.3,92.7,62.5,87.2,57.7,66.5
311,Êæ·ÉÐÂ,206663,2020010236323,73.3,73.0,86.4,56.9,82.6,67.6
312,·ü´Ï¾²,678336,2023110673640,73.3,71.0,76.5,92.5,57.3,69.3
313,Òó²¨,937547,2018090074762,73.2,57.3,74.7,82.4,74.7,77.1
314,Êæ¼§,995811,2020080021114,73.2,79.6,81.3,49.0,64.2,91.9
315,×£Ôª½¨,430700,2021020490057,73.2,79.8,74.1,84.9,70.9,56.3
316,¼ÆÇï´¿,712865,2021111076523,73.2,78.2,83.1,74.9,78.7,51.0
317,ê°ÒËåû,295099,2022020349936,73.2,55.8,90.8,47.7,84.3,87.4
318,±«Îä²Å,817966,2023070556650,73.2,46.9,78.1,83.7,71.6,85.9
319,¹ËºÉÈð,303314,2023070751417,73.2,71.1,63.9,64.7,93.8,72.4
320,ÎºÀó,346889,2019020778947,73.1,75.6,59.0,84.6,59.0,87.2
321,ÈÎÆ½,584884,2020021238415,73.1,53.8,76.5,84.1,92.4,58.5
322,ÀÖ²¨Ñ§,572564,2020040766441,73.1,89.1,71.0,83.2,46.0,76.3
323,±«ÈÊ,769831,2021100593167,73.1,81.5,61.9,80.6,64.5,77.2
324,Ë®ÎäÌÚ,767724,2022031012441,73.1,65.0,61.0,94.5,68.6,76.5
325,Ì¸Üç´¿,161198,2023050689804,73.1,80.2,86.8,49.3,92.8,56.2
326,ÏôºÉ,809070,2024090367017,73.1,65.9,91.2,66.3,91.3,50.9
327,ºÍÓ¢,333711,2018110841121,73.0,87.0,84.7,51.6,91.8,50.0
328,ÉòËØèµ,829263,2021011076307,73.0,66.7,88.1,67.2,48.9,94.3
329,Ê©½àâù,066487,2024070888703,73.0,64.7,82.7,68.1,64.0,85.4
330,·ï·¼,382591,2024110569145,73.0,68.9,71.2,85.6,83.1,56.3
331,Äß¾û,341975,2018021257568,72.9,50.5,84.7,64.9,76.7,87.7
332,Ì¸ÐÂ²¨,141511,2020061201105,72.9,89.8,79.8,54.5,83.7,56.8
333,Æ¤»ÝÀ½,233630,2020071163018,72.9,90.2,55.2,76.6,74.9,67.5
334,ºÎ¾§,408977,2022110777754,72.9,73.3,75.6,61.0,88.6,65.9
335,Àî»·Äý,997209,2024050350919,72.9,73.0,93.2,66.8,52.3,79.4
336,Ïî¸£±£,019603,2019040290344,72.8,77.6,82.6,87.4,67.5,49.0
337,ÀÉéÅ,122489,2020010648914,72.8,91.4,68.8,86.3,57.7,59.7
338,ÌÕÓ¢Ý¼,808258,2021051135841,72.8,82.0,45.6,65.0,90.3,80.9
339,½¯Ê¢,843686,2023020268670,72.8,89.3,45.8,86.0,69.4,73.3
340,ÒóÄý,215033,2023110023304,72.8,84.9,79.4,48.3,63.9,87.5
341,ÍõÓÂÃ¯,243912,2024110841226,72.8,75.7,66.0,45.8,87.3,89.2
342,Ðí¶ðÓý,328140,2021061134040,72.7,88.0,62.3,61.9,65.3,86.2
343,ÓíÎ°·¢,603662,2021090456241,72.7,88.6,72.7,61.6,54.5,86.0
344,ÏôÊ÷Òå,839876,2021090827672,72.7,65.2,51.9,87.4,93.0,66.1
345,ÌÀÑ©,824504,2021121030418,72.7,71.8,54.0,81.5,73.1,83.2
346,ºÍÀû¿¡,787152,2022110795221,72.7,55.3,84.9,62.5,81.1,79.7
347,´÷·¼Ã·,441126,2018070222650,72.6,64.2,73.0,91.6,65.2,68.9
348,ÅíÝ¼,860474,2019100447458,72.6,82.9,86.6,64.7,47.9,81.1
349,ÑîÓ½,097623,2020101242367,72.6,50.6,68.3,84.4,77.4,82.4
350,Ëï²Ê,216539,2021111053907,72.6,86.7,52.1,66.9,82.3,75.2
351,µÒÏö,478515,2023030381553,72.6,69.0,76.7,87.9,71.7,57.5
352,Ò¦ÊçË¬,644769,2024021066913,72.6,89.3,77.3,52.7,59.4,84.4
353,Éò°²Ã¯,886746,2018081204610,72.5,79.0,82.1,54.5,65.3,81.5
354,¿×ö°Ò¶,477153,2020080875356,72.5,83.2,68.6,67.7,49.7,93.4
355,À×É½,210613,2018040021312,72.4,88.4,59.7,64.9,84.6,64.5
356,ÆÝÈ«¾ü,015013,2018070561310,72.4,47.3,67.4,94.8,67.9,84.8
357,·¶Òå,777182,2018090278221,72.4,56.0,88.7,84.1,84.0,49.0
358,Æ½Õê,032935,2020121073509,72.4,57.2,77.3,61.6,89.6,76.3
359,ÌÆ¸£,029570,2022031087060,72.4,77.1,60.4,85.4,56.5,82.6
360,¸ðçþ,753443,2023071174324,72.4,80.7,63.4,71.5,67.3,78.9
361,ºØÔªÓÂ,442576,2024090357672,72.4,69.7,51.1,72.8,77.7,90.9
362,Òó¼Ò¶«,406845,2021091244566,72.3,77.9,78.8,64.0,46.3,94.6
363,Ë®³½,963424,2022031242445,72.3,92.7,72.2,50.7,72.6,73.1
364,ÀîÖ¾,027828,2024020942861,72.3,84.8,75.3,72.6,80.8,48.0
365,Ê±ÒÕ,679283,2024060978311,72.3,90.3,74.2,52.0,63.1,82.0
366,ÊæÙ»,634934,2018090113466,72.2,62.1,45.5,78.8,84.1,90.4
367,ÀÉÀó,206034,2020040203462,72.2,55.5,86.6,61.9,90.4,66.4
368,ÎâÜø,168376,2021090147643,72.2,55.0,88.2,64.2,58.9,94.9
369,ËÕÊæÖ¥,015508,2018060080852,72.1,93.6,53.1,73.7,63.4,76.9
370,Ê©ÐÇ¹ã,661333,2021120753354,72.1,67.6,81.7,74.7,84.2,52.1
371,¼Í¹úÌì,987646,2022020264655,72.1,90.7,65.4,69.0,77.3,58.0
372,ëøÇå,303524,2022050152447,72.1,82.6,50.9,77.5,66.7,83.0
373,Ê·µ¤,519529,2022051122945,72.1,87.2,87.8,46.3,80.5,58.8
374,ÌÕèµÔÃ,516827,2022060822739,72.1,91.8,88.2,78.3,56.4,45.8
375,ÕÅÖé,301222,2018021062265,72.0,58.7,75.6,86.8,61.0,78.1
376,ÂíÏ£Êæ,812512,2018071051248,72.0,45.9,47.8,92.1,91.5,82.8
377,ÚùÉúÌì,506819,2018101211957,72.0,83.2,76.2,60.2,66.2,74.4
378,ÖÜ¹ú,718538,2020070423847,72.0,63.6,64.5,45.8,93.7,92.3
379,ÖìÐã,520572,2021120427246,72.0,71.4,68.9,62.3,85.3,72.0
380,º«ÈÊ,784077,2023050077751,72.0,70.6,75.2,64.3,63.5,86.3
381,ºÂÖ¾,449990,2024110419023,72.0,46.8,94.9,55.2,94.8,68.3
382,´÷Àö»ª,969581,2019071178109,71.9,75.1,52.7,58.1,93.7,80.1
383,Ã÷ÎÄÎ°,454186,2019090728602,71.9,68.4,46.9,92.9,63.2,88.3
384,Ã©·ã,168347,2021050534713,71.9,74.2,86.1,46.1,80.1,72.9
385,¿×²¨,022531,2021080933115,71.9,67.7,65.4,51.2,94.3,81.1
386,·ÑÐÛ,017474,2022020527432,71.9,87.5,74.3,84.1,67.4,46.4
387,ÍôÊæ,427713,2022080631357,71.9,61.0,63.7,82.5,91.6,60.5
388,Òó´ï,281009,2022090080967,71.9,77.1,77.5,94.7,60.0,50.0
389,ºÍ³É,546777,2022090187705,71.9,91.7,59.9,72.7,86.0,49.0
390,Ö£ÄÈ,301486,2022091248656,71.9,56.5,87.6,45.4,75.3,94.7
391,ÆÝÁá,161913,2018070521354,71.8,49.4,79.4,79.6,85.3,65.5
392,ÚùÙ»,726536,2018090283654,71.8,75.2,49.4,77.6,76.6,80.4
393,³ÉÌÚ,680385,2020040048505,71.8,76.5,67.9,71.6,82.2,60.7
394,ñ¼°®½à,960328,2020060512861,71.8,61.4,64.0,77.8,71.8,83.8
395,¿°¿µÖ¾,378990,2020120089062,71.8,93.3,92.0,72.1,45.9,55.7
396,Âíæ«,525966,2022011196661,71.8,94.0,77.3,71.4,65.1,51.0
397,Æî²Å,201048,2022020344817,71.8,57.8,93.3,59.9,63.7,84.1
398,¼Í½¨ÐË,545767,2022080856717,71.8,71.2,48.7,85.0,64.0,89.9
399,ÕÂÇ¿ÓÀ,553076,2022080917667,71.8,55.2,64.0,65.1,92.8,82.1
400,ÛºÉú²¨,385921,2022101192162,71.8,73.5,48.4,94.3,59.1,83.7
401,ÉÛÎÄ·É,503971,2022110367159,71.8,63.9,69.2,78.3,55.6,91.8
402,ÓÚº®ÁÕ,655353,2023030125342,71.8,88.1,69.7,55.2,62.9,83.2
403,°ØÑÒÁ¦,529500,2018050450015,71.7,92.4,87.5,48.4,78.4,51.8
404,´÷Ê÷,766500,2019050610007,71.7,58.3,57.6,88.1,63.8,90.8
405,¸ðÑ×Áú,969782,2021120728207,71.7,45.3,92.8,61.1,65.2,94.0
406,¿°²Å,892994,2022040139439,71.7,76.5,83.3,60.9,70.1,67.6
407,¶­µÂ,236900,2021030100066,71.6,72.8,83.8,92.4,47.3,61.7
408,ÞÉÎ°ÖÂ,018163,2021060446372,71.6,55.1,92.7,79.5,59.0,71.6
409,ÂÀÈ«´ï,564868,2021071056872,71.6,61.1,76.4,85.6,67.8,67.3
410,·üÓÀÐÅ,421763,2023120166340,71.6,50.1,94.3,61.1,62.7,89.7
411,Ô¬¾û,357790,2024051209047,71.6,49.2,85.0,93.1,70.7,59.8
412,²ýÌ©,210492,2018070839234,71.5,74.9,49.9,88.7,76.6,67.5
413,Ê·¾ý,527869,2018121006968,71.5,68.0,82.8,55.8,64.5,86.2
414,Ã«ÇÉ,598223,2019051182310,71.5,77.2,65.0,81.9,56.0,77.5
415,³É¸»,861845,2019101074571,71.5,89.6,62.8,66.8,60.9,77.6
416,ÍõÄÈÜ°,717992,2021090429244,71.5,89.6,83.5,82.8,52.3,49.4
417,Á®²Êö°,320141,2022010234137,71.5,78.4,84.2,51.2,94.9,48.6
418,Ç®ÑÇ,703068,2022041216846,71.5,73.7,78.4,88.0,71.0,46.6
419,ÏîÏöÇÙ,581045,2023060184574,71.5,75.7,57.1,79.2,57.7,88.0
420,ÐíÕêÝí,167471,2023070617102,71.5,60.3,85.1,69.2,92.6,50.4
421,ÔªËØçü,990984,2024020088422,71.5,72.2,68.6,65.3,89.4,61.8
422,²ýæÃÍñ,644527,2019010832710,71.4,46.3,93.2,66.7,69.6,81.4
423,ÕÂ´¿,694967,2019091186752,71.4,48.0,48.6,88.5,94.7,77.2
424,ÄßË¬,128071,2020081007151,71.4,85.6,55.7,61.2,81.4,73.1
425,Æ½²ß,981581,2021110028170,71.4,83.3,53.8,74.6,76.0,69.3
426,Ã÷ÐÐ,374588,2021120728873,71.4,59.9,68.8,78.9,82.5,66.8
427,Ã«Òå,906195,2022091159561,71.4,87.7,84.1,52.9,72.6,59.6
428,ÎÀÒÕÁ«,910809,2024111220901,71.4,91.6,69.7,77.9,46.7,71.3
429,ê°éª,091049,2018031044932,71.3,55.1,92.0,80.8,61.4,67.1
430,¿×¸»Ã÷,304748,2019070024824,71.3,85.5,67.7,64.7,46.0,92.6
431,ÞÉÆ®,204134,2019121203423,71.3,71.1,77.7,87.4,62.5,57.8
432,ÎÀ¹â,343429,2020080292942,71.3,52.7,78.2,65.8,84.1,75.9
433,ê°ºì,522447,2020080614731,71.3,74.7,80.3,66.1,45.4,89.9
434,ºÎÎ°×Ó,266657,2020120975701,71.3,61.6,84.7,68.2,54.6,87.4
435,Ô¬½Ü,051549,2023020934921,71.3,67.0,68.8,90.7,77.3,52.9
436,ÇüÓýÏã,431181,2023051008118,71.3,54.1,62.7,65.6,88.5,85.6
437,³ÉÁÕ,366617,2023110431712,71.3,58.8,66.2,88.1,54.5,89.0
438,ÅíÊçÑÅ,044739,2023120683904,71.3,65.0,50.0,92.4,82.6,66.3
439,ÎÀÝº,738214,2018050481419,71.2,89.7,49.3,61.6,77.5,77.7
440,Ã«Ê¤²Å,849109,2019090720932,71.2,51.7,63.7,74.6,86.6,79.2
441,ÈÎ·ç,030538,2019111113868,71.2,48.2,85.6,78.2,83.5,60.5
442,³£¶«¿¡,015199,2021090549952,71.2,90.5,56.4,77.3,86.7,45.3
443,Ïô¾Õ,256587,2023110228760,71.2,77.7,70.1,55.3,73.8,78.9
444,Óá»ª,518509,2018110510932,71.1,80.9,83.5,93.9,46.9,50.1
445,¶­ÐÀÔÆ,366841,2021111254125,71.1,64.4,89.1,59.8,57.3,85.0
446,Ò¦·å,641677,2022090277741,71.1,86.6,55.3,52.6,91.4,69.7
447,¸µâù,101924,2023030682401,71.1,63.9,67.0,85.4,49.7,89.5
448,À×·²,527276,2023060187663,71.1,76.6,85.7,56.0,76.3,61.0
449,ËÎ¾§,621407,2018010400761,71.0,46.0,85.6,86.6,90.9,46.0
450,Á®çùæý,430418,2018060091870,71.0,74.2,91.6,73.3,56.5,59.4
451,ÖÜÁ¦¿µ,032726,2020020912663,71.0,66.6,69.5,73.6,58.2,87.1
452,ÂÀÓ°,006087,2021041108753,71.0,51.9,51.6,93.5,88.1,69.8
453,²·ºëÉú,614819,2022030431970,71.0,52.9,70.6,91.3,78.3,62.1
454,Ãç²ß,851037,2023050333725,71.0,85.5,55.5,56.8,87.3,69.7
455,ÔªÇí»¶,494155,2024090995505,71.0,53.5,66.3,87.3,66.3,81.4
456,°ØÔª¸£,317711,2018030961133,70.9,78.6,79.1,78.9,67.0,50.9
457,Òü¹ã,197949,2020090604929,70.9,84.6,50.0,47.3,87.3,85.1
458,Ãç¼Ñ·Ò,595086,2021040328627,70.9,49.7,88.8,80.6,86.6,48.7
459,Çü·¼Áá,303119,2021050271958,70.9,83.2,50.4,76.5,66.9,77.6
460,ÁøÐÐ,016171,2022060157109,70.9,55.0,93.1,90.6,49.0,66.7
461,±å»Ô,717354,2022120045466,70.9,63.9,75.2,78.7,78.8,57.8
462,ÏîÄþ¹ú,718692,2023010259230,70.9,79.6,74.8,82.9,64.7,52.3
463,±«Óý±ù,223658,2023050335829,70.9,61.6,87.5,46.0,93.7,65.5
464,×ÞÖ¾Çå,897933,2024020053312,70.9,61.1,86.2,48.9,65.8,92.7
465,Íô»·,178718,2020051241806,70.8,67.9,58.7,52.4,82.6,92.4
466,½ðºëÐÇ,180978,2021030057830,70.8,53.3,80.9,69.6,73.7,76.6
467,°²ÕÑÜø,554279,2021060137967,70.8,74.2,85.3,47.9,63.2,83.3
468,ÃçÊ±,286375,2022040347570,70.8,88.0,79.0,48.6,63.5,74.7
469,ÞÉº½ÐÅ,743285,2022041158551,70.8,73.7,45.7,55.8,91.9,87.1
470,±åÎä,722367,2023100796750,70.8,64.6,78.8,63.3,53.6,93.5
471,ÁøÐÅéÅ,215195,2024030979503,70.8,68.8,92.5,63.0,50.5,79.1
472,ÌÀ¹Ú,045434,2024111073401,70.8,78.8,72.4,67.4,66.4,68.8
473,½ð»ª,655537,2019070053715,70.7,75.3,90.9,50.3,48.8,88.3
474,Ò¦Ñþ,549497,2019070459772,70.7,51.0,81.1,79.8,69.8,71.9
475,ÔªÎ°Éú,638398,2019080309830,70.7,86.0,83.0,45.3,52.9,86.1
476,ºÂ³É¶¦,243317,2019110611718,70.7,92.5,48.0,80.3,67.6,65.1
477,ËÕÖ¥,793346,2021040914650,70.7,55.4,71.9,70.2,88.3,67.6
478,·ëÕäË¬,729723,2021080342331,70.7,64.4,66.3,84.3,58.7,79.8
479,·¶½àÝí,711478,2023120357802,70.7,79.1,92.7,57.5,58.8,65.6
480,»ªÈ«,791930,2024040923017,70.7,55.1,87.6,66.0,62.2,82.5
481,Îº¸ÕÃú,057071,2024060997106,70.7,64.5,81.6,63.7,49.5,94.0
482,Éò¾²,847682,2024071098219,70.7,51.1,91.1,68.5,90.4,52.2
483,ÅÓº®Ïþ,730237,2018090173775,70.6,80.4,68.4,50.1,65.6,88.4
484,ÃÏº£º£,044804,2019040410428,70.6,64.5,47.0,90.1,73.5,78.1
485,±«Ô°,667340,2019060564033,70.6,53.4,77.1,75.3,60.3,87.1
486,Æ¤Öé,409218,2019070651814,70.6,49.4,45.4,87.0,76.7,94.3
487,±«ÑÒ,917629,2020020992908,70.6,55.6,83.8,68.6,56.0,88.9
488,¹ËÉºÔ·,693629,2021100862921,70.6,64.6,65.6,68.3,84.4,70.2
489,Îâ¾²,470890,2022011019010,70.6,66.6,54.0,76.7,61.9,94.0
490,Âí»Ô¶¦,836806,2022040160602,70.6,70.0,47.9,50.9,90.6,93.6
491,ÓáÕÑ,311225,2022120532564,70.6,77.8,81.6,84.3,64.3,45.1
492,Â³è¡,634482,2023120718236,70.6,82.3,78.8,45.1,65.0,81.6
493,Ã«ÑÒ¸»,348048,2018121134872,70.5,63.4,45.5,85.9,86.5,71.2
494,³ÂÒã¸»,007789,2021040128910,70.5,54.0,91.4,74.4,56.5,76.4
495,Ê©ÓýÔÃ,147858,2021060405837,70.5,59.6,52.6,74.3,94.9,71.2
496,Æî·²,291840,2021100584035,70.5,47.5,93.8,75.3,65.9,70.2
497,ÎºÐÇ,502137,2022120703726,70.5,75.5,93.0,54.5,61.6,68.1
498,ÈÎ²Ê,183019,2024060141905,70.5,47.1,83.7,83.8,51.9,85.8
499,Ãç»Ý,247946,2024110794659,70.5,79.1,69.6,76.2,62.6,65.2
500,¸µ¸£,964967,2018060396721,70.4,48.0,63.5,84.9,87.4,68.3
501,Ð»ÐË,425511,2018111241101,70.4,50.4,82.3,89.1,68.2,62.0
502,ÞÉÖ¥Àö,000721,2019091202151,70.4,83.3,88.4,48.0,51.9,80.4
503,·ÑÖ¥Õä,499544,2020010834429,70.4,53.0,88.4,56.9,92.0,61.7
504,»ªÉ½,477184,2020090198434,70.4,65.9,75.7,57.7,87.8,64.7
505,ÅíÑ©,148152,2021021145215,70.4,50.1,45.7,82.7,89.9,83.8
506,ÅÓÒÇ,449332,2022080733257,70.4,94.6,67.0,67.7,76.1,46.8
507,»Ææ¿,304737,2023091253768,70.4,70.4,84.3,58.3,52.2,87.0
508,¿×ÕÑóÞ,376296,2024030939638,70.4,58.1,91.9,73.3,56.9,72.0
509,Ì¸Î°Ê¿,384894,2024091009416,70.4,89.9,60.4,80.7,71.4,49.4
510,ÀÖ¼Ò,534022,2019040342250,70.3,91.0,93.6,51.2,62.8,52.7
511,²·ÄþÝº,087374,2019050777434,70.3,65.7,72.7,48.7,89.1,75.2
512,ñ¼¼Î,279397,2019100929736,70.3,67.0,53.9,76.5,72.3,81.8
513,Ëï³ÉÓÀ,890858,2018020155843,70.2,83.2,49.4,76.3,88.5,53.5
514,ñ¼°²ÌÚ,699390,2020020209069,70.2,64.6,76.8,82.9,75.6,51.3
515,ÀÉð¥,946552,2020080695226,70.2,60.6,73.3,53.3,78.4,85.3
516,·½¸»¿µ,526528,2021090272870,70.2,87.2,85.3,69.9,47.7,61.1
517,ÌÕÊ÷¸£,711401,2022020760169,70.2,83.8,85.7,60.9,69.3,51.2
518,²·Òå,377779,2023050617913,70.2,78.9,60.5,46.0,85.5,80.2
519,ÖÜÑÒÊ¿,686595,2023061089537,70.2,74.1,62.5,72.0,63.2,79.0
520,ÌÕæ«Ï£,977974,2024060967468,70.2,91.5,54.8,67.0,83.9,53.9
521,ÐÜÊ¿,501223,2018020432320,70.1,55.0,77.8,67.6,60.6,89.4
522,Ïô¾²÷ì,054439,2018121053916,70.1,48.6,92.9,61.7,85.0,62.1
523,ÚùÓ°,830418,2019080631868,70.1,91.3,64.0,53.1,73.8,68.1
524,ÑÏ¹ú,852164,2020050956413,70.1,71.7,60.6,60.5,88.7,68.9
525,ÇüÍñ½õ,648334,2020100943474,70.1,80.7,45.2,71.2,74.7,78.8
526,ÓÚË¬ÈØ,451089,2021090278963,70.1,77.2,48.8,74.6,66.1,83.7
527,Ñî½¨³É,441865,2021101106561,70.1,51.9,71.9,68.0,87.6,70.9
528,Ê±ÓÀÀû,655476,2022120537632,70.1,89.3,67.1,66.2,45.4,82.5
529,·ï½Ü,026742,2018020964234,70.0,85.6,58.9,61.4,55.3,89.0
530,ÇØÐÅ,886336,2018060643619,70.0,86.7,63.4,85.9,48.2,65.7
531,²ÜÊ¤Ã÷,826302,2019011030266,70.0,63.0,54.0,89.5,67.8,75.5
532,×£Çä,011116,2019070881610,70.0,67.5,63.5,88.6,64.4,66.1
533,ÚùÐÛ¼Ò,819010,2021050041060,70.0,46.9,82.5,88.7,50.5,81.6
534,¼ÆÏ£·²,970793,2020010159360,69.9,78.6,89.4,46.3,90.3,45.1
535,¿°°²,817551,2021051035111,69.9,72.2,68.9,63.7,50.3,94.4
536,Ëïåû¼§,206954,2022030165413,69.9,59.8,63.8,94.0,53.2,78.7
537,ÐÜÌÚ,659823,2023031112332,69.9,48.3,84.6,67.5,60.3,88.9
538,ËÕÖ¾½¡,262370,2024090387062,69.9,75.9,71.4,88.1,50.9,63.4
539,ÀÖ¿É,567959,2024120195922,69.9,82.8,72.8,61.7,50.9,81.2
540,ÃÏè¥èµ,288428,2021071022852,69.8,75.7,77.5,89.0,53.5,53.5
541,ÀÉº½,670680,2021080498012,69.8,64.3,77.2,90.5,62.6,54.3
542,¿×Æ¼ËØ,400878,2022041027867,69.8,61.6,78.3,73.1,54.3,81.9
543,Ì¸½ÜÑ§,558586,2018010518604,69.7,72.3,72.1,64.2,45.6,94.2
544,¹Ë¹â¹ó,330946,2021120834629,69.7,56.4,57.0,75.0,66.6,93.7
545,ÀÉ¾Õ,978800,2022060930042,69.7,68.9,54.1,90.8,46.5,88.4
546,±å¶¦,908113,2022070631355,69.7,82.5,56.6,53.7,69.7,85.9
547,Ã÷èµ½à,029390,2023010569001,69.7,61.2,57.2,77.3,60.8,92.1
548,¶­ÇÚ,372812,2023040581237,69.7,48.1,55.5,94.0,67.2,83.8
549,á¯¿¡,654374,2020010707411,69.6,71.7,84.2,55.8,81.3,55.0
550,´÷É½,572412,2021030771212,69.6,49.1,90.1,74.2,78.1,56.7
551,ÛºâùÏö,977851,2021090895166,69.6,74.7,81.2,74.4,54.8,62.7
552,ÓáÑ©,485941,2022111244133,69.6,53.3,93.5,53.5,78.5,69.1
553,ÀÉ¹Ú,275201,2024050820108,69.6,73.0,50.0,63.6,74.8,86.8
554,·ïÄþ,565766,2019120846651,69.5,55.4,50.9,91.2,83.5,66.5
555,Éòçþ»Ý,756147,2020030984741,69.5,77.4,54.5,92.3,74.3,48.9
556,³£Èá,308951,2020041215137,69.5,73.1,73.5,54.5,69.2,77.3
557,¿×ºëÀû,325857,2023100295721,69.5,80.0,84.0,84.1,51.4,47.8
558,Íõæýèµ,734573,2018111017340,69.4,51.4,51.4,93.7,83.8,66.5
559,Ç®éÅ,654498,2020010439812,69.4,65.1,47.3,87.1,56.0,91.6
560,ÓÈÌ©,850996,2018080879618,69.3,48.0,85.6,89.4,50.5,73.2
561,·ÑÉúÑÒ,142713,2019020311343,69.3,88.5,62.8,74.8,70.5,49.9
562,ÕÂóÞÕê,287024,2019100862407,69.3,53.1,83.2,58.4,59.2,92.7
563,Áø¹âº£,406579,2020011257916,69.3,64.2,78.0,81.1,52.2,71.0
564,Æîá°,906923,2022110652318,69.3,81.8,63.2,59.1,72.1,70.3
565,ÉòÉºèµ,902885,2022110858555,69.3,69.8,53.6,84.5,74.1,64.3
566,³ÉÊ¿Á¦,120983,2019030768359,69.2,88.0,83.6,58.3,51.3,64.8
567,»ª´ï·¢,284430,2019070443075,69.2,54.8,89.5,71.4,61.0,69.1
568,ÎÀÃú,114600,2020101120006,69.2,71.0,54.6,46.4,81.5,92.6
569,±ÏÃ·ÑÞ,408248,2020120364827,69.2,94.8,67.1,80.5,52.6,51.2
570,Ö£°®Èá,202485,2021031168553,69.2,72.2,83.2,51.5,66.8,72.4
571,Æ¤Áú±ò,303620,2018080392052,69.1,79.8,80.1,51.4,69.5,64.8
572,ÏîÐË²¨,666129,2018090382904,69.1,46.4,94.3,51.1,69.1,84.5
573,½ª»Ô,492044,2022050794474,69.1,64.3,74.2,91.3,63.4,52.4
574,ñ¼°®,595433,2023080933306,69.1,66.6,79.8,48.6,83.7,66.9
575,²Ü¿¡ÖÂ,149203,2024090370318,69.1,85.1,86.5,64.0,58.0,52.1
576,ÞÉ»Ô¾û,703792,2019071099248,69.0,48.6,59.2,61.4,83.3,92.5
577,Á®¾ü²¨,337293,2020110179344,69.0,48.0,78.6,86.3,82.0,50.2
578,ÌÆÖÐ·ç,420637,2021101113711,69.0,62.4,57.5,93.8,66.5,64.6
579,·ëÏ¼Ö¥,141898,2024080699803,69.0,66.5,73.5,58.1,60.9,86.0
580,ºÎÒÕÁ«,427359,2024110665973,69.0,78.9,78.9,46.1,94.0,47.0
581,À×ÐÛ¸£,007355,2018120955533,68.9,48.6,61.9,88.8,79.1,65.9
582,ÇØÁúÓÂ,324362,2019030976245,68.9,60.0,82.8,49.2,61.3,91.2
583,Á®éÅ²¨,006670,2020020537056,68.9,48.5,88.2,66.4,87.6,53.6
584,ÔÆ¾ýÖ¦,871145,2023051224538,68.9,73.8,59.3,53.5,94.3,63.4
585,ÉÛÃ¯,956402,2019110740237,68.8,64.0,62.2,89.0,51.7,77.2
586,µÒÖÐ,175031,2019120013138,68.8,67.4,53.9,80.2,51.2,91.2
587,ÈÎÖ¦À½,273455,2021031215559,68.8,75.8,61.8,63.4,65.8,77.4
588,½ªÄþ,976121,2023110082153,68.8,64.2,58.1,73.1,90.2,58.4
589,ÅÓÑÞÀó,716872,2024040847244,68.8,46.1,93.6,58.9,50.7,94.9
590,ÈÎÓñÜø,925836,2018091113616,68.7,77.3,50.7,92.2,49.1,74.0
591,Àîçü,139005,2018091250569,68.7,61.6,81.3,47.9,63.3,89.6
592,½ª¸»,041021,2019031072115,68.7,56.4,72.8,91.2,65.6,57.7
593,¿×¾ü,949147,2020020994755,68.7,67.3,80.3,61.6,88.4,45.7
594,ÖÜÐÅ,179900,2022050600034,68.7,74.1,54.1,60.6,61.0,93.8
595,Äß¹ã,096907,2022070590744,68.7,62.6,58.7,68.8,78.9,74.6
596,±´´ºèµ,785986,2023110688658,68.7,54.4,78.1,53.9,89.2,67.9
597,½¯Ç¿,780688,2019010738819,68.6,71.0,86.1,48.3,46.3,91.1
598,·ÑÐË¹ó,767324,2021091232409,68.6,74.6,72.2,49.4,78.5,68.5
599,ÃçÂ¶,635522,2021121102216,68.6,75.1,72.5,69.6,65.0,60.8
600,ÎºÐÅ¹ú,164833,2022030693312,68.6,56.1,62.6,70.6,83.7,69.8
601,ÍôâùÀó,436884,2022051108470,68.6,70.2,52.2,45.3,94.8,80.7
602,Ö£ÐãºÉ,067699,2022121189926,68.6,64.9,85.0,53.7,73.8,65.7
603,ÎâÖ¦ÄÈ,020286,2023030118651,68.6,53.9,63.7,76.4,93.6,55.6
604,ÊæÂ¶Ó°,387042,2018110174201,68.5,71.7,60.8,63.1,56.2,90.8
605,·üÊ±¹ó,275642,2019080394208,68.5,52.1,72.8,85.3,83.6,48.8
606,Ò¦Õæ,609514,2019110181409,68.5,78.4,47.3,76.9,63.8,76.1
607,ñÒÊæ,584520,2022120662052,68.5,65.3,51.8,48.2,82.9,94.1
608,Æ½ÐÇÉ½,900844,2022121054428,68.5,84.9,73.2,68.9,53.6,61.8
609,Âí¼Î,889235,2023010133531,68.5,88.8,48.2,81.2,55.6,68.5
610,ÃçÃÎ,780981,2019060068166,68.4,75.4,65.5,77.2,68.6,55.1
611,Ôª±£¾û,536389,2021020748954,68.4,45.3,62.8,60.0,88.4,85.7
612,Áø°²,825875,2022040627554,68.4,76.4,47.9,92.3,56.8,68.6
