2018050290844,root,1000,70.2,8
SP3oV,JevRP,Q6yjo,eBVI2,5Zwzp,Q0d5c,mwH0B,o8JHT
69.9,70.8,70.9,69.6,69.7,69.9,70.5,70.6
240,Óà¾ýÂ¶,469474,2020060117438,74.0,86.0,71.1,45.2,73.8,77.5,90.7,77.9,69.4
241,µÒÈ«,733372,2024060647256,74.0,94.7,46.4,74.0,59.2,92.3,54.3,87.3,84.0
242,ÉÛ½Ü,483087,2024070738719,74.0,67.3,83.9,77.7,91.8,84.6,58.3,57.8,70.9
243,ÃçÂ¶·ã,677506,2019030030627,73.9,71.9,64.8,60.1,88.1,83.2,91.9,67.6,63.4
244,ê°Äþ¾ý,447453,2020080275334,73.9,62.0,83.3,71.7,55.0,64.1,84.6,92.2,78.6
245,ÆëÌ©Ë³,382637,2022090333760,73.9,86.1,57.2,87.9,88.6,66.5,51.7,87.1,66.1
246,Ïî¹úÒÔ,554674,2022090847423,73.9,56.0,77.9,89.8,47.8,72.4,77.3,77.9,92.4
247,Ì¸Ï¼,846430,2024060073060,73.9,82.7,69.9,70.2,91.0,84.6,69.3,52.8,70.5
248,Úùèµè´,305622,2024090102259,73.9,81.7,73.7,64.0,87.0,79.1,61.1,53.2,91.6
249,ÁºæÃ,031834,2020100913469,73.8,93.1,67.5,82.3,68.9,79.1,53.0,83.4,63.4
250,Åíæµ¿É,098086,2018060178669,73.7,86.3,71.7,67.5,94.5,51.5,60.3,67.5,90.0
251,ñ¼æ¿,100340,2018090994069,73.7,91.7,77.2,92.6,62.0,91.4,70.2,54.2,50.4
252,Ð»Òã,118822,2019080822228,73.7,90.6,63.2,55.3,65.6,92.5,87.1,47.1,87.8
253,Ë®½¡ÌÚ,907639,2021020853967,73.7,91.3,58.6,94.1,62.1,89.1,70.7,78.2,45.1
254,¼ÍÊ±,810714,2021091081437,73.7,70.9,57.6,93.8,93.0,53.9,51.2,85.6,83.4
255,ÑîÜ¿,314493,2022020429334,73.7,86.1,73.3,88.4,90.4,56.7,60.7,61.5,72.3
256,Ó÷Þ±,831702,2024111030201,73.7,61.3,58.7,89.0,93.1,76.3,85.1,73.8,52.3
257,ÍõéÅÒå,494275,2018030977558,73.6,46.0,88.7,57.9,91.3,74.8,81.0,79.2,70.1
258,ÕÅ¾Õ,783288,2021090828842,73.6,78.6,88.0,80.4,66.5,50.0,84.7,65.7,75.0
259,»Æ½¡,243732,2023071123202,73.6,60.6,80.5,78.8,79.8,80.8,51.3,79.4,77.6
260,Çü÷ìèµ,497962,2024010656236,73.6,70.6,71.8,90.0,88.7,51.2,71.7,73.3,71.8
261,Åíè¡¶«,238336,2024041113632,73.6,95.0,91.6,76.8,56.0,63.2,85.2,58.6,62.6
262,½ª÷ì,188122,2018070732202,73.5,85.4,49.0,78.8,92.9,68.8,65.1,58.7,88.9
263,ËÎ·²,981573,2018090787306,73.5,66.2,55.6,92.6,80.8,92.2,58.8,79.1,62.9
264,ÎâÖ¾,770473,2019060027306,73.5,65.3,79.6,51.4,91.7,87.7,65.7,83.2,63.0
265,ÕÂÆ®,899684,2023070738462,73.5,83.5,89.6,57.0,85.6,61.9,49.9,73.4,86.7
266,ÇØ¸Õ»Ô,971085,2021080318553,73.4,68.8,81.6,94.1,47.8,82.5,76.8,82.3,53.1
267,Ê·Ë³Òå,386169,2019030856940,73.3,93.2,94.9,53.2,47.6,55.1,65.6,85.1,92.0
268,±«ÕÑ,725205,2019090910552,73.3,62.8,82.6,82.6,67.7,52.0,83.9,76.5,78.3
269,Ö£Ï¼,103063,2019110286370,73.3,72.4,84.2,78.9,46.2,70.4,86.9,73.9,73.5
270,ÄÂÖñ½õ,526260,2020040856056,73.3,71.6,92.5,93.1,50.9,58.3,48.9,91.6,79.5
271,Óí°®Éº,652747,2020090664721,73.3,84.8,69.6,85.9,81.9,61.1,74.3,77.6,50.9
272,·¶ÐÇ,576321,2021021032138,73.3,57.0,80.7,90.4,79.6,83.5,48.8,60.9,85.3
273,×ÞÃ÷,540648,2021111224813,73.3,84.1,76.1,48.2,86.2,55.6,69.6,80.5,86.3
274,Ã÷½õ,022186,2023020508613,73.3,72.0,62.8,85.9,57.6,89.2,87.2,69.1,62.5
275,Ö£Æ¼,096506,2024080200675,73.3,70.7,80.0,93.5,50.2,87.6,92.0,62.0,50.1
276,¸ðÌ©,070071,2020111047166,73.2,77.1,90.1,93.9,88.0,65.5,72.9,47.5,50.8
277,¸µ¿µ¶«,287508,2022091090813,73.2,91.5,90.7,62.9,52.9,84.1,71.5,60.5,71.7
278,ÏîÕÑ,291589,2023120368924,73.2,93.4,85.2,89.1,61.7,47.8,77.6,73.4,57.0
279,Ë®É½·ç,233584,2018020468448,73.1,68.7,56.7,89.5,90.6,71.8,89.1,45.2,73.5
280,Éò°®ÔÂ,425949,2020080674942,73.1,76.6,78.3,53.7,83.1,53.9,85.3,75.4,78.7
281,ÎºÑÞ,899965,2021030406534,73.1,49.3,59.2,58.7,52.7,88.9,94.1,93.3,88.8
282,ÕÂæýÃ·,920934,2022020433445,73.1,57.2,78.4,54.6,77.0,69.0,92.7,94.0,61.9
283,Ë®æÃÜç,482302,2022070650201,73.1,65.8,76.0,51.3,59.6,77.3,75.0,84.6,94.9
284,ÀÉÏ£Äý,072293,2023020209327,73.1,90.1,69.9,64.8,75.7,88.2,76.1,46.3,74.0
285,»ª±ò,063902,2023050520232,73.1,76.6,62.6,75.4,92.5,79.7,73.3,75.1,49.4
286,Ñ¦Ê¢,406062,2023060786249,73.1,56.5,69.7,83.2,92.2,59.3,89.6,78.0,56.4
287,ÐíÁú,610961,2023121066136,73.1,49.9,92.2,83.0,66.0,90.3,73.5,69.4,60.3
288,Ê©ÎÄ,501031,2024091143110,73.1,76.1,91.1,68.5,53.8,83.7,55.2,81.2,75.1
289,ÕÔÖ¾,184606,2018080680657,73.0,64.4,67.5,93.7,62.5,90.2,81.4,77.3,46.6
290,ºÂ·å,010196,2018110749626,73.0,63.6,91.3,88.3,65.0,81.0,46.4,73.7,74.5
291,Ö£Íñ,143558,2019021175860,73.0,57.0,52.5,89.2,87.8,82.5,79.3,65.5,69.9
292,Ì¸ÇÚÝº,433917,2019070801748,73.0,65.0,89.6,76.9,57.4,86.0,58.1,68.3,82.6
293,¸ðÏöÔÃ,832224,2020050322457,73.0,47.8,87.2,65.5,94.9,94.6,84.2,56.6,53.1
294,ÕÔ·ãÝ¼,705268,2020080946874,73.0,46.8,88.2,80.4,74.0,72.2,85.1,71.1,66.6
295,Á®ÕÑÂ¶,099187,2020111138710,73.0,54.6,76.1,75.7,85.5,76.8,62.7,59.5,93.5
296,ÇØÜ°ÑÅ,010603,2021030220338,73.0,75.7,72.3,49.1,67.3,76.1,90.9,82.8,69.6
297,Æ¤Ï£ÇÙ,761898,2021120659804,73.0,47.0,84.2,66.0,82.6,76.1,61.6,73.5,93.4
298,ÌÆºÉÍñ,530458,2022070595844,73.0,85.2,90.7,90.1,81.8,68.1,48.0,69.7,50.4
299,ÎâÉº·Æ,454604,2023120140438,73.0,59.7,93.4,71.2,77.0,73.0,66.1,79.2,64.5
300,Ñ¦³½¸»,820687,2019100928729,72.9,47.9,92.6,73.3,81.1,84.7,76.2,55.1,72.3
301,ÊæÐÇ,107797,2021010899748,72.9,74.9,57.4,70.1,88.2,93.2,82.5,49.9,66.6
302,ÀîÒÕ,426488,2021060898874,72.9,87.8,88.3,46.9,50.8,71.2,67.7,76.0,94.5
303,ëøÆ¼Öñ,390547,2021121074716,72.9,71.1,77.9,94.0,72.7,72.0,77.4,60.8,57.4
304,á¯Ë³¸£,123150,2022040665034,72.9,72.4,49.0,77.5,88.2,76.0,92.1,53.9,74.0
305,¿×·çË³,339842,2022090594221,72.9,78.8,71.0,86.3,92.3,75.0,51.2,47.9,80.4
306,Ã«È«éÅ,487926,2022120612640,72.9,52.2,67.9,89.8,83.5,56.6,84.1,70.2,79.0
307,»ªÖ¥,606855,2023040805560,72.9,92.2,65.0,94.9,54.6,61.6,79.5,78.8,56.7
308,ÞÉÔÂ,491077,2023060557720,72.9,83.0,79.3,57.9,54.9,84.5,78.3,85.1,60.0
309,»¨ÈÚÔÆ,571831,2024101183142,72.9,61.3,66.1,87.4,68.5,48.9,85.5,78.6,86.9
310,ÖÜÇ¿,402229,2018100392924,72.8,87.5,87.7,56.2,78.8,48.8,67.2,74.2,81.6
311,½ªÓ¢æý,681402,2021010090249,72.8,87.4,49.6,70.8,87.3,60.7,49.1,89.5,87.8
312,ÔªÀ½,832242,2021011124246,72.8,46.4,88.4,80.3,63.3,87.8,81.3,54.8,79.9
313,ºØÌÚéª,718555,2021030285533,72.8,75.4,77.5,85.1,47.1,76.1,77.4,75.0,68.8
314,·üÊ¿Ç¿,300428,2022070862856,72.8,86.6,45.6,57.2,92.4,72.6,59.8,84.2,84.4
315,½ð»ÝÃ·,404731,2022090113114,72.8,69.2,79.4,63.4,76.9,92.3,51.5,55.6,94.4
316,ê°ö°Þ±,316745,2018011254557,72.7,68.2,90.4,58.4,92.2,81.1,69.8,63.9,57.6
317,²·èª,870715,2018050641506,72.7,82.1,58.4,74.6,84.1,72.7,76.8,79.4,53.6
318,¹Ë»·,648891,2019030689106,72.7,77.1,52.1,87.4,87.4,76.9,61.0,72.7,67.0
319,ÖÜ·ÉÁ¼,125320,2020040602046,72.7,52.6,75.4,80.5,75.2,65.8,58.4,94.0,79.8
320,Âí»·,505091,2020081079120,72.7,89.3,81.1,73.5,45.3,79.0,91.2,68.2,54.2
321,ê°Ôª,614499,2021020169952,72.7,65.2,65.3,81.2,72.3,53.3,78.6,87.3,78.5
322,²ýÃ÷ÐË,509258,2022050495810,72.7,58.0,79.2,85.9,59.8,67.4,78.6,89.7,63.1
323,½¯Ñþ,003828,2023050902803,72.7,85.3,84.8,45.1,57.2,82.6,78.1,69.5,78.9
324,³£µÂÊ¤,780985,2023090558530,72.7,76.1,56.9,82.3,86.6,93.4,54.1,61.7,70.3
325,±«¹ó¸»,897197,2023100819716,72.7,74.6,66.0,80.7,60.0,67.8,87.0,83.9,61.3
326,½ª·É,275069,2024010976931,72.7,62.4,92.5,64.8,68.3,74.0,54.6,76.4,88.3
327,Ã©¸ÕÒå,560134,2018050633402,72.6,88.4,51.0,51.2,82.9,91.6,77.2,84.5,54.4
328,·½Ë¬,814561,2018070736170,72.6,54.2,71.6,93.8,45.5,77.2,89.7,62.3,86.4
329,×ÞÐË¸Õ,278272,2018101067269,72.6,55.9,52.2,62.6,93.9,88.9,83.3,53.9,90.1
330,¿µÎÄ,141611,2019030281135,72.6,71.1,78.1,66.1,58.0,76.7,72.7,81.2,76.8
331,Æ¤ÖÐÓÀ,568598,2019031129842,72.6,69.9,88.5,74.5,81.8,94.1,49.0,76.8,46.4
332,ÒüÀûÐÐ,718297,2020070049742,72.6,62.1,70.0,89.7,80.8,47.4,92.5,74.8,63.8
333,ºØÏ£Æ¼,751454,2021030175466,72.6,87.3,93.2,92.6,45.5,55.9,87.9,53.7,64.8
334,ÐÜ½à»¶,243026,2021060512654,72.6,84.4,79.3,83.0,90.5,48.4,50.5,64.9,79.8
335,µÒÐÛ,445521,2023060252116,72.6,67.2,54.3,86.3,80.4,59.5,92.1,72.5,68.7
336,´÷è¥,440115,2024050341505,72.6,84.1,58.2,69.1,70.4,64.7,79.7,67.2,87.2
337,²ý¹ó,189876,2024090037617,72.6,47.1,71.9,86.4,74.2,81.2,94.4,68.2,57.6
338,ê°È«,250234,2024110623415,72.6,74.1,91.2,83.0,47.8,69.7,57.9,87.8,69.4
339,ñ¼æ¼,034542,2020101114240,72.5,60.6,81.1,66.6,62.4,87.9,73.8,85.3,62.5
340,Ô¬Ñ©Ñ©,745741,2022060274135,72.5,63.6,63.2,84.1,93.3,75.2,54.2,77.4,68.7
341,ÀÉæ¯Ã¼,450721,2023090822167,72.5,82.0,77.8,82.7,81.8,57.0,83.4,56.0,59.3
342,ÇØ°²¸»,716451,2023110905151,72.5,91.5,54.3,88.6,74.0,54.5,63.0,67.0,87.3
343,·ü¿¡,262720,2024091192051,72.5,65.4,85.2,73.2,73.5,94.8,65.0,67.2,55.8
344,ÓÈÐÐ,175240,2020020984008,72.4,51.5,91.2,85.5,55.0,78.0,69.9,67.0,80.9
345,°²Ìì,253025,2020041122544,72.4,93.9,79.1,84.1,52.9,66.9,63.1,79.6,59.5
346,»ÆÑÞ,905670,2020100467023,72.4,94.0,52.4,52.7,93.2,69.9,74.6,71.0,71.3
347,Ë®Ó°,066748,2022080704834,72.4,86.7,82.5,91.6,54.0,94.7,62.2,54.2,53.4
348,²Ü³É,665838,2023010763870,72.4,64.2,69.9,89.7,82.0,81.8,49.2,60.3,82.3
349,ÅÓ¾ý,696336,2019100843624,72.3,93.0,46.9,79.7,89.1,74.0,45.0,67.8,82.7
350,ÕÔ½Ü·É,746318,2020010221804,72.3,61.4,63.3,88.6,52.3,94.3,68.9,77.9,71.4
351,Ó÷æ«ºì,704707,2022020400724,72.3,54.0,84.7,82.4,56.5,94.3,76.4,75.3,54.9
352,ÀÉÑÞÓ°,086228,2023070322873,72.3,62.0,67.5,90.5,93.8,64.4,63.8,83.0,53.2
353,ºÎæÃäÞ,985820,2024080672035,72.3,60.0,62.8,85.9,86.8,93.3,48.6,74.6,66.4
354,Æ½½õ,222356,2018070035636,72.2,79.3,79.2,50.2,73.8,57.1,59.8,90.6,87.6
355,ÕÂ³½³É,598275,2018101237553,72.2,85.8,55.3,82.8,80.7,85.6,57.9,57.5,72.0
356,Ò¦Ñ§,637140,2019060614003,72.2,88.0,71.5,51.1,65.9,74.7,63.6,86.6,75.9
357,ÈÎÃÀö°,794154,2019120245409,72.2,72.9,66.4,74.3,67.7,69.4,70.5,85.9,70.5
358,±åÇÉÀó,194477,2020020077773,72.2,47.1,80.3,89.1,88.0,53.9,67.0,94.1,57.9
359,Ç®¶¦Á¦,177532,2020060823242,72.2,72.7,88.0,62.9,69.4,86.9,59.9,91.3,46.2
360,·ü¾û,207298,2021040489813,72.2,87.2,92.2,88.9,52.1,57.5,75.4,66.0,57.9
361,Æëæ·æ¯,352401,2021061170135,72.2,77.8,84.8,80.1,60.4,82.0,92.4,48.0,52.3
362,·¶èµ·Ò,282970,2021110807069,72.2,81.8,69.9,66.1,69.0,91.2,64.5,64.4,71.1
363,ÎÀÊç,561231,2022070683126,72.2,55.6,76.4,46.4,80.2,74.5,93.3,66.1,85.1
364,Ò¦Àó,373859,2023100275931,72.2,61.9,94.4,54.5,80.6,77.4,65.3,82.3,61.5
365,Ïî¹ó,353998,2024120429822,72.2,53.6,79.7,85.8,78.8,56.6,90.8,67.6,64.7
366,±«Ç¿,493308,2019051100818,72.1,88.3,92.2,52.3,50.1,53.5,83.1,79.4,77.7
367,Ñ¦Ã÷,497181,2022050548118,72.1,86.0,53.1,52.3,81.8,69.9,93.2,88.1,52.3
368,Òó¶ðÃÀ,745461,2022110506129,72.1,71.5,50.8,92.4,72.0,74.8,47.4,91.8,75.9
369,Ã÷·²É¯,506006,2022110720638,72.1,85.2,49.2,50.4,60.5,80.9,84.6,84.2,81.7
370,À×ÈÙ,903526,2022120512624,72.1,83.5,78.5,92.1,52.7,81.9,79.0,54.4,54.4
371,ÒüË¬Ã¼,297201,2018120290116,72.0,90.7,69.5,65.9,81.5,81.7,51.1,74.8,61.1
372,Óá·¼,759167,2019051046741,72.0,48.3,91.2,48.6,83.5,56.4,82.9,77.3,87.7
373,ÀÖèµ,378186,2023060778659,72.0,84.0,92.3,67.7,48.1,45.5,77.4,80.4,81.0
374,·¶ÈðÓñ,866357,2023110545720,72.0,58.5,89.6,88.3,83.6,68.1,66.9,61.9,59.0
375,ÁºÖ¾¿¡,222100,2023110770014,72.0,85.8,80.4,65.5,85.8,48.6,50.4,75.3,83.8
376,Ë®ºÉ,437658,2024010505839,72.0,63.9,75.2,57.9,52.3,86.8,66.0,82.1,91.4
377,Ã÷¾²ÄÈ,523352,2024050805218,72.0,51.6,89.1,70.5,91.0,76.8,58.6,83.4,54.7
378,ÑÏ¼Ñ,214154,2019040565429,71.9,67.7,45.6,80.8,91.3,64.9,77.6,73.0,73.9
379,ÉòÑà,166331,2019050833110,71.9,89.7,60.2,74.9,71.0,50.1,76.5,71.1,81.5
380,ºÂÇï,323459,2021010745907,71.9,82.7,52.1,83.7,64.6,92.9,82.1,46.3,71.0
381,ÀîÑþçþ,808750,2021090565046,71.9,56.8,70.8,74.8,63.9,93.2,80.6,79.5,55.3
382,Ã©»ª,599611,2021091251132,71.9,93.3,89.2,61.9,58.9,69.0,53.6,85.9,63.6
383,À×¸Õ¹ã,721883,2021111198335,71.9,87.3,80.2,77.6,89.1,59.0,70.8,51.5,59.5
384,Ë®ÈÙ,867275,2022050247526,71.9,85.0,71.5,77.7,81.2,80.1,52.7,75.6,51.8
385,»ªº£É½,965277,2023100117754,71.9,85.7,66.2,92.3,48.8,78.2,68.6,51.4,84.2
386,ºÍÎ°º£,438949,2024020974951,71.9,91.6,72.5,74.5,71.6,64.0,64.2,58.0,78.9
387,ËÕÀûÉú,238638,2024060293873,71.9,89.9,70.3,53.3,90.6,61.1,63.7,67.3,78.8
388,Ã©ÇàÊç,754727,2018010422732,71.8,50.4,93.5,94.4,61.8,82.0,57.1,55.3,80.2
389,ÎâÐã½à,500497,2018010489764,71.8,85.6,65.3,61.3,70.7,61.8,49.9,87.7,92.4
390,·ïÑ§,891346,2019010134603,71.8,91.8,77.7,94.2,48.3,62.1,78.4,75.4,46.2
391,ÄÂµÂ,839999,2020060279929,71.8,64.5,67.0,45.7,73.6,79.6,86.8,66.3,90.5
392,Â³Ó¢,740522,2021010212212,71.8,56.1,93.9,94.9,47.1,54.6,60.8,73.0,94.0
393,ÆÝ¹ú,292870,2021010337028,71.8,64.9,84.8,68.5,74.4,82.1,56.0,55.6,87.9
394,Îº¼Ò,627814,2022090631452,71.8,73.5,85.8,55.5,75.8,67.3,76.9,62.1,77.2
395,¹Ë¶¦,197379,2022121227929,71.8,61.9,84.3,48.6,81.4,91.3,73.2,56.7,76.9
396,Á®±£,823662,2023020246251,71.8,56.1,72.1,73.2,70.5,51.7,81.5,93.7,75.5
397,ÐÜÓÀ½Ü,954897,2023090069754,71.8,50.8,70.1,90.1,75.1,61.5,59.2,84.4,83.5
398,Ê©Ê÷,975783,2024070548354,71.8,82.2,56.7,63.5,80.4,87.7,68.6,61.1,73.8
399,ÆëÏöÓ±,167033,2018081233324,71.7,91.1,92.1,84.6,60.4,67.0,48.2,77.7,52.3
400,³£´ï¹Ú,245071,2019100977165,71.7,66.5,57.0,62.3,93.0,60.6,94.4,56.0,83.7
401,ÌÕº®,516350,2020020045033,71.7,74.3,77.1,76.7,48.8,85.4,64.9,59.2,87.6
402,Äß·ã,837392,2021020709271,71.7,76.2,83.0,45.0,86.0,58.7,68.2,83.4,72.8
403,Î¤Éú,391189,2022030458952,71.7,59.1,64.5,90.5,76.3,62.9,74.8,83.7,61.7
404,ñ¼½¡Ïé,945049,2023120914934,71.7,87.5,79.6,46.1,60.6,52.1,84.9,72.3,90.5
405,ÂÀÖñº®,488647,2019010514710,71.6,55.2,47.8,82.1,83.5,92.0,73.3,52.0,87.2
406,»Æ·Ò»Ý,561504,2020070680444,71.6,63.1,68.2,89.1,45.1,58.0,83.3,90.0,75.7
407,ºÍº£,960363,2021040256345,71.6,86.4,64.1,67.6,60.5,79.5,71.1,72.7,70.6
408,ÞÉÊÀ,315078,2023040967828,71.6,59.4,76.0,59.2,52.6,87.4,93.9,53.2,91.4
409,±åÐãÝ¼,456898,2024090829832,71.6,75.3,60.6,71.2,90.5,48.9,85.9,57.2,83.1
410,ÚùÝº,889455,2024110035559,71.6,73.2,93.9,45.2,55.3,57.0,67.6,87.2,93.3
411,Ó÷ÖÂ,308261,2024110366123,71.6,92.6,84.5,87.8,56.2,49.3,54.7,78.7,68.7
412,º«ÉúÌ©,773313,2019050241359,71.5,86.5,87.5,71.3,80.3,52.3,55.3,60.1,78.8
413,ÁøÌÚ·É,322953,2020100875331,71.5,59.5,68.9,74.8,79.2,62.7,62.4,88.0,76.7
414,ÖÜÑÒ,642977,2022051117753,71.5,62.7,71.7,64.1,60.8,94.8,67.8,66.6,83.7
415,Ì¸Óý,818364,2023020096431,71.5,80.2,84.8,85.9,53.5,62.9,55.6,71.7,77.2
416,Æ½Óý,781955,2024070105535,71.5,62.6,85.4,61.2,86.8,57.3,72.1,85.5,60.8
417,ÅËÈðÑÞ,820962,2018060166229,71.4,89.7,50.1,65.0,79.0,48.8,94.7,69.3,74.9
418,ÎÀØ¹,532622,2020060172227,71.4,89.6,78.1,88.7,64.2,59.9,48.8,84.6,57.3
419,»ª½à,582441,2020070724126,71.4,77.6,55.8,62.1,53.6,91.7,74.2,87.1,69.0
420,¼Æ´¿»ª,842428,2023090392874,71.4,91.1,52.6,71.4,59.8,79.7,64.0,61.9,91.0
421,Ëïèª,918565,2023110166569,71.4,94.9,50.9,90.2,86.2,74.1,51.6,71.8,51.6
422,Áø¾üÃ¯,287594,2018060309401,71.3,52.6,86.2,94.9,47.5,90.6,50.2,84.4,64.1
423,ê°æ¼,837889,2019120488942,71.3,54.3,94.7,82.2,78.2,86.3,71.3,47.4,55.9
424,ÞÉÇ¿,580072,2021040067229,71.3,84.5,51.0,80.0,45.7,67.1,80.7,75.2,86.2
425,ÆÝè¡,764682,2021070538211,71.3,81.4,77.7,48.4,93.1,88.3,63.6,59.3,58.4
426,Öì´ï°²,618650,2023070665075,71.3,61.0,92.7,50.1,53.3,91.2,64.0,90.7,67.3
427,Ãç´ä,635702,2024030300218,71.3,69.4,66.1,51.2,70.9,88.4,89.8,83.0,51.5
428,Ç®¼Ñ,438902,2018090310264,71.2,94.3,70.8,76.2,50.7,50.7,89.9,89.7,47.3
429,ÅÓ¹Ú,803299,2020090779901,71.2,85.8,55.9,94.5,82.4,52.4,53.8,80.7,64.5
430,ÓíÏéÄþ,835962,2021060926252,71.2,54.2,89.2,68.7,77.3,76.8,54.5,86.8,62.4
431,Ñî³É,114354,2021100965456,71.2,83.7,49.8,85.0,75.6,59.8,81.4,76.9,57.0
432,ËÕÌì,086006,2021120310623,71.2,89.5,83.2,62.8,75.7,54.5,66.9,74.8,61.9
433,ÃçÊ¤±£,146003,2022021190368,71.2,81.6,89.7,76.5,55.3,78.5,53.4,55.4,79.2
434,ÌÀÏöÔ°,933251,2024100625132,71.2,79.2,57.5,92.0,85.1,54.8,85.2,68.7,46.8
435,ÅíÒÇ,792379,2019100437963,71.1,79.7,62.1,83.7,48.0,68.0,80.9,81.1,65.3
436,³ÂÓ½Ïã,356560,2019120946022,71.1,60.9,50.8,90.8,85.1,75.7,65.7,62.5,77.6
437,ÍôÏã,947417,2021010051727,71.1,50.5,74.5,54.5,65.7,55.9,89.2,89.6,89.2
438,»¨·ÉÀû,875303,2023020250301,71.1,94.3,57.6,63.4,90.8,63.0,54.2,81.1,64.6
439,á¯Èáæ¯,454688,2024030898821,71.1,94.5,84.5,46.3,83.9,46.3,51.9,87.6,73.8
440,Îâ¾ÕÀö,104265,2018080116504,71.0,63.2,74.8,55.0,73.4,74.5,55.6,93.3,78.4
441,Òü´º,630287,2019020588751,71.0,61.0,88.4,86.0,59.9,75.4,73.0,75.1,49.2
442,Íõ¼§Ö¦,720619,2019031201928,71.0,62.5,66.1,85.8,76.0,77.5,57.4,73.8,69.2
443,±´ÐÐÎ°,035286,2019040328620,71.0,77.0,85.5,67.2,47.3,75.6,46.9,82.4,85.7
444,ÓÚ´Ï,058498,2019080659810,71.0,89.4,51.4,55.4,82.1,84.5,63.0,72.8,69.6
445,ÁºÃÀ,244762,2019090016214,71.0,61.9,66.6,94.9,46.1,74.7,87.5,89.2,47.5
446,ÀÉÌ©¶¦,622958,2019090845871,71.0,83.9,89.9,77.4,78.1,55.5,49.5,57.2,76.5
447,»¨½à,012427,2020040842739,71.0,72.8,83.0,48.8,56.3,88.0,51.1,90.6,77.1
448,ºÍÓÀ,294795,2021040699532,71.0,81.8,49.1,73.5,66.4,94.5,49.5,63.7,89.2
449,Ñ¦Ã¼,893285,2022040708567,71.0,77.7,71.2,69.2,73.0,45.2,55.4,82.6,93.8
450,ÇØÖ¥»·,437796,2023091189616,71.0,70.6,55.9,90.3,48.9,61.0,91.9,84.7,64.5
451,Íõ»ª,322656,2018090805649,70.9,69.4,50.1,87.5,47.7,80.0,76.7,94.5,61.0
452,ÆÝÒã,973614,2018100741406,70.9,93.4,78.0,59.8,49.1,65.2,78.2,88.7,54.7
453,ÂÀ·Æ,671997,2019050969773,70.9,51.1,88.6,56.8,93.6,68.1,81.4,57.7,69.6
454,ÂÞºì,107760,2019110566027,70.9,54.0,71.7,69.9,48.0,72.2,75.2,91.5,84.9
455,»¨ÈÙ,607125,2020060472516,70.9,92.3,62.5,91.5,47.1,57.2,80.9,64.0,71.7
456,á¯ÃÃÕä,494594,2021010339418,70.9,51.2,56.7,94.3,69.5,50.6,82.7,71.5,90.7
457,Ò¦Ç¿ÖÂ,616494,2021020049412,70.9,72.6,48.3,89.2,92.6,76.5,47.1,80.5,60.1
458,Çü¸ÕÑ×,674109,2021080100942,70.9,73.7,69.9,69.4,79.6,91.5,71.3,53.7,57.8
459,ÎâÌ©,397686,2022040498634,70.9,46.3,93.3,94.0,94.1,58.1,57.9,62.3,61.4
460,Ð»×Ó,813187,2023070498707,70.9,94.5,67.8,64.1,54.8,77.0,52.8,81.1,74.8
461,ÅÓÃ·ÔÆ,538138,2023090553810,70.9,76.7,89.8,61.2,61.9,52.7,82.2,82.6,59.8
462,¿°¹úÑ×,928837,2023100513736,70.9,70.6,73.0,58.5,89.1,52.7,88.6,49.1,85.5
463,ÊæÓ½Æ¼,897842,2019050854204,70.8,58.1,72.2,81.4,83.6,67.4,71.5,54.1,78.2
464,Òó¹ã,579243,2020010684312,70.8,66.4,92.9,83.0,77.2,58.2,80.8,57.2,50.6
465,³ÂÊ¿,984666,2020060116639,70.8,75.7,90.1,58.9,61.5,87.2,62.2,52.1,78.4
466,Á®ºë,674674,2020060267466,70.8,66.2,89.4,45.3,55.0,72.3,77.0,72.4,89.1
467,ÈÎá°Ý¼,654450,2021080565040,70.8,54.1,62.0,76.6,90.1,61.1,57.8,88.2,76.3
468,ºÎÈð,420094,2023021129458,70.8,45.8,57.5,91.0,79.4,82.9,61.1,92.0,56.5
469,±´¹úº½,965064,2023110366415,70.8,73.7,64.9,95.0,75.8,68.7,68.5,64.1,55.3
470,±´ÑÇ,754291,2024060599126,70.8,69.9,69.4,75.4,51.0,92.1,82.7,51.2,74.5
471,Öì°®,211428,2018050362822,70.7,78.8,53.6,61.9,82.4,62.0,59.6,82.7,84.6
472,ÒüÃ¼Ó±,294553,2018070865313,70.7,83.5,56.2,92.9,75.1,62.7,57.8,81.4,55.9
473,Òü³½,142592,2020030449209,70.7,70.6,48.2,46.9,57.1,88.4,67.6,94.9,92.3
474,Â³ÐÐ,510160,2022021016019,70.7,81.3,92.4,66.8,53.0,47.0,83.3,84.6,57.4
475,²·Ü¿,180933,2022101093313,70.7,60.8,89.5,72.0,61.5,64.2,88.2,74.9,54.6
476,½ª¾ê,808453,2023030405347,70.7,56.9,80.8,56.1,87.7,61.9,85.8,90.8,45.3
477,ÂÞÜ°Ö¦,480118,2018010351850,70.6,73.5,82.1,59.6,88.6,59.3,66.1,68.5,67.0
478,°²Æ¼,462446,2019110244635,70.6,86.6,46.4,60.7,59.4,92.0,60.0,80.6,79.0
479,ñ¼ÃÀ,786540,2022010374014,70.6,63.3,53.5,77.8,76.9,63.5,89.1,57.3,83.4
480,ÎÀè¡,412453,2022071145320,70.6,91.0,62.6,57.9,58.1,87.3,56.1,81.1,70.4
