2022080131225,root,1000,70.3,3
IMZQe,cAG1z,N30cB
70.5,70.1,70.4
433,金黛莉,547140,2022081154064,72.1,85.1,51.8,79.5
434,乐茗爽,168321,2023070272126,72.1,53.4,75.8,87.0
435,伍瑗,012235,2024050573535,72.1,73.8,53.4,89.1
436,袁钧,357790,2024051209047,72.1,78.8,91.4,46.0
437,冯薇,193309,2019090790965,72.0,68.7,82.9,64.5
438,顾云,515218,2019120731819,72.0,93.4,55.3,67.2
439,鲍艺,136957,2024040345735,72.0,69.5,56.8,89.6
440,邬琴黛,920376,2024100107664,72.0,57.3,66.3,92.3
441,秦子,494436,2018050593639,71.9,73.1,71.0,71.5
442,李琰,139005,2018091250569,71.9,70.1,62.6,82.9
443,萧瑗琴,767516,2018110691604,71.9,74.4,67.4,73.9
444,彭菁,860474,2019100447458,71.9,50.1,91.1,74.6
445,奚航信,743285,2022041158551,71.9,72.9,51.1,91.7
446,禹雄,364561,2022070036134,71.9,82.7,51.6,81.5
447,喻华,544330,2023020423004,71.9,58.4,82.9,74.5
448,舒明铭,861688,2019011078861,71.8,88.6,75.5,51.4
449,孔霭叶,477153,2020080875356,71.8,73.3,48.2,93.9
450,卫航行,768885,2020100498520,71.8,82.3,86.8,46.4
451,伍梅凡,048222,2021031182263,71.8,52.8,86.4,76.1
452,苗佳芬,595086,2021040328627,71.8,48.5,72.0,94.8
453,奚伟致,018163,2021060446372,71.8,66.4,71.1,78.0
454,董达,491283,2022030888362,71.8,55.1,89.6,70.8
455,毕明,870002,2024110800209,71.8,63.2,79.8,72.5
456,俞竹慧,738969,2018070496953,71.7,86.9,47.7,80.5
457,方伟,342923,2018111172306,71.7,71.8,77.1,66.3
458,贝刚树,712979,2019031227934,71.7,87.5,70.5,57.2
459,章美希,159134,2019050943409,71.7,87.4,68.0,59.7
460,贝姬滢,374208,2020090730810,71.7,67.5,73.8,73.8
461,李岚,888946,2021070814634,71.7,71.8,91.4,51.9
462,尤莲,021068,2024011106864,71.7,93.7,45.8,75.6
463,滕健,184177,2018120437729,71.6,90.9,78.4,45.6
464,伏时贵,275642,2019080394208,71.6,78.2,67.1,69.5
465,戚筠琴,518553,2020110845336,71.6,65.1,65.9,83.8
466,时永利,655476,2022120537632,71.6,49.9,73.8,91.0
467,余福世,487065,2023030196560,71.6,75.1,55.8,84.0
468,臧兴刚,377381,2023040278174,71.6,69.3,87.4,58.2
469,何可婉,248818,2024070601863,71.6,69.7,65.3,79.7
470,汪环,178718,2020051241806,71.5,79.1,67.5,67.9
471,邵枝,590552,2023080175214,71.5,58.5,90.5,65.6
472,褚筠,279052,2024101225248,71.5,94.5,74.0,46.1
473,任枝澜,273455,2021031215559,71.4,60.1,60.0,94.2
474,陈飘娴,257201,2022011060153,71.4,60.2,70.8,83.3
475,何晶,408977,2022110777754,71.4,89.3,69.8,55.0
476,鲁琛,634482,2023120718236,71.4,70.0,88.0,56.3
477,冯勇,671725,2021030632520,71.3,76.8,51.3,85.7
478,乐勇德,551175,2021040917559,71.3,72.3,65.4,76.2
479,唐盛,295070,2021100457057,71.3,93.9,59.7,60.4
480,花勤颖,176726,2022110332631,71.3,65.5,60.4,88.1
481,卞保利,808501,2023121110127,71.3,72.3,92.8,48.9
482,李寒,397678,2018021097825,71.2,69.1,58.6,85.8
483,和英,333711,2018110841121,71.2,46.5,93.0,74.1
484,苏永,508955,2020120365536,71.2,74.9,69.9,68.9
485,萧学,815860,2021010306068,71.2,85.9,72.1,55.5
486,谢保,244537,2022080103765,71.2,67.9,63.9,81.8
487,董冰,910535,2020040343509,71.1,51.7,73.6,87.9
488,张良盛,582108,2021100130859,71.1,55.9,68.0,89.4
489,华刚,838378,2018090337829,71.0,52.2,75.5,85.2
490,毛岩富,348048,2018121134872,71.0,76.6,66.9,69.4
491,昌婷婉,644527,2019010832710,71.0,86.4,69.6,57.1
492,岑俊,654374,2020010707411,71.0,64.3,77.0,71.8
493,郎玲,393880,2021071038051,71.0,45.9,86.7,80.5
494,苗峰,045507,2024040870729,71.0,50.2,86.1,76.7
495,姚瑶,549497,2019070459772,70.9,82.7,46.2,83.7
496,杨勤,495192,2021090609243,70.9,85.3,64.0,63.3
497,殷姣瑶,083641,2024050824140,70.9,92.1,70.4,50.3
498,康露芸,947118,2019030861825,70.8,59.9,71.9,80.6
499,奚辉钧,703792,2019071099248,70.8,80.8,82.4,49.1
500,邬洁纨,748817,2020080771740,70.8,76.1,71.0,65.3
501,李永,612443,2022090574316,70.8,91.4,65.8,55.1
502,熊霞月,273568,2018060066804,70.7,68.7,55.5,87.8
503,平贞,032935,2020121073509,70.7,87.7,72.3,52.1
504,雷雄福,007355,2018120955533,70.6,45.5,71.5,94.7
505,俞树富,480640,2019010994043,70.6,53.3,82.0,76.6
506,罗以,954136,2019020723627,70.6,78.4,73.5,59.9
507,郝成鼎,243317,2019110611718,70.6,45.5,73.5,92.8
508,昌莲珍,475677,2020010737713,70.6,84.8,47.4,79.5
509,平瑾环,434368,2020050236867,70.6,57.8,80.6,73.3
510,薛娥环,063639,2021120943904,70.6,91.7,62.6,57.4
511,安榕岩,580218,2023120751862,70.6,54.2,94.3,63.4
512,秦信,886336,2018060643619,70.5,60.6,76.9,73.9
513,陶树平,600369,2019021056934,70.5,71.9,78.0,61.6
514,彭毅,882286,2021080188621,70.5,68.5,94.3,48.8
515,明行,374588,2021120728873,70.5,70.7,58.5,82.2
516,黄丽,120571,2023060957115,70.5,67.3,67.8,76.4
517,伏家广,225732,2023110963228,70.5,93.2,63.8,54.5
518,舒露影,387042,2018110174201,70.4,59.3,76.3,75.7
519,吕行,772292,2019050659222,70.4,57.3,89.4,64.6
520,狄纨晶,059602,2020080110268,70.4,57.5,93.0,60.8
521,禹伟发,603662,2021090456241,70.4,72.3,60.4,78.6
522,唐霭,479948,2021090684823,70.4,82.1,58.3,70.9
523,袁杰,051549,2023020934921,70.4,87.0,64.5,59.7
524,范义,777182,2018090278221,70.3,78.5,69.0,63.3
525,唐霞育,840863,2024090486371,70.3,60.0,56.3,94.7
526,尤澜,430064,2024120496421,70.3,71.9,81.9,57.0
527,云东永,618408,2019100170821,70.2,49.2,74.7,86.7
528,沈琬惠,756147,2020030984741,70.2,87.2,58.1,65.2
529,禹馨,113552,2021011055226,70.2,83.2,58.1,69.3
530,卫莺,738214,2018050481419,70.1,79.2,53.4,77.6
531,范融,598573,2020080657341,70.1,55.4,84.8,70.2
532,孔弘利,325857,2023100295721,70.1,58.7,82.5,69.0
533,傅巧,550466,2019111226669,70.0,90.8,53.7,65.5
534,谈梦,736281,2020090178104,70.0,73.4,62.5,74.2
535,褚飘娴,629069,2020101076947,70.0,66.3,65.8,78.0
536,柏羽璐,417246,2018081194610,69.9,76.9,82.5,50.4
537,余珊,965218,2018090591845,69.9,83.4,53.6,72.7
538,鲍园,667340,2019060564033,69.9,74.3,55.3,80.0
539,严平盛,284709,2021010810955,69.9,73.0,54.2,82.6
540,云东,299755,2023090865573,69.9,69.7,49.6,90.5
541,张炎力,395826,2019020062652,69.8,88.4,68.8,52.1
542,金星,183587,2021070658728,69.8,61.4,54.8,93.1
543,平枝悦,377444,2021100104439,69.7,72.6,71.8,64.8
544,方茗,044023,2022110412371,69.7,48.4,89.6,71.2
545,伏瑞彩,456700,2023100950020,69.7,92.1,65.8,51.1
546,安勇,938561,2024030726159,69.7,53.2,88.5,67.4
547,俞建顺,058779,2019060307974,69.6,51.1,93.2,64.6
548,谈新波,141511,2020061201105,69.6,93.0,55.5,60.4
549,沈素璧,829263,2021011076307,69.6,49.1,79.0,80.8
550,廉晶,078685,2024040408569,69.6,91.7,66.4,50.6
551,柏胜,422865,2024081256508,69.6,51.7,71.8,85.3
552,汪莺,588800,2024090560016,69.6,60.5,56.4,91.8
553,钱亚,703068,2022041216846,69.5,50.6,85.3,72.7
554,祝元建,430700,2021020490057,69.4,70.7,51.8,85.8
555,黄康,216191,2023010279142,69.4,81.6,75.1,51.6
556,苗策,851037,2023050333725,69.4,89.3,64.3,54.6
557,梁鼎建,483872,2018060637207,69.3,64.1,90.1,53.8
558,元昭,618289,2020010718943,69.3,54.7,82.3,70.8
559,项铭,640189,2022050068927,69.3,88.3,52.1,67.4
560,花铭,621502,2023120480227,69.3,92.1,62.2,53.5
561,苗梦,780981,2019060068166,69.2,79.4,64.0,64.3
562,祝卿,011116,2019070881610,69.2,63.1,74.9,69.7
563,穆达,134996,2019090659631,69.2,89.0,46.8,71.7
564,常天海,738924,2019070342417,69.1,56.7,76.9,73.6
565,董勤,372812,2023040581237,69.1,86.4,51.1,69.7
566,穆茜,911452,2019050035238,69.0,76.0,46.4,84.6
567,姚真,609514,2019110181409,69.0,84.9,71.6,50.6
568,毕贵光,552007,2023010190774,69.0,52.1,69.6,85.4
569,尤良,439307,2024061150724,69.0,88.8,62.6,55.5
570,鲍腾,145229,2019020832936,68.9,94.7,52.3,59.8
571,屈芳玲,303119,2021050271958,68.9,80.8,54.8,71.2
572,马仁波,671169,2024020596918,68.9,67.7,69.9,69.2
573,殷伊,944646,2019050394672,68.8,61.4,64.4,80.7
574,窦嘉,279397,2019100929736,68.8,74.9,68.9,62.6
575,潘岩利,602156,2021010935657,68.8,72.5,75.8,58.2
576,费兴贵,767324,2021091232409,68.8,62.1,85.4,58.9
577,潘雁,936494,2022091119461,68.8,70.8,86.4,49.2
578,秦宁东,129375,2023050637522,68.7,45.1,80.6,80.3
579,卫秀岚,360605,2018080970560,68.6,65.7,82.5,57.5
580,许飞以,478669,2019020466956,68.6,66.4,59.8,79.5
581,喻娣柔,078502,2020050520252,68.6,57.9,78.3,69.6
582,苏瑞,864960,2020070536042,68.6,63.7,84.9,57.3
583,朱秀,520572,2021120427246,68.6,71.5,88.7,45.5
584,雷寒,550008,2022080510865,68.6,93.4,57.4,55.1
585,元俊顺,586191,2018020529140,68.5,73.2,48.7,83.7
586,朱平,254973,2018030287310,68.5,48.7,83.3,73.5
587,方风树,034268,2022010756845,68.5,54.7,67.1,83.8
588,施芳,279248,2023070354808,68.5,72.3,55.6,77.5
589,姜眉青,894678,2023071087812,68.5,62.8,68.4,74.2
590,卜中,578426,2024070472629,68.5,63.9,48.5,93.2
591,戴瑗妹,246426,2024080012603,68.4,46.4,79.5,79.4
592,任平,584884,2020021238415,68.3,64.7,69.0,71.2
593,水武腾,767724,2022031012441,68.3,66.2,59.4,79.2
594,韩欢,193987,2024050468766,68.3,63.1,82.5,59.3
595,庞欢影,345501,2018070500160,68.2,59.7,81.5,63.4
596,殷杰,999163,2018090106374,68.2,58.5,52.4,93.7
597,魏荔,346889,2019020778947,68.2,75.2,83.4,46.0
598,舒飞新,206663,2020010236323,68.2,62.8,47.3,94.5
599,柳光海,406579,2020011257916,68.2,82.7,53.5,68.4
600,熊希琬,541771,2021040257168,68.2,51.4,91.5,61.8
601,沈鼎,726240,2022081254038,68.2,55.4,73.6,75.6
602,柏波,160083,2024031048318,68.2,52.1,79.6,72.9
603,凤宁,565766,2019120846651,68.1,73.3,67.6,63.4
604,姚峰,641677,2022090277741,68.1,93.2,49.5,61.5
605,柏芳香,922222,2019100982275,68.0,76.0,53.9,74.2
606,宋茜娅,196405,2020020620569,68.0,69.7,76.8,57.5
607,明婉倩,888988,2020050678848,68.0,75.4,60.0,68.6
608,祁晶,202776,2021010707609,68.0,80.0,47.5,76.5
609,成俊龙,528304,2021121240475,68.0,53.7,91.3,59.0
610,郝志,449990,2024110419023,68.0,61.1,57.3,85.5
611,乐铭,832448,2020071064823,67.9,55.8,72.1,75.8
612,凤慧,514379,2023050177974,67.9,68.8,45.4,89.6
613,葛真爽,389381,2024121118159,67.9,57.2,88.9,57.5
614,邹俊,420096,2018090979622,67.8,67.8,76.9,58.7
615,卜凝璐,220896,2019011109671,67.8,59.8,76.8,66.9
616,倪婷萍,908233,2021040023329,67.8,61.4,84.0,57.9
617,鲁山,600413,2022110861323,67.8,91.1,50.4,61.8
618,宋雄武,940609,2018091110923,67.7,82.1,72.1,48.9
619,袁娟淑,476884,2021030778415,67.7,53.5,60.6,88.9
620,元贞眉,760856,2021061035626,67.7,93.2,53.4,56.4
621,吴波,782486,2022090558638,67.7,80.7,69.9,52.4
622,马嘉,889235,2023010133531,67.7,69.2,53.3,80.7
623,乐可,567959,2024120195922,67.7,93.7,58.3,51.1
624,姚苑雁,252001,2020020740143,67.6,54.4,63.0,85.3
625,常岩树,850723,2021071102370,67.6,63.9,59.2,79.6
626,伏聪静,678336,2023110673640,67.6,67.8,75.3,59.7
627,周力康,032726,2020020912663,67.5,59.4,68.5,74.6
628,萧志勇,126895,2022080999574,67.5,83.8,66.0,52.7
629,安茗莲,776150,2023051005073,67.5,70.8,60.1,71.5
630,云君枝,871145,2023051224538,67.5,94.2,59.4,48.8
631,董婵丹,245611,2020020481109,67.4,67.1,82.8,52.3
632,邵聪,324077,2022010197752,67.4,85.5,48.3,68.3
633,平波,016557,2022040875772,67.4,64.4,86.4,51.5
634,孔咏,693271,2023060777159,67.4,50.0,82.0,70.1
635,殷珠姣,955217,2024121021735,67.4,61.9,66.4,73.8
636,孔策,011624,2018080132469,67.3,69.8,74.3,57.8
637,舒辉,380342,2019060104227,67.3,70.7,83.7,47.5
638,鲍岩,917629,2020020992908,67.3,79.1,62.8,60.0
639,金婉,153431,2021071213105,67.2,61.4,80.7,59.5
640,熊顺树,021297,2021080719758,67.2,67.7,70.6,63.4
641,屈飞,378812,2023010601243,67.2,80.7,54.3,66.7
642,彭子义,357090,2022030159022,67.1,75.3,69.2,56.7
643,汪舒,427713,2022080631357,67.1,60.8,70.9,69.5
644,孔杰,162021,2023080682171,67.1,63.1,86.5,51.7
645,舒倩,634934,2018090113466,67.0,92.1,48.6,60.4
646,水贵元,987274,2019071037426,67.0,78.9,66.0,56.2
647,邹子世,319736,2020060613656,67.0,54.9,87.9,58.3
648,米杰,371237,2021040303741,67.0,75.2,56.9,68.9
649,郑娜,301486,2022091248656,67.0,62.1,84.7,54.2
650,贝春璧,785986,2023110688658,67.0,73.8,45.3,81.9
651,常玲,673837,2018031183745,66.9,78.6,53.5,68.7
652,谢龙铭,776527,2020010232764,66.9,87.9,54.7,58.0
653,彭霭寒,645049,2020081204927,66.9,69.4,49.8,81.5
654,茅枫,168347,2021050534713,66.9,82.2,68.2,50.4
655,秦元德,750853,2022010585320,66.9,75.5,70.6,54.7
656,顾荷瑞,303314,2023070751417,66.9,61.5,54.3,84.9
657,马伟宁,247112,2022070961262,66.8,46.4,88.5,65.5
658,汪婉,326606,2023120760602,66.8,90.5,61.1,48.9
659,苗茗,068922,2018110442235,66.7,66.8,48.0,85.4
660,汤世航,428775,2019010567541,66.7,66.8,79.0,54.4
661,蒋鼎,540068,2020020626812,66.7,48.6,87.2,64.3
662,喻娟纨,575756,2022030705665,66.7,45.5,94.0,60.6
663,殷达,281009,2022090080967,66.7,50.1,89.4,60.5
664,元伟生,638398,2019080309830,66.6,73.3,45.2,81.4
665,祁蕊,519485,2022010898567,66.6,91.3,63.2,45.2
666,马娅,525966,2022011196661,66.6,73.3,54.8,71.6
667,董良,489146,2018041034665,66.5,52.2,56.2,91.0
668,方中,390352,2019040195213,66.5,78.7,48.0,72.9
669,卜宁莺,087374,2019050777434,66.5,65.2,86.7,47.7
670,杨建峰,210074,2020090037445,66.5,58.6,77.0,63.9
671,水新,018195,2020110959560,66.5,58.4,54.6,86.4
672,傅家,699311,2022010191115,66.5,83.5,56.9,59.0
673,舒辉,385461,2024050896107,66.5,47.7,64.6,87.1
674,明辉,366326,2024081002671,66.5,64.0,76.1,59.4
675,卫霭,582926,2024090772601,66.5,54.9,91.3,53.3
676,陈枫,686141,2019050114106,66.4,74.5,56.2,68.6
677,赵弘岩,883787,2019061198767,66.4,68.9,58.0,72.2
678,屈婉锦,648334,2020100943474,66.4,58.4,78.6,62.3
679,孙妍姬,206954,2022030165413,66.4,65.1,83.0,51.2
680,严惠颖,893739,2023120853933,66.4,50.4,78.4,70.3
681,毛琼梅,406677,2024040347750,66.4,58.7,72.4,68.1
682,姚雄,085093,2024100789359,66.4,72.8,70.1,56.2
683,傅福,964967,2018060396721,66.3,87.6,59.1,52.3
684,臧龙,228431,2020030323155,66.3,47.1,78.8,73.1
685,柏祥德,295315,2021111051552,66.3,49.7,88.1,61.2
686,毛巧,598223,2019051182310,66.2,79.0,53.8,65.9
687,毛义,906195,2022091159561,66.2,81.0,57.6,60.0
688,毛枝芬,488923,2022110842341,66.2,58.8,56.8,82.9
689,范洁蓓,711478,2023120357802,66.2,45.1,76.4,77.1
690,萧荷,809070,2024090367017,66.2,53.5,89.9,55.2
691,凤清,429661,2019040616103,66.1,60.7,72.6,64.9
692,贺倩,518251,2021050325107,66.1,70.9,63.8,63.5
693,柏育,754239,2023070343932,66.1,70.5,82.3,45.5
694,祝怡琴,934286,2023111148670,66.1,77.8,60.3,60.1
695,顾航,787708,2021100210805,66.0,90.4,53.7,54.0
696,凤娅,172078,2022080627861,66.0,45.5,93.3,59.2
697,舒楠辉,669295,2018011159539,65.9,51.8,79.6,66.4
698,周德,279854,2018060705447,65.9,72.5,71.6,53.7
699,堪健新,182194,2021030339468,65.9,74.3,74.2,49.2
700,云宁,192865,2024080556535,65.9,46.8,84.8,66.2
701,于永,568124,2021100772439,65.8,77.4,64.3,55.6
702,余强,346283,2022030208306,65.8,58.2,55.3,84.0
703,周信,179900,2022050600034,65.8,86.7,53.1,57.6
704,傅广,761553,2024100835364,65.8,65.2,72.3,59.9
705,章君寒,278116,2018080681635,65.7,58.7,62.2,76.1
706,纪国,700015,2019061251573,65.7,84.4,63.9,48.7
707,周真宁,890980,2019030128035,65.6,47.5,75.5,73.8
708,史丹,519529,2022051122945,65.6,69.0,45.3,82.5
709,汪山伟,469230,2022111013054,65.6,86.7,46.6,63.5
710,庞艳荔,716872,2024040847244,65.6,66.5,65.5,64.8
711,谈伟士,384894,2024091009416,65.6,64.0,72.5,60.3
712,华达发,284430,2019070443075,65.5,71.9,62.7,61.9
713,计希凡,970793,2020010159360,65.5,53.0,72.8,70.8
714,唐妹婉,106158,2021020455812,65.5,78.2,47.7,70.7
715,倪广,096907,2022070590744,65.5,48.3,80.6,67.5
716,狄霄,478515,2023030381553,65.5,54.7,59.1,82.8
717,凤文祥,436304,2024070890445,65.5,46.8,64.0,85.8
718,窦枝茜,287730,2024080313021,65.5,58.3,61.1,77.2
719,成璧香,377517,2024090091706,65.5,80.2,45.6,70.7
720,鲍珠咏,761312,2022100891204,65.4,46.9,73.4,75.8
721,毕婵,336087,2019060878747,65.3,77.3,58.3,60.4
722,冯竹,212384,2021010948436,65.3,67.4,72.8,55.8
723,项海,453610,2021111161038,65.3,52.0,65.2,78.7
724,鲍育冰,223658,2023050335829,65.3,63.0,69.5,63.5
725,伍婉,466307,2023100510753,65.3,75.5,48.5,71.9
726,华全,791930,2024040923017,65.3,59.6,90.2,46.0
727,项珍嘉,381636,2018031133674,65.2,59.8,79.6,56.2
728,苏贞惠,091019,2018040451947,65.2,82.3,49.3,64.0
729,滕岩鼎,205879,2018070157952,65.2,46.9,77.7,71.0
730,禹伟,166098,2023060869805,65.2,52.1,64.7,78.8
731,卫婷,614390,2024010449046,65.2,78.7,48.5,68.4
732,云秀璧,453409,2024030400971,65.2,46.8,59.2,89.6
733,吴茗,168376,2021090147643,65.1,72.4,59.6,63.4
734,郎冠,275201,2024050820108,65.1,86.6,63.3,45.5
735,马勤影,835516,2019080031639,65.0,85.8,52.7,56.6
736,施泰冠,599077,2020010447716,65.0,86.8,45.8,62.3
737,殷蓓洁,887851,2022090695122,65.0,92.5,49.7,52.9
738,沈静,847682,2024071098219,65.0,87.2,52.7,55.0
739,秦行,230753,2020110795318,64.9,51.4,79.5,63.9
740,任莉,509838,2021090893814,64.8,54.4,62.2,77.9
741,韩仁,784077,2023050077751,64.8,56.6,79.9,57.8
742,华芬宜,584901,2018020200152,64.7,58.6,60.5,74.9
743,戴芳梅,441126,2018070222650,64.7,51.5,76.8,65.7
744,朱军,948126,2019070182672,64.7,54.9,71.2,67.9
745,任风,030538,2019111113868,64.7,89.5,48.6,55.9
746,昌广泰,884093,2020061099353,64.7,70.7,58.4,64.9
747,安咏,978796,2019081129643,64.6,60.8,46.7,86.3
748,柳宁,058643,2020120434358,64.6,46.2,83.7,63.8
749,屈义时,397671,2021030017128,64.6,79.0,65.7,49.2
750,葛瑾柔,672547,2023020164724,64.6,58.4,66.0,69.4
751,马妍园,038440,2023121104011,64.6,76.2,72.2,45.5
752,何树健,015287,2024011148774,64.6,65.2,82.4,46.2
753,郎榕,122489,2020010648914,64.5,67.5,48.9,77.1
754,葛炎龙,969782,2021120728207,64.5,47.3,83.6,62.6
755,章强永,553076,2022080917667,64.5,48.6,63.4,81.6
756,滕馨,138423,2023020192362,64.5,93.4,47.6,52.4
757,黄婵,304737,2023091253768,64.5,69.8,66.1,57.7
758,柳信榕,215195,2024030979503,64.5,58.5,81.1,54.0
759,喻平,495690,2020080629071,64.4,57.1,51.0,85.1
760,何伟子,266657,2020120975701,64.4,51.2,84.7,57.2
761,柳安,825875,2022040627554,64.3,45.1,77.0,70.8
762,狄中,175031,2019120013138,64.2,50.7,48.9,93.0
763,项顺,977908,2023100560864,64.2,51.5,56.9,84.2
764,孟伟,721290,2024060589028,64.2,63.2,49.7,79.6
765,黄娥芳,562848,2019050894811,64.1,76.6,53.1,62.5
766,姚惠,140200,2023030720035,64.1,54.2,85.1,53.1
767,毕良,003994,2022110749428,64.0,49.9,85.3,56.7
768,禹世,685237,2018010543710,63.9,63.4,78.5,49.9
769,柳菲,992196,2019061069624,63.9,82.2,53.1,56.3
770,乐星飞,475182,2019070318217,63.9,86.4,46.2,59.2
771,邹芸,911102,2020011020274,63.9,88.0,57.3,46.5
772,喻琰慧,406895,2020061229569,63.9,69.4,52.6,69.6
773,毛以,565418,2020080471839,63.9,60.3,79.8,51.7
774,杨永宁,652631,2023071243130,63.9,84.6,52.8,54.4
775,史泰,640490,2019110119051,63.8,54.9,85.4,51.1
776,冯珍爽,729723,2021080342331,63.8,54.1,52.8,84.5
777,茅霞冰,523878,2024071027829,63.8,70.1,65.1,56.2
778,毛胜才,849109,2019090720932,63.7,57.7,81.8,51.6
779,魏健,395230,2021010093055,63.7,52.9,67.5,70.7
780,项欢,834698,2022030699834,63.7,55.1,89.9,46.0
781,尹良楠,513448,2022071024872,63.7,46.6,57.8,86.7
782,孟发富,380695,2018030379571,63.6,93.9,47.6,49.2
783,郎馥,946552,2020080695226,63.6,60.2,58.4,72.1
784,和文,886577,2023050527717,63.6,68.7,51.6,70.5
785,安军,120670,2024050367058,63.6,94.0,48.7,48.0
786,孙成永,890858,2018020155843,63.5,71.0,49.0,70.4
787,乐伟,477391,2018070019168,63.5,52.4,84.8,53.4
788,戚全军,015013,2018070561310,63.5,53.8,59.9,76.9
789,孟辉,410144,2019100434440,63.5,63.7,45.2,81.6
790,何艺莲,427359,2024110665973,63.5,55.6,83.5,51.3
791,马希舒,812512,2018071051248,63.4,65.4,75.3,49.6
792,袁中,969814,2022110391415,63.4,47.6,56.1,86.5
793,皮琼,997261,2023030846151,63.4,80.9,51.5,57.7
794,卜全刚,448357,2020030535719,63.3,65.7,62.5,61.6
795,狄家楠,016355,2020040015566,63.3,92.5,50.1,47.2
796,计娅月,793225,2020110932514,63.3,65.7,69.2,55.0
797,汪娜美,062911,2021090931152,63.3,53.0,91.4,45.4
798,戴元琛,529551,2024070575127,63.3,53.1,87.2,49.6
799,施晓,633992,2020091089256,63.2,92.6,49.1,48.0
800,熊思枝,285118,2021051021853,63.2,86.4,54.3,48.9
801,郎悦爱,775994,2019120269406,63.1,89.6,45.1,54.5
802,尤琬珠,766860,2021060206059,63.1,68.2,54.3,66.9
803,花嘉,401068,2023010556829,63.1,57.2,77.0,55.1
804,蒋成生,876759,2018100955917,63.0,76.7,64.5,47.9
805,贝清成,011539,2023050903922,63.0,79.0,52.9,57.0
806,萧安,240142,2024110534246,63.0,62.1,49.6,77.4
807,祝盛士,687325,2018051042538,62.9,58.9,49.0,80.7
808,邬杰健,326807,2018070800757,62.9,47.8,87.1,53.7
809,乐祥彬,186397,2020020929714,62.9,52.6,79.9,56.3
810,郎荔,206034,2020040203462,62.9,55.1,57.7,75.8
811,严中,949555,2023080075552,62.9,56.5,78.7,53.4
812,皮珠,409218,2019070651814,62.8,63.8,45.6,78.9
813,庞仪,449332,2022080733257,62.8,58.3,55.1,74.9
814,郑秀荷,067699,2022121189926,62.8,54.7,65.6,68.0
815,殷盛,708332,2023090103249,62.8,60.0,69.1,59.2
816,曹俊致,149203,2024090370318,62.8,66.1,46.7,75.7
817,戴影,399769,2024120676960,62.8,84.3,48.4,55.7
818,尤芬,036692,2018051009270,62.7,67.6,60.3,60.3
819,庞寒晓,730237,2018090173775,62.7,59.1,58.1,70.8
820,柳行,016171,2022060157109,62.7,67.1,55.6,65.4
821,齐瑞,078588,2020020898805,62.6,50.7,49.8,87.4
822,汪月莲,657257,2020110835723,62.6,52.9,62.3,72.6
823,卫铭,114600,2020101120006,62.5,76.4,50.6,60.5
824,苏芝,793346,2021040914650,62.5,60.2,46.2,81.0
825,奚星辉,838478,2024040647870,62.5,56.4,71.8,59.2
826,邵艳茜,216341,2019090214132,62.4,47.8,84.1,55.2
827,伏元飞,545445,2019091174510,62.4,50.6,69.0,67.7
828,许娥育,328140,2021061134040,62.2,63.4,69.1,54.0
829,成飞,686145,2022120134563,62.2,58.6,62.3,65.8
830,梁英融,760845,2023100624504,62.2,73.7,51.1,61.7
831,周桂姬,070835,2024080343569,62.2,56.2,46.5,83.8
832,曹文,549571,2019070547106,62.0,53.7,53.8,78.5
833,谈航,695878,2019100627824,62.0,85.4,47.1,53.4
834,俞琼,624589,2021060388949,62.0,46.9,70.7,68.5
835,何娥,104390,2022060359036,62.0,48.9,50.2,87.0
836,谈杰学,558586,2018010518604,61.8,49.2,47.2,89.0
837,施凝,292185,2018020388571,61.8,53.0,45.7,86.7
838,倪勤静,555592,2021060899232,61.8,48.3,56.8,80.2
839,任玉茗,925836,2018091113616,61.7,58.3,63.6,63.3
840,金子,309955,2018071185512,61.6,59.7,59.6,65.6
841,项信勇,739973,2020100857329,61.6,74.9,62.1,47.9
842,喻俊,676290,2022040599013,61.6,48.1,79.3,57.3
843,于寒琳,655353,2023030125342,61.6,47.0,64.1,73.7
844,明文伟,454186,2019090728602,61.5,65.8,73.2,45.6
845,臧红,522447,2020080614731,61.5,46.2,83.2,55.1
846,潘贵,169561,2021080816161,61.5,61.1,64.3,59.0
847,华钧,869472,2023010837234,61.5,56.9,51.0,76.6
848,花琛伟,059889,2023100338971,61.5,80.9,52.6,51.0
849,贺泰安,606822,2024040382220,61.5,79.8,57.4,47.3
850,蒋娴,323438,2019010683810,61.4,68.1,47.6,68.6
851,吴静,470890,2022011019010,61.4,45.4,73.1,65.6
852,卜弘生,614819,2022030431970,61.4,53.1,46.0,85.2
853,俞华,518509,2018110510932,61.3,70.9,58.5,54.4
854,凤行,876503,2018120030346,61.3,64.6,49.5,69.8
855,毛慧,993306,2023060290662,61.3,53.5,81.4,49.1
856,孙菁莉,896761,2021060216143,61.2,47.8,48.7,87.0
857,周珊霭,189168,2021120346814,61.2,85.1,52.7,45.9
858,马泰学,120398,2019111099849,61.1,58.6,63.0,61.7
859,葛弘信,609878,2022090097865,61.1,63.5,65.0,54.7
860,喻眉,809251,2019110655151,61.0,61.6,57.2,64.3
861,罗清,561620,2021041182049,61.0,53.8,60.5,68.7
862,酆怡霄,977851,2021090895166,61.0,55.5,55.2,72.4
863,孔波,022531,2021080933115,60.9,54.8,46.7,81.3
864,和利俊,787152,2022110795221,60.9,85.9,51.1,45.6
865,云妍,962036,2023060253612,60.8,56.6,62.1,63.8
