2023030120718,root,1000,69.9,5
l6AoC,bXmFR,0KbL0,czOGL,Dqkii
69.8,70.2,70.3,69.5,69.7
305,ËÎÜçæ«,196405,2020020620569,73.3,56.2,85.8,67.6,93.0,64.0
306,¿µÉ½,520426,2020030712619,73.3,81.0,65.6,80.6,86.0,53.1
307,ÕÂÈØ,089433,2020090503330,73.3,78.5,74.2,82.7,79.3,51.8
308,·ïæ«,172078,2022080627861,73.3,82.8,74.6,93.8,51.2,64.2
309,Áº¶¦½¨,483872,2018060637207,73.2,85.2,77.0,78.4,60.6,64.9
310,ÊæÂ¶Ó°,387042,2018110174201,73.2,45.9,61.2,86.9,92.7,79.5
311,ÕÂÊ¢Ê÷,582562,2018120606264,73.2,78.7,72.1,94.0,71.3,49.8
312,Ê·¾ý,527869,2018121006968,73.2,55.4,92.3,53.2,77.8,87.5
313,ÐÜÖ¦Õæ,758189,2019010248925,73.2,45.7,84.0,94.6,65.5,76.0
314,ÄßÁ¦ÐÛ,281826,2020010322616,73.2,90.6,58.4,79.8,62.3,75.1
315,ÉÛè¡,122478,2021120907823,73.2,74.3,89.6,81.5,71.5,48.9
316,ÏîÃú,640189,2022050068927,73.2,88.8,84.4,61.5,80.1,51.3
317,±å¶¦,908113,2022070631355,73.2,61.1,81.8,56.2,76.3,90.4
318,ÓÚ³½º£,787846,2020041244662,73.1,84.5,88.3,46.8,53.3,92.5
319,ÓáÇí,624589,2021060388949,73.1,90.8,69.9,69.8,66.7,68.4
320,Òó¼Ò¶«,406845,2021091244566,73.1,54.5,85.9,56.4,85.9,82.8
321,ÔÆÄþ,192865,2024080556535,73.1,64.4,67.9,86.6,66.4,80.4
322,ÏîÒå,474235,2018120793502,73.0,68.8,49.3,86.2,89.3,71.5
323,±«ÌÚ,145229,2019020832936,73.0,77.2,53.5,76.1,85.4,72.6
324,Æ¤Ñþ,701816,2019100491647,73.0,87.5,87.9,48.2,86.4,55.0
325,Óà²Å·ç,395612,2022030061228,73.0,59.6,81.5,51.6,87.9,84.2
326,ÚùÇÙ÷ì,920376,2024100107664,73.0,86.0,82.0,74.8,54.9,67.3
327,Ïô°²,240142,2024110534246,73.0,65.3,52.6,79.3,90.8,76.8
328,Íõ¾û,856476,2018120727671,72.9,79.4,56.2,72.1,65.8,91.0
329,Ã«ÇÉ,598223,2019051182310,72.9,77.5,79.2,69.3,75.3,63.0
330,ÃÏÐÂ,206063,2020110246373,72.9,91.4,45.6,58.1,85.6,83.9
331,Ã©»¶,570713,2023020611339,72.9,70.0,72.2,84.1,65.0,73.2
332,ÇØÒã,325247,2019041134724,72.8,85.6,63.8,82.4,84.4,47.7
333,³É¿¡Áú,528304,2021121240475,72.8,46.7,93.3,91.1,74.8,58.0
334,·üÇå¿µ,072952,2022070775215,72.8,71.7,91.3,74.0,60.1,66.7
335,±å»Ô,717354,2022120045466,72.8,77.7,88.8,72.2,63.8,61.3
336,ÛºÏé,370709,2024030860918,72.8,85.0,58.1,89.3,49.6,82.0
337,¿°¿µÖ¾,378990,2020120089062,72.7,50.0,58.0,93.7,83.9,78.1
338,Ðí¶ðÓý,328140,2021061134040,72.7,87.4,65.6,70.5,47.3,92.6
339,»¨½õ,913592,2022091079204,72.7,60.7,79.0,61.6,94.4,67.7
340,·Ñ·ÉÖÂ,928896,2018100459673,72.6,59.2,89.6,92.0,60.4,61.6
341,Òü¹ã,197949,2020090604929,72.6,58.3,55.7,90.7,78.1,80.0
342,ÂÀÓ°,006087,2021041108753,72.6,76.8,81.3,54.0,89.6,61.4
343,Ô¬ÖÐ,969814,2022110391415,72.6,62.6,87.5,71.1,75.0,67.0
344,Ûº¹â,261530,2023051063058,72.6,45.1,91.6,84.7,78.8,62.7
345,ÌÆÏ¼Óý,840863,2024090486371,72.6,59.9,81.9,81.9,65.8,73.7
346,×ÞÐÅÒÔ,767648,2024090864865,72.6,70.8,81.4,88.1,56.0,66.7
347,ºÎÒÕÁ«,427359,2024110665973,72.6,82.1,84.9,77.8,55.0,63.0
348,·ï÷ìÖñ,215713,2018050971374,72.5,71.1,91.9,65.0,76.7,58.0
349,ÂíÌ©Ñ§,120398,2019111099849,72.5,60.6,83.3,46.8,88.0,83.7
350,ÎÀ¹â,343429,2020080292942,72.5,65.8,86.1,80.3,56.8,73.3
351,ÒóÝí½à,887851,2022090695122,72.5,85.4,54.4,70.7,92.2,59.8
352,ÏîÐË²¨,666129,2018090382904,72.4,65.7,49.5,84.1,71.6,91.1
353,Îâ»Ý,360438,2019051203801,72.4,89.3,69.3,66.6,76.0,61.0
354,¸ðÈÊ,828597,2023040709711,72.4,78.3,62.6,71.9,68.9,80.2
355,Æ¤¹óÒÔ,630054,2023050525447,72.4,93.8,76.9,80.0,60.6,50.7
356,¸ðÕæË¬,389381,2024121118159,72.4,78.8,75.5,86.9,55.5,65.4
357,ÕÅÖé,301222,2018021062265,72.3,53.7,85.3,60.7,76.5,85.3
358,¸ðÓ±Ó½,994925,2019070662560,72.3,89.6,52.7,69.6,60.8,88.6
359,ÈÎ·ç,030538,2019111113868,72.3,78.6,61.6,94.0,63.6,63.6
360,·¶ÈÚ,598573,2020080657341,72.3,94.5,65.2,79.0,48.9,74.1
361,·½¸»¿µ,526528,2021090272870,72.3,65.2,83.8,80.1,58.0,74.3
362,Ó÷¾êæý,575756,2022030705665,72.3,94.7,60.9,74.9,55.2,75.7
363,ÎâÖ¦ÄÈ,020286,2023030118651,72.3,61.1,86.0,86.0,79.4,49.0
364,°²¾ü,120670,2024050367058,72.3,62.1,86.4,52.0,86.4,74.4
365,Ã÷»Ô,366326,2024081002671,72.3,88.4,60.3,49.1,90.5,73.4
366,ËÕÊæÖ¥,015508,2018060080852,72.2,87.3,87.5,71.6,51.0,63.6
367,·ÑÉúÑÒ,142713,2019020311343,72.2,94.9,68.8,85.4,53.7,58.4
368,ÓíÐÛ,364561,2022070036134,72.2,66.4,94.7,77.5,68.6,54.0
369,°ØÓðÜ°,346290,2021120219029,72.1,64.4,77.9,92.6,56.2,69.5
370,ÏôºÉ,809070,2024090367017,72.1,70.6,50.9,85.5,75.9,77.5
371,Úù¾²Êæ,107953,2019090265309,72.0,90.6,82.9,72.2,55.9,58.3
372,×£Ê¢Ê÷,969116,2020060191645,72.0,78.2,89.2,64.1,55.5,73.0
373,ÌÕ²Å,672740,2022070604043,72.0,73.3,82.6,52.1,87.7,64.5
374,Ã«Òå,906195,2022091159561,72.0,68.4,55.1,77.6,67.7,91.1
375,Ì¸ÏöÉº,241950,2019030645035,71.9,78.3,66.1,80.3,60.8,74.2
376,¸µ¼Ò,699311,2022010191115,71.9,77.4,63.6,87.3,75.4,56.0
377,ºÎ¿ÉÍñ,248818,2024070601863,71.9,52.4,91.4,92.2,76.0,47.6
378,·ÑÐÛ,017474,2022020527432,71.8,64.6,82.2,83.0,80.2,49.2
379,ÂíÈÊ²¨,671169,2024020596918,71.8,69.7,87.0,64.8,45.1,92.2
380,ÖÜµÂ,279854,2018060705447,71.7,46.8,50.1,85.3,88.9,87.3
381,Ðí·ÉÒÔ,478669,2019020466956,71.7,75.5,82.4,69.5,64.3,67.0
382,ÄÂ´ï,134996,2019090659631,71.7,64.1,68.3,78.4,58.1,89.6
383,ÓáÇà,762832,2020060763245,71.7,91.3,75.5,81.1,54.0,56.4
384,ÈÎÖ¦À½,273455,2021031215559,71.7,90.3,63.7,65.3,79.5,59.5
385,·ÑÎ°,518615,2022070361509,71.7,63.8,70.3,87.3,51.1,85.9
386,ëøÜ°,138423,2023020192362,71.7,66.1,49.2,66.9,90.0,86.4
387,Ô¬½Ü,051549,2023020934921,71.7,83.1,61.6,95.0,70.8,48.0
388,×£ÖÂ³É,907223,2023061022322,71.7,90.6,92.0,47.9,75.2,52.9
389,Ðí×ÓÊ¿,548121,2018030212173,71.6,92.2,74.7,58.6,75.4,57.0
390,Ô¬Ö¾,576985,2019070548529,71.5,59.9,81.6,52.1,79.3,84.4
391,ÕÂÇ¿ÓÀ,553076,2022080917667,71.5,47.7,88.9,72.6,85.0,63.4
392,ÀÉÐÇ,181665,2022100816535,71.5,57.5,77.7,87.4,82.2,52.9
393,Æ½Êç,746803,2022110500320,71.5,63.7,90.2,62.6,85.2,55.7
394,·ü¼Ò¹ã,225732,2023110963228,71.5,65.2,63.9,89.9,85.8,52.9
395,³£Áá,673837,2018031183745,71.4,49.6,64.6,76.8,72.7,93.1
396,»Æ¶ð·¼,562848,2019050894811,71.4,70.2,65.4,65.7,69.4,86.3
397,Óá½¨Ë³,058779,2019060307974,71.4,86.0,75.2,85.8,49.7,60.3
398,·ë¶ð,260288,2020011248858,71.4,64.3,68.6,80.6,80.5,63.1
399,ÀÖ²¨Ñ§,572564,2020040766441,71.4,72.0,61.0,82.7,90.2,51.2
400,»ªÒÔ·¢,671388,2020080388807,71.4,68.4,63.7,48.1,94.5,82.5
401,Ó÷Æ½,495690,2020080629071,71.4,73.9,70.6,51.6,70.6,90.5
402,Á®¾ü²¨,337293,2020110179344,71.4,79.9,72.8,59.4,67.8,77.0
403,Îºº£,865032,2023010663229,71.4,60.4,54.2,81.7,68.5,92.1
404,ÇØÇ¿,947759,2024021125913,71.4,69.5,80.6,82.3,73.4,51.0
405,ñ¼Ö¦Üç,287730,2024080313021,71.4,86.4,66.1,69.8,54.6,80.0
406,ËÕÖ¾½¡,262370,2024090387062,71.4,75.6,70.0,76.0,48.6,86.6
407,ÍôÝº,588800,2024090560016,71.4,57.7,65.5,94.7,72.2,66.7
408,ÉòÓÀºë,885393,2018091129345,71.3,86.6,92.7,46.7,69.2,61.4
409,Áø¹âº£,406579,2020011257916,71.3,71.4,57.9,92.0,86.5,48.8
410,ÐÜÏ£çþ,541771,2021040257168,71.3,88.0,89.9,66.9,61.0,50.5
411,Ãç¼Ñ·Ò,595086,2021040328627,71.3,78.8,82.1,66.9,81.4,47.3
412,ÅË¼Ò,241905,2021120650553,71.3,81.5,58.9,62.5,73.7,79.7
413,Ê±ÒÕ,679283,2024060978311,71.3,80.4,68.0,64.0,76.8,67.4
414,±åÑà,465203,2019040530357,71.2,75.0,72.4,56.6,57.8,94.3
415,ÀÉÔÃ°®,775994,2019120269406,71.2,73.5,84.7,52.0,80.1,65.8
416,»ªÀ½,326053,2020060795337,71.2,79.4,81.6,66.3,83.8,45.1
417,ÌÆÊ¢,295070,2021100457057,71.2,48.8,84.1,55.3,90.0,77.6
418,Ò¦·å,641677,2022090277741,71.2,49.2,51.1,79.0,90.7,85.9
419,ñ¼°®½à,960328,2020060512861,71.1,76.1,93.1,83.1,46.6,56.6
420,ÍôÔÂÁ«,657257,2020110835723,71.1,73.4,67.5,80.9,84.7,49.1
421,ÒóÓÀ,681582,2021011208216,71.1,77.9,48.7,72.9,95.0,60.9
422,ÏôÊ÷Òå,839876,2021090827672,71.1,79.7,83.6,81.3,46.3,64.7
423,¸ðÑ×Áú,969782,2021120728207,71.1,49.9,61.1,86.1,71.2,87.2
424,Ç®ÑÇ,703068,2022041216846,71.1,87.2,80.3,63.0,47.3,77.7
425,Òó´ï,281009,2022090080967,71.1,62.8,58.8,80.8,78.2,74.8
426,Ö£ÄÈ,301486,2022091248656,71.1,78.4,77.5,55.4,54.4,89.6
427,Ó÷»ª,544330,2023020423004,71.1,84.5,84.7,85.4,51.9,49.1
428,ÒóÊ¢,708332,2023090103249,71.1,86.7,85.5,48.2,88.2,46.8
429,ÃçÃ÷,785419,2023090861959,71.0,67.4,70.4,64.2,85.2,67.8
430,º«·¢·É,745016,2019050101636,70.9,71.0,71.9,80.7,51.5,79.4
431,·üÔª·É,545445,2019091174510,70.9,94.6,78.4,58.7,46.6,76.3
432,Ê±¶ð,072180,2022090348028,70.9,51.5,89.2,67.3,84.2,62.3
433,ÊæÁúÁú,101950,2018011085061,70.8,59.8,81.6,69.8,84.4,58.6
434,Àîçü,139005,2018091250569,70.8,82.1,88.6,69.4,46.5,67.3
435,ÂÞÃÀ,226808,2019090100849,70.8,63.4,47.7,81.0,71.6,90.4
436,Ê·÷ì,178839,2020110243971,70.8,70.1,69.4,71.2,60.3,83.1
437,ÖÜÌ©,096355,2021030725521,70.8,94.3,74.6,75.5,51.1,58.5
438,´÷É½,572412,2021030771212,70.8,55.6,61.9,94.1,71.3,71.2
439,¸µËØ,540837,2021050123740,70.8,74.8,55.5,90.3,55.6,78.0
440,½ðÐÀÈÙ,110500,2021080290051,70.8,52.3,75.1,94.3,81.1,51.4
441,ÈÎ¶«,623978,2021110567857,70.8,87.6,84.4,48.0,82.2,51.8
442,Ïîº£,453610,2021111161038,70.8,66.8,65.7,67.5,94.2,60.0
443,ÕÂ½¨,160497,2023020869711,70.8,84.9,82.8,57.2,73.1,56.1
444,°ØÓðè´,417246,2018081194610,70.7,48.3,81.4,49.3,94.8,79.5
445,ÚùÙ»,726536,2018090283654,70.7,80.3,74.5,76.5,61.1,61.2
446,µÒÖÐ,175031,2019120013138,70.7,58.4,81.0,56.9,84.0,73.4
447,¿×²¨,022531,2021080933115,70.7,58.2,81.0,66.6,93.3,54.6
448,ÌÆö°,479948,2021090684823,70.7,70.7,81.1,49.9,86.7,65.1
449,¼Í½¨ÐË,545767,2022080856717,70.7,89.3,51.2,61.7,72.9,78.2
450,ºÎÊ÷½¡,015287,2024011148774,70.7,67.0,58.9,90.4,69.7,67.7
451,ºÂ¹ðÖé,341201,2024051120103,70.7,57.7,64.0,78.3,74.9,78.5
452,ÃçÂ¶,635522,2021121102216,70.6,81.8,65.8,56.8,94.7,53.7
453,ÂÞºì,943823,2019040932372,70.5,64.1,87.2,61.7,83.5,56.2
454,Á®×Ó´ï,624034,2019060543448,70.5,81.1,60.4,87.8,50.9,72.2
455,×£Ôª½¨,430700,2021020490057,70.5,89.5,67.7,73.6,46.5,75.0
456,¿°Ý¼Êç,311712,2018051061214,70.4,82.9,82.9,83.9,55.6,46.8
457,±ÏÃ·ÑÞ,408248,2020120364827,70.4,61.9,51.2,70.8,76.2,92.0
458,ÁøÄþ,058643,2020120434358,70.4,91.3,54.6,55.8,55.7,94.8
459,ÒüÁ¼éª,513448,2022071024872,70.4,85.2,63.3,70.8,75.8,57.0
460,»ªÊ¤¹ú,764375,2022080027569,70.4,57.4,90.7,92.1,45.3,66.7
461,Ã«Á¦,767332,2024030253212,70.4,58.2,57.9,74.1,79.3,82.6
462,Ò¦Ý¼,757426,2024030922639,70.4,67.4,94.8,82.3,55.6,51.9
463,±ÏÂ¶Äþ,077269,2019060266903,70.3,58.7,62.9,86.0,89.9,54.0
464,ËÕÈð,864960,2020070536042,70.3,70.3,54.7,52.5,84.0,90.1
465,Æ½¿É,055620,2021021212006,70.3,92.6,69.7,74.0,52.5,62.6
466,¿µóÞÄý,686032,2023050423231,70.3,80.3,73.6,67.3,80.3,49.8
467,Ð»Óýæ«,629837,2024040143767,70.3,67.5,67.2,79.6,74.5,62.9
468,º«»¶,193987,2024050468766,70.3,80.1,77.2,85.9,46.4,61.8
469,ÎÀö°,582926,2024090772601,70.3,76.6,52.5,80.0,64.7,77.6
470,Ì¸½ÜÑ§,558586,2018010518604,70.2,55.3,73.6,82.7,93.4,46.2
471,Êæéª»Ô,669295,2018011159539,70.2,71.7,51.8,65.4,91.8,70.5
472,ÂÞÒÔ,954136,2019020723627,70.2,84.9,54.7,59.3,69.2,83.0
473,ÖÜÕæÄþ,890980,2019030128035,70.2,75.4,82.7,45.0,58.6,89.5
474,Ã÷ÎÄÎ°,454186,2019090728602,70.2,79.9,81.0,68.1,66.3,55.7
475,µÒ¼Òéª,016355,2020040015566,70.2,51.6,52.8,80.9,75.2,90.5
476,²ÜÁ«ÒË,447592,2020040899229,70.2,64.6,89.0,49.1,55.5,93.0
477,¿°ÒË,628471,2021040887165,70.2,47.3,79.6,59.0,80.9,84.1
478,Æ½²¨,016557,2022040875772,70.2,58.2,78.8,48.3,81.2,84.4
479,Ã«ÎäÒå,498536,2023100013634,70.2,90.0,68.8,56.5,78.2,57.5
480,ÍõÔÃ»·,960958,2024060075858,70.2,66.5,94.8,56.0,49.8,84.0
481,ÒóÖéæ¯,955217,2024121021735,70.2,75.3,69.4,68.3,88.8,49.4
482,½ªÕêÑã,437721,2018100982113,70.1,50.2,83.4,94.8,59.3,62.6
483,Öì¾ü,948126,2019070182672,70.1,73.4,77.1,59.7,85.0,55.3
484,ÐÜË³Ê÷,021297,2021080719758,70.1,89.3,83.7,50.1,52.1,75.1
485,²·ºëÉú,614819,2022030431970,70.1,53.4,82.7,63.5,61.3,89.7
486,²·Ë¼,594775,2022060797524,70.1,55.2,84.3,76.4,50.9,83.7
487,ñ¼¸Õ,835157,2022090615717,70.1,59.7,70.5,71.2,60.6,88.3
488,³É·É,686145,2022120134563,70.1,80.0,62.0,45.3,92.7,70.6
489,ÀîÇÙ,029697,2023010959722,70.1,52.3,76.6,61.1,78.8,81.8
490,ÍôÍñ,326606,2023120760602,70.1,47.2,74.0,66.4,80.4,82.5
491,ÓÈÁ«,021068,2024011106864,70.1,66.7,70.7,64.7,91.0,57.4
492,Ê©½àâù,066487,2024070888703,70.1,65.0,72.4,85.6,68.4,59.0
493,Âíæý¾ý,416178,2019041077825,70.0,61.2,69.2,75.8,55.9,87.9
494,¿×ö°Ò¶,477153,2020080875356,70.0,78.9,65.2,83.5,64.3,58.2
495,ÑîÓ½,097623,2020101242367,70.0,85.2,52.6,77.6,88.8,45.9
496,ºØè¥,239015,2021041231553,70.0,61.4,46.3,73.5,85.8,83.0
497,ÞÉÎ°ÖÂ,018163,2021060446372,70.0,63.6,63.9,52.2,75.8,94.3
498,·ëÕäË¬,729723,2021080342331,70.0,85.0,74.7,77.6,58.0,54.6
499,Æ½Ö¦ÔÃ,377444,2021100104439,70.0,72.0,86.0,65.8,63.2,62.8
500,ÓàÉº,965218,2018090591845,69.9,70.3,63.8,86.8,75.8,52.6
501,½ð»ª,655537,2019070053715,69.9,71.1,88.2,51.5,88.0,50.9
502,±´ÖÐÖ¾,918685,2019070668504,69.9,74.7,60.4,81.1,80.6,52.6
503,Ã÷ÓÀ¼Ò,439549,2019100404917,69.9,53.5,66.5,87.4,68.7,73.6
504,Ê©Ì©¹Ú,599077,2020010447716,69.9,93.8,78.9,47.4,84.1,45.5
505,Ò¦Ô·Ñã,252001,2020020740143,69.9,91.1,53.3,57.3,54.1,93.6
506,ñÒÆ®æµ,629069,2020101076947,69.9,47.9,68.9,83.3,54.8,94.5
507,½ªèª,167289,2021020218911,69.9,72.1,77.1,61.6,74.3,64.2
508,ÆëÓÀ,957748,2021040604802,69.9,73.4,78.7,72.4,52.1,72.9
509,°²Ïé¸»,084890,2022091189018,69.9,81.6,59.9,71.8,68.6,67.5
510,±´¹ó,646004,2024070410474,69.9,58.4,73.8,65.0,58.7,93.4
511,Ì¸º½,695878,2019100627824,69.8,52.3,75.5,71.0,56.9,93.4
512,Ò¦Õæ,609514,2019110181409,69.8,91.2,70.0,67.7,66.2,53.7
513,Ð»ÁúÃú,776527,2020010232764,69.8,52.1,64.2,78.6,59.9,94.3
514,³£Èá,308951,2020041215137,69.8,79.3,84.0,51.1,60.6,73.8
515,ÓíÜ°,113552,2021011055226,69.8,55.8,48.9,66.2,90.7,87.3
516,Ê©·¼,279248,2023070354808,69.8,85.2,72.1,57.7,60.6,73.4
517,¼Æ·É,688867,2022090656727,69.7,75.9,89.6,67.5,52.0,63.7
518,µÒÏö,478515,2023030381553,69.7,78.1,66.3,54.1,57.2,92.6
519,×£¾§ÐÀ,773352,2023110125271,69.7,86.7,55.1,84.1,71.5,51.0
520,Ã©Ï¼±ù,523878,2024071027829,69.7,69.9,73.0,71.7,64.4,69.7
521,Ã÷ÍñÙ»,888988,2020050678848,69.6,84.3,55.8,89.0,45.7,73.4
522,ÑîÇÚ,495192,2021090609243,69.6,56.8,91.8,65.5,56.8,77.2
523,ÉÛÖ¦,590552,2023080175214,69.6,51.6,62.3,88.4,93.7,52.0
524,Ã×ÉºóÞ,308416,2019110071611,69.5,72.8,65.0,62.2,84.4,63.0
525,³ÉÑÇ·Ò,660270,2021010397027,69.5,64.5,76.1,90.4,50.4,66.3
526,ÑÏÆ½Ê¢,284709,2021010810955,69.5,92.4,59.6,71.1,71.3,53.1
527,·ÑÃ÷,385315,2022040391534,69.5,63.2,85.0,80.2,74.0,45.2
528,á¯ÎÄ,971474,2022110677457,69.5,60.5,68.1,90.9,60.6,67.2
529,ÔÆ¶«,299755,2023090865573,69.5,94.2,72.5,46.7,66.6,67.7
530,³ÉÁÕ,366617,2023110431712,69.5,82.6,66.1,71.1,49.3,78.5
531,Ó÷çü»Û,406895,2020061229569,69.4,88.9,73.3,63.2,49.6,71.8
532,·üÎÄ,027543,2022040164325,69.4,59.1,87.0,73.8,62.8,64.4
533,Ã«ÇíÃ·,406677,2024040347750,69.4,90.2,63.6,70.1,65.7,57.5
534,Ôªçù¾²,206828,2024090222853,69.4,71.3,54.0,83.4,84.9,53.3
535,Éò¹ð,428476,2019011067674,69.3,93.8,61.7,49.0,89.6,52.2
536,¼Ææ«ÔÂ,793225,2020110932514,69.3,63.3,69.9,81.4,59.7,72.2
537,ÉòËØèµ,829263,2021011076307,69.3,77.5,66.0,55.0,75.6,72.2
538,Éò¶¦,726240,2022081254038,69.3,67.2,76.7,86.1,45.7,70.6
539,ÉòÊ¤,630582,2024030558239,69.3,53.2,72.7,54.6,85.6,80.2
540,ÄßÁ¼,592400,2024040360051,69.3,47.8,54.0,90.9,69.7,83.9
541,ÅÓÑÞÀó,716872,2024040847244,69.3,65.5,77.2,55.0,63.9,85.0
542,ÆîçùÈï,219844,2024110404411,69.3,86.5,53.6,52.0,66.3,87.9
543,ÃçÜø,068922,2018110442235,69.2,77.9,91.0,63.3,64.0,50.0
544,»ª´ï·¢,284430,2019070443075,69.2,86.9,68.5,71.1,61.0,58.5
545,»¨Ê¿³É,711899,2023100169941,69.2,80.0,64.6,73.4,52.8,75.1
546,ÎºÔª,364384,2018030278457,69.1,71.3,52.0,81.2,90.1,50.7
547,Úù½Ü½¡,326807,2018070800757,69.1,94.9,51.1,71.5,74.9,53.2
548,Æ½äÞÓ½,595575,2022070437550,69.1,66.5,58.7,85.9,63.4,71.2
549,ÅËÑã,936494,2022091119461,69.1,71.1,55.4,92.3,61.1,65.6
550,°²ÜøÁ«,776150,2023051005073,69.1,57.8,55.1,70.7,74.5,87.5
551,¼Æ·å,347768,2019040046847,69.0,91.1,46.4,66.3,63.2,78.1
552,ÂÀ²Ê,681737,2019040683736,69.0,73.2,84.9,47.2,82.0,57.5
553,Ðíåû,720866,2020010856651,69.0,46.0,88.7,46.2,92.1,72.0
554,ÇØË³,333226,2020070142667,69.0,71.4,50.2,85.3,81.6,56.5
555,Æ¤Öé,409218,2019070651814,68.9,74.6,68.3,54.7,57.9,88.8
556,ÖÜ¹ú,718538,2020070423847,68.9,88.4,60.2,46.4,82.9,66.7
557,ÖÜÉºö°,189168,2021120346814,68.9,81.5,69.9,45.7,93.5,53.9
558,ÖÜÐÅ,179900,2022050600034,68.9,51.9,82.8,67.1,49.2,93.4
559,°ØÃ¯,667753,2022060485316,68.9,78.0,81.5,76.4,52.2,56.3
560,Ò¦»Ý,140200,2023030720035,68.9,62.3,67.6,92.3,68.5,54.0
561,±Ï¾ûÃ¯,352849,2023071094973,68.9,89.4,45.9,89.6,74.3,45.3
562,ÔÆÇÉÜ¿,445778,2024060647828,68.9,78.5,72.3,69.5,60.5,63.6
563,²·Äýè´,220896,2019011109671,68.8,58.3,79.8,62.8,78.3,64.7
564,¸µÙ»ÈÙ,141750,2019040555020,68.8,76.0,50.4,60.2,67.7,89.6
565,·ïÇå,429661,2019040616103,68.8,50.2,54.3,94.3,69.8,75.2
566,±åçþË¬,316168,2020070256851,68.8,91.3,45.3,63.7,52.7,91.1
567,Íõ½Ü,309789,2022060988966,68.8,92.3,86.8,48.3,64.8,51.8
568,Âí¼Î,889235,2023010133531,68.8,84.2,50.1,89.3,68.9,51.6
569,À×ÓÀ,487561,2024011016157,68.8,79.0,83.4,53.9,55.5,72.1
570,Ð»Ü¿æ«,713308,2024071140872,68.8,63.3,93.9,77.1,51.6,58.1
571,ÖÜ¹ð¼§,070835,2024080343569,68.8,70.3,55.0,46.9,77.7,94.2
572,ÈÎÓñÜø,925836,2018091113616,68.7,81.7,81.5,53.0,71.7,55.8
573,ÄÂÜç,911452,2019050035238,68.7,50.1,73.6,56.5,86.6,76.8
574,ËÕÕä,830462,2019080156245,68.7,51.1,93.4,88.6,45.4,65.0
575,ÎÀæ¿,113770,2021101137039,68.7,87.2,46.7,63.7,76.8,69.0
576,·üÓÀÐÅ,421763,2023120166340,68.7,90.5,92.3,59.3,50.2,51.3
577,ÄÂ·ÆÏ£,268845,2023121224554,68.7,85.7,89.6,56.5,45.3,66.3
578,ÇüÓÀ,897244,2019041034420,68.6,57.8,57.2,60.6,86.5,80.8
579,·üÊ±¹ó,275642,2019080394208,68.6,86.8,51.1,70.8,85.3,49.2
580,·ëÞ±,193309,2019090790965,68.6,62.6,74.0,76.3,66.1,64.2
581,Æ¤»ÝÀ½,233630,2020071163018,68.6,70.4,59.1,59.7,75.2,78.8
582,¿°²Å,892994,2022040139439,68.6,90.9,58.0,56.8,78.7,58.5
583,·ï»Û,514379,2023050177974,68.6,89.5,52.7,62.4,71.8,66.8
584,ºØµÂÆ½,721886,2023100058656,68.6,90.1,69.9,50.8,79.4,52.8
585,²·ÖÐ,578426,2024070472629,68.6,59.2,88.1,60.8,61.2,73.6
586,ÀÖ¿É,567959,2024120195922,68.6,73.3,46.2,70.7,89.7,62.9
587,ÖÜÝºµ¤,789805,2018010610512,68.5,54.4,69.8,85.7,55.0,77.6
588,°ØÔª¸£,317711,2018030961133,68.5,57.8,57.9,94.6,56.0,76.1
589,ÖÜÆ½ÐÇ,882628,2024090812852,68.5,89.5,74.1,66.2,50.6,62.1
590,ÆëÑ§,371093,2018020509344,68.4,50.6,70.2,80.1,60.9,80.4
591,Ë®³ÉË³,211483,2018021208306,68.4,69.5,54.8,74.8,50.5,92.4
592,°ØÑÒÁ¦,529500,2018050450015,68.4,64.0,57.5,94.3,46.2,80.1
593,×£Ê¢Ê¿,687325,2018051042538,68.4,81.8,54.5,50.3,81.7,73.7
594,ÕÂ¾ýº®,278116,2018080681635,68.4,56.5,89.1,60.7,86.6,49.0
595,ÓÈÌ©,850996,2018080879618,68.4,90.9,53.9,82.6,67.2,47.6
596,ÉÛÃ¯,956402,2019110740237,68.4,45.6,91.6,76.9,46.3,81.4
597,Ã÷·ÉÊ¢,755359,2020040315968,68.4,67.2,60.2,73.0,48.4,93.3
598,ÑÏ¹ú,852164,2020050956413,68.4,92.1,46.2,82.2,62.9,58.5
599,ÓáÕÑ,311225,2022120532564,68.4,75.8,74.5,47.0,51.1,93.5
600,Ãç»Ý,247946,2024110794659,68.4,56.8,80.0,61.2,87.3,56.8
601,ÊæÙ»,634934,2018090113466,68.3,87.1,86.3,63.4,45.2,59.6
602,ÕÅÑ×Á¦,395826,2019020062652,68.3,58.8,84.6,61.8,54.8,81.5
603,³Â·ã,686141,2019050114106,68.3,48.6,60.0,93.7,82.6,56.5
604,±«ÑÒ,917629,2020020992908,68.3,73.7,91.7,56.4,71.5,48.0
605,Ì¸ÐÂ²¨,141511,2020061201105,68.3,66.0,47.2,92.7,78.8,56.9
606,Ã÷æ¯,271219,2022021131933,68.3,72.4,94.7,73.6,48.9,51.9
607,·¶ÓýÏ£,653094,2024010479436,68.3,63.4,67.0,57.5,64.4,89.1
608,²ýÁ«Õä,475677,2020010737713,68.2,55.6,50.4,87.0,78.1,69.7
609,ÄßæÃÆ¼,908233,2021040023329,68.2,46.9,67.9,59.6,79.7,87.0
610,Æ½²ß,981581,2021110028170,68.2,72.9,70.4,51.4,85.2,61.3
