202010270722,root,1000,70.1,4
RarW2,qlieb,0LJGv,ZPn8e
70.5,70,70,69.9
343,½¯ÐËÈÊ,045306,2020070130630,73.1,47.2,93.6,78.2,73.4
344,°ØÄþ,677906,2020080860601,73.1,87.9,76,56.3,72.3
345,Ð»×Ó,813187,2023070498707,73.1,88.4,62.8,93.1,48.3
346,Ã©ÇàÊç,754727,2018010422732,73,81.6,74.5,65,71
347,ÉÛæ¯æ¿,416318,2019050851809,73,91.7,71.8,50.9,77.7
348,ÞÉ¸»È«,937832,2019070383228,73,69.8,60.9,75.2,86
349,ÂÞºì,107760,2019110566027,73,73.4,80.2,53.3,85
350,±Ïæý,696618,2022101081852,73,62.4,79.4,56.4,93.8
351,¿×Óð,922551,2023060755115,73,86.9,61.5,57.3,86.4
352,Óá°®,459841,2018010704168,72.9,86.3,77.7,56.8,70.7
353,ÇØÄÈÓ°,217922,2019080652228,72.9,61.9,89.6,77.3,62.8
354,ÅÓÁ«,805083,2019090778351,72.9,52.7,93.7,75,70.3
355,¸ð·ïèµ,105183,2021080738324,72.9,70.7,91,49.4,80.5
356,Ð»¶¦Ïé,714617,2021090661731,72.9,75.8,86.2,82.3,47.1
357,ËÎ·²,981573,2018090787306,72.8,92.6,56.3,84.9,57.5
358,ÎºÝ¼Ë¬,029350,2019080775039,72.8,71.1,76.3,78.8,65.1
359,ñÒÖÂ,803704,2019120930401,72.8,66.7,85.3,79.1,60
360,ÀîÈÙ,870633,2022060813363,72.8,94.7,59.9,59.7,76.8
361,Á®»Ô±£,973043,2023030044334,72.8,87.7,78.4,50.2,75
362,ÃÏË¬,742914,2024031161442,72.8,71.1,64.2,79,77
363,»ÆÃ·,722734,2024060453426,72.8,50.3,67.5,82.2,91
364,º«ÒË,961048,2024111114803,72.8,54,85.2,73.8,78.3
365,ÔªÐÀçü,433349,2018081204934,72.7,54.3,71.3,79.5,85.8
366,ÀÖÑ×Ìì,948659,2021060775954,72.7,72.1,56.9,94.2,67.5
367,Ê·»ª½à,576399,2022080079910,72.7,94.3,65.2,85.2,46.1
368,ÆÝÊ¿¹ó,096983,2020010658338,72.6,73.8,55.2,92.5,68.8
369,ê°Äþ¾ý,447453,2020080275334,72.6,79.8,65.9,51.9,92.7
370,Æë½õ¾²,229013,2021111111355,72.6,82.7,46.3,93.9,67.5
371,°Øæý²Ê,863697,2022040559718,72.6,68.9,86.7,50.3,84.4
372,ÛºÒÁ,665968,2022070246801,72.6,61.3,73.6,81.7,73.9
373,±«âù,236741,2023051174110,72.6,71.3,57.3,69.4,92.4
374,½ðéªÈÊ,727986,2024111158625,72.6,75.1,63.6,62.1,89.5
375,ÕÅº½ÐÛ,087063,2019010776373,72.5,79.6,66.5,86.4,57.7
376,ÁºÈÙ,827319,2019050671967,72.5,60.3,94.4,83.8,51.3
377,ÎéÌ©,708126,2020070982662,72.5,72.6,71.7,93.6,52.3
378,½ªÓ¢æý,681402,2021010090249,72.5,84.8,72.4,58.1,74.8
379,Ó÷³½º½,995995,2021020369525,72.5,88.4,58.7,66.2,76.7
380,Ö£Ñ×Á¼,120434,2021060553421,72.5,74,87.5,76.2,52.4
381,Î¤Éú,391189,2022030458952,72.5,46,94.2,90.7,59.2
382,ÌÕÈðÔÂ,070903,2022061170366,72.5,77.8,49.6,79.1,83.6
383,¸ðÏãÀò,215175,2023110137514,72.5,84.9,58.7,79.3,67.2
384,ÎâÉº·Æ,454604,2023120140438,72.5,87.2,77.8,49.2,75.7
385,ÈÎÃÀö°,794154,2019120245409,72.4,57.6,76.7,64.9,90.5
386,¼Í»·Ó±,926068,2019120836814,72.4,89.8,56.9,73.4,69.4
387,ÉÛÓýæý,323156,2020040085615,72.4,45.4,86.1,72.4,85.8
388,Àîæý½õ,015088,2020071088821,72.4,68.6,74.1,94.7,52.1
389,ÆÝÒå,314087,2021060808756,72.4,82.6,72.7,83.4,50.7
390,Òü±òè¡,195111,2021120791140,72.4,58.1,92.8,52.9,85.9
391,²·Ê¤Áú,177717,2024070701714,72.4,70.2,74.6,78.4,66.4
392,»ªÎ°ÎÄ,455603,2018020830344,72.3,93.5,72.9,77.4,45.4
393,ÎÀÖÂ,555640,2019080114063,72.3,66.7,77.1,81,64.6
394,Ã«ÓñæÂ,402032,2020110693258,72.3,91.9,54.8,82.8,59.9
395,ºÍÓÀ,294795,2021040699532,72.3,80.6,66.2,81.9,60.6
396,½ªéª,211391,2022031099158,72.3,75.9,69.1,90.5,53.9
397,Íô´ïÐÇ,709562,2024090516260,72.3,92.2,72.9,63.5,60.6
398,ÃÏÕê½õ,645768,2019030806859,72.2,79.2,90.8,67.6,51
399,»ÆºÉÓý,754069,2019080636954,72.2,64.6,61.8,92.3,70.1
400,¿°¹úÑ×,928837,2023100513736,72.2,60,72.1,90.6,66.3
401,ÄÂºì,840463,2023120396312,72.2,52,70.7,75.2,90.8
402,»ªÖ¥,606855,2023040805560,72.1,61.4,55.8,91.1,80.2
403,ÆëÏþÇà,796117,2024100741759,72.1,87.6,68.2,79,53.6
404,À×ÐËºë,596996,2024110509608,72.1,47.5,77.7,80.5,82.8
405,Áø¾üÃ¯,287594,2018060309401,72,80.5,56.5,94.7,56.1
406,ÍôéªéÅ,647215,2019120771561,72,89,77.2,64.3,57.5
407,ÎÀÞ±Èá,647573,2021110457324,72,52.9,61.7,83.6,89.8
408,·ïÃ÷,592355,2022060035565,72,84.8,51.8,71.6,80
409,³Âè¡,434845,2022110654570,72,83.9,57.7,60.7,85.6
410,²Ü³É,665838,2023010763870,72,69.5,85.6,81.9,51
411,Ñ¦Ê¢,406062,2023060786249,72,53.2,89.7,76.3,68.9
412,À×ÄþÏö,535996,2019100669626,71.9,71,52.9,88.7,75
413,»Æ·Ò»Ý,561504,2020070680444,71.9,73.7,54.6,82,77.4
414,Ã×Èð,392666,2020120596673,71.9,51.3,87,79.2,70.1
415,Ê©²¨Ìì,534043,2021010454351,71.9,75.6,68.4,89.9,53.6
416,Äß·ã,837392,2021020709271,71.9,75.4,52.5,75,84.6
417,Æ½¼§,915969,2021030236954,71.9,64.5,84.2,83.5,55.4
418,¼Íæ«ÃÎ,719723,2021111052370,71.9,63.7,62.4,90.6,71.1
419,¼Æ´¿»ª,842428,2023090392874,71.9,59.4,65.2,73.2,89.7
420,Ïî¼§,230970,2019041137053,71.8,69.1,51.4,81.1,85.4
421,Á®ºë,674674,2020060267466,71.8,46,81.7,86.1,73.4
422,Âí»·,505091,2020081079120,71.8,64.7,69.8,70.6,82.1
423,Âí¸£éª,616170,2020121187074,71.8,71.4,52.5,90.7,72.6
424,Ëïèª,918565,2023110166569,71.8,69.6,45.7,86.6,85.4
425,¸ðÈØè´,110457,2024050895766,71.8,79.9,67.4,74.7,65.3
426,ÁºÁ¦,894851,2019050215106,71.7,60.5,73.9,61,91.2
427,°ØÈÚÈá,771042,2020120884242,71.7,67.8,86.7,80.7,51.5
428,²Ü¹ú»Ô,922304,2022020410431,71.7,50,66.6,86.1,84.2
429,ÓÚæ¼´Ï,928200,2022110400049,71.7,62.8,72,69.2,82.9
430,ÄÂ¿¡¾ü,938208,2023090620809,71.7,79.3,69.1,57,81.5
431,¿µè´,325990,2024031129036,71.7,60.4,59,82.9,84.3
432,Ñî³É,114354,2021100965456,71.6,91,48.5,77.1,69.8
433,½ª·É,275069,2024010976931,71.6,66.9,93.7,66.8,58.8
434,±å½àæ¼,016487,2024040348754,71.6,93.2,68.3,56.3,68.4
435,¼Æ·¼,368181,2024040498160,71.6,50.6,78.9,78.2,78.7
436,Äß¼Ñ,742653,2024080375353,71.6,54.3,54.4,92.6,85.1
437,ÅíÑ×,299826,2018060172608,71.5,52.5,83.3,61.6,88.7
438,ÞÉÇ¿,580072,2021040067229,71.5,60.3,46.6,90.4,88.7
439,ÎÀ¹â,275723,2021040772348,71.5,72.8,55,94.8,63.4
440,ÖÜÁÕÕÑ,125456,2022111105660,71.5,47.6,83.3,68.2,86.9
441,Ë®äÞ,341011,2022120111172,71.5,50.7,80.6,86.4,68.3
442,Á®±£,823662,2023020246251,71.5,73.9,51.9,83.2,76.9
443,³ÉÑÒÖÐ,599953,2018070675302,71.4,80.4,55.3,60,89.8
444,¼ÆÆ¼ÇÉ,346366,2019010566672,71.4,47.1,85.6,73.3,79.7
445,Ïî¹úÒÔ,554674,2022090847423,71.4,75.2,70.6,65.9,73.9
446,Óà³É·ç,865314,2018080901430,71.3,79.6,89.4,52.3,64
447,Ê·æ·Õæ,140465,2021060576517,71.3,56.6,91.7,54.4,82.4
448,Öì·ï,777014,2018030561409,71.2,54,80.3,65.8,84.7
449,ÉòÈÙÀò,948554,2019010585406,71.2,83.7,67.6,82.1,51.4
450,ÆîÁÕ,426921,2019050862116,71.2,51.5,73.1,71.1,89
451,Ê··å,245742,2019110874225,71.2,94.3,93.1,47.7,49.8
452,ÄÂÁáæÂ,903321,2022050482163,71.2,57,89.4,46.3,92
453,Îº¼Ò,627814,2022090631452,71.2,93.5,58.9,72.4,59.8
454,ºÎÈð,420094,2023021129458,71.2,55.2,90.9,76.3,62.3
455,ê°È«,250234,2024110623415,71.2,85.1,87.8,58.3,53.6
456,»ª½à,582441,2020070724126,71.1,47.5,87.5,91.2,58.1
457,Çü¸ÕÑ×,674109,2021080100942,71.1,73,50.7,67.8,92.9
458,ÅÓæÃ,490339,2022070163923,71.1,89.3,77.4,59.3,58.4
459,ÎÀ¾ý,182323,2022090302312,71.1,60.8,85.1,87.5,51.1
460,ÊæÒå¾ü,355362,2023071226217,71.1,82.3,65,69,67.9
461,ÀÉ·¢Ê÷,165870,2019011227063,71,69.1,67.6,59.9,87.2
462,ÖÜ·ÉÁ¼,125320,2020040602046,71,77.9,68,76.8,61.5
463,ÖÜè¥,075777,2020120637759,71,50.9,93.6,84,55.3
464,·ïÈÙèµ,322302,2022080150232,71,89.9,63.3,74.8,55.9
465,»ª¶¦,183547,2023030204758,71,76.3,66.8,73,68
466,Âí¾üè¡,719598,2023101209853,71,89.1,55.7,48.7,90.4
467,Æ¤ÖÐÓÀ,568598,2019031129842,70.9,76.5,61.3,84.5,61.3
468,ÎÀÑÇ,451753,2020020435325,70.9,89.6,54.6,64.4,75.1
469,ÀÖÇ¿¸Õ,506354,2023100755471,70.9,75.3,79,58.3,71.1
470,Ë®çù,330815,2024061151528,70.9,93.7,80.2,47.5,62.2
471,ÄßÓðÊç,602437,2018081233749,70.8,57.7,86.8,77.2,61.7
472,Æëæ·æ¯,352401,2021061170135,70.8,75.8,69.6,48,90
473,Æîº½,486854,2021070155448,70.8,50.6,93.7,66,73
474,ÀîÔÆÒÁ,455355,2021070935503,70.8,76,82.9,64.2,60.1
475,²ýÃ÷ÐË,509258,2022050495810,70.8,79.4,47.4,91.6,64.7
476,×£ÒË,710700,2022111010023,70.8,76.4,49.6,88.6,68.6
477,á¯Ë³¸£,123150,2022040665034,70.7,86.6,46.7,67,82.3
478,Ñ¦·ï,706654,2024060255428,70.7,92.3,56.9,50.8,82.7
479,¸ðÁ¦,254302,2024060790262,70.7,56.5,61.9,77.3,86.9
480,ÇØÜ°ÇÉ,298132,2024090323229,70.7,68.7,84.5,66.4,63
481,á¯²Å,955432,2019120343266,70.6,91.1,50.9,84.3,56.2
482,ÔÆÏþÜç,040118,2021050281802,70.6,66.4,57.5,80,78.6
483,¿µÊç»ª,252299,2024030839906,70.6,93.1,46.9,86.8,55.7
484,ÅÓË³,717105,2020060150505,70.5,65.2,56.8,92.6,67.6
485,ÂÀÑþÄþ,277815,2020120811558,70.5,56.8,77.7,70.7,77
486,ËÕÇä,507239,2021030213950,70.5,71.9,54.2,81.3,74.6
487,°ØØ¹µ¤,763979,2023051107918,70.5,83.7,52,76.3,70.2
488,Æ½Á¦±£,844320,2024020482052,70.5,53.5,47.5,88.3,92.6
489,Æ½Ã¯Æ½,176286,2019050708653,70.4,93.6,48.2,55,84.9
490,¼ÆÄþ,524690,2019080129069,70.4,54.5,73.3,62,91.7
491,Ã×èµÑà,943525,2020020052529,70.4,73.8,63.8,68.5,75.4
492,»ÆÑÞ,905670,2020100467023,70.4,53.8,91.2,61.6,74.9
493,ñ¼·¢²Å,278488,2021110518846,70.4,64,53.1,83.7,80.7
494,×Þ·É,345736,2023061193641,70.4,61.6,53,93.5,73.4
495,¿µ½¨ÓÂ,982129,2024050652968,70.4,86,75.6,73.2,46.7
496,Ã©ÐË,370552,2021080785257,70.3,73.4,65.3,56.9,85.6
497,Ïî¹ó,353998,2024120429822,70.3,57.3,78.1,51.9,93.9
498,ÇØ½¨,426309,2018030640969,70.2,79.5,70.9,60.3,70
499,ÎºÌìÌì,269972,2020100677265,70.2,51.6,82,86.9,60.4
500,Ë®äÞ,593286,2021010908609,70.2,69.9,60.9,79.1,70.7
501,½ª¾ê,808453,2023030405347,70.2,56.9,86.9,81.1,56
502,Ê·Ó°Ü¿,526152,2018120915260,70.1,91.3,76.2,66.7,46.1
503,Ê·Ë³Òå,386169,2019030856940,70.1,77.6,90.9,51,61
504,ñ¼Ó½¼§,773437,2019081193718,70.1,78.7,67.9,70.5,63.2
505,¸ð¶«,911145,2021040074555,70.1,89.3,84.6,60.3,46.4
506,Ô¬Æ½,938633,2023040863341,70.1,76.3,90.2,63.7,50.1
507,±åÊ¤Çå,886851,2023080575142,70.1,76.3,65.3,85.7,53.2
508,·ïÁ«,726152,2023100275241,70.1,63.4,73.2,72.7,70.9
509,Ã÷Êç,758748,2018040394856,70,59.8,55.5,80.3,84.3
510,Ã«æ«,910899,2018080619951,70,88.5,65.7,46.7,79.1
511,»ª·å,056515,2020030301557,70,62.6,63.8,94.9,58.8
512,Ê·çù,494540,2021010524067,70,51.9,89.5,85.7,52.8
513,Á®ö°,745695,2022030239563,70,62.4,85.3,45.9,86.3
514,ÎâÌ©,397686,2022040498634,70,64.3,90.2,51.1,74.4
515,ÎÀè¡,412453,2022071145320,70,63.6,67.8,92.3,56.4
516,Íô¼§·Æ,761928,2022091022848,70,60.1,91.9,47.1,81
517,ÄÂÀò·²,500190,2023040279023,70,80.7,58.2,61.8,79.5
518,·ëÓ½Ó¢,960181,2023080218163,70,74.9,61.5,68.8,74.9
519,Ê©ÎÄ,501031,2024091143110,70,85.5,69.4,77.7,47.3
520,¼ÆË¼åû,208318,2019021161847,69.9,76.3,91,57.9,54.3
521,»Æçù,282947,2019080904749,69.9,76.8,81.7,57.2,64.1
522,ÔªÔ·ËØ,800597,2019100959715,69.9,61,72.1,70.3,76.2
523,Ô¬Ñ©Ñ©,745741,2022060274135,69.9,60.2,69.1,91.7,58.7
524,ÀÉÑÞÓ°,086228,2023070322873,69.9,52.3,82.8,74.2,70.4
525,Æ½½õ,222356,2018070035636,69.8,69.6,92.3,45.3,71.9
526,Ö£Ö¥,575768,2019031236806,69.8,77,55.1,90.5,56.5
527,¸ðÊÀÊ¿,687910,2019101041031,69.8,93.9,46.7,77.9,60.8
528,Àî¹ó,602038,2020050643832,69.8,60.8,57.4,90.9,70.3
529,ËïÁ¼Çå,041207,2020060690751,69.8,77.8,75.6,65,60.7
530,ÂÀ·Æ,671997,2019050969773,69.7,59.8,77.2,75,66.6
531,á¯Ýí¾Õ,024881,2021070918127,69.7,69.6,58.5,67.4,83.2
532,Ã©»ª,599611,2021091251132,69.6,54.4,80.1,83.2,60.7
533,ñ¼ÃÀ,786540,2022010374014,69.6,76.3,86.6,58.5,56.9
534,ÂÞÓ±,507231,2022100813143,69.6,94.6,62.2,48.2,73.4
535,Ñ¦ÐÅÈÊ,437758,2018040945831,69.5,62.7,64.3,82.2,68.9
536,±«ÒË,562277,2018120507720,69.5,74.1,55.7,74.2,73.8
537,Ñ¦á°ÑÇ,904910,2020120261025,69.5,83.9,84.5,49.4,60.4
538,Îâ½¨,950011,2021030741172,69.5,74.3,52.9,84.4,66.6
539,ÃÏÁ¦,694605,2024051220520,69.5,74.7,74.7,71.8,57
540,ÍõÔÃ,398834,2024011133445,69.4,80,65.4,47.3,84.8
541,Åíæµ¿É,098086,2018060178669,69.3,88.4,67.1,59.3,62.4
542,ÆëÜç,247814,2018041091429,69.2,59.1,79.2,61.8,76.8
543,º«ÈÚ,127339,2018060213902,69.2,88.7,53.2,83.2,51.6
544,¿µÎÄ,141611,2019030281135,69.2,83.9,50,88.5,54.5
545,ÒüÀûÐÐ,718297,2020070049742,69.2,86.6,57.9,68.8,63.5
546,Æ¤Ç¿¹ó,119426,2020110932655,69.2,89.4,82.8,54.2,50.3
547,ºÍÖ¥Àö,765677,2023010607717,69.2,58.5,86.9,60.9,70.6
548,¸µÃúÒå,255797,2024120429701,69.2,80,72.2,45.9,78.8
549,ÓàÞ±,179284,2018070928452,69.1,86.7,66.2,53.2,70.2
550,·¶É½Îä,250361,2019010716164,69.1,50.8,66.9,67.1,91.4
551,Ã×¹ã,663132,2020020433268,69.1,50.3,63.4,76.9,85.7
552,Ç®»Ô,068190,2020100689067,69.1,60.3,83.1,61.4,71.5
553,ÒüÜ¿,909029,2022110812929,69.1,59.5,84.6,48.3,83.9
554,ºÍ»¶,575084,2023010188426,69.1,59,68.6,88.3,60.7
555,ÞÉÔÂ,491077,2023060557720,69.1,82.1,79.5,52.9,61.8
556,°²Éú,223253,2019050715334,69,53.8,55.9,90.7,75.8
557,³£´ï¹Ú,245071,2019100977165,69,85.4,66.2,62.9,61.4
558,µÒÈÙ,125088,2019120368806,69,54,73.3,72.1,76.7
559,ÈÎµÂÊ¿,636061,2020030546141,69,76.8,68.2,56.4,74.6
560,À×Ë¼,195066,2021081076607,69,50.2,91.8,74.8,59.3
561,Ñ¦Ã¼,893285,2022040708567,69,83.1,64.7,61.1,67.2
562,Ë®ÈÙ,867275,2022050247526,69,90.2,55.8,81.8,48.2
563,Öì°®,211428,2018050362822,68.9,51.9,52.1,78.5,93
564,Á®»Ô,316504,2019060750433,68.9,77.5,75.3,52.4,70.4
565,ÌÕº®,516350,2020020045033,68.9,46.7,86.5,68.8,73.5
566,Ã©º£Ê¿,191346,2021021024634,68.9,93.5,55.3,50.9,75.8
567,ê°Òã,931353,2022010815317,68.9,46.5,81.1,54.1,93.8
568,Îé²ÅéÅ,612826,2022020762661,68.9,51.1,92.6,81.1,50.7
569,·½É¯,995449,2022030774916,68.9,55.3,81,79.3,59.8
570,Ã÷Ê÷Ë³,549299,2023110509904,68.9,46.6,89.2,47.5,92.3
571,Çü÷ìèµ,497962,2024010656236,68.9,89.4,54.2,47.2,84.8
572,ÆîÀöÃÎ,164961,2024100966123,68.9,55.8,69.5,67.9,82.3
573,Ê·ÑÇ,793593,2020020299308,68.8,51.4,89.1,79.6,55.3
574,ÐíÖÐÊ¢,581189,2020030748952,68.8,80.2,55.1,86.4,53.5
575,»¨æ«ÒÁ,244831,2021091253124,68.8,89.7,77.3,49.8,58.5
576,×ÞÃ÷,540648,2021111224813,68.8,91,52.4,59.8,71.9
577,Åí¸»Á¼,251281,2022050868166,68.8,74.2,73.5,64.3,63.3
578,Ò¦Àó,373859,2023100275931,68.8,84,72.6,59.2,59.2
579,ÖìÞ±Ýº,869536,2024030463646,68.8,94,65.9,69.9,45.4
580,Âí¹ð,072388,2018010638868,68.7,93.3,64.1,65,52.5
581,ÏôÔÂçù,438487,2018090458701,68.7,53.4,64.1,64.2,93.2
582,Áº¼Ò,240356,2023030465646,68.7,49,74.9,85.5,65.5
583,ÆîÇà,054165,2018101226575,68.6,66.2,60.4,85.6,62.1
584,ñÒº£,538519,2023011001947,68.6,59.3,59.3,62.5,93.3
585,ÅíÓ¢ÕÑ,637251,2021110615144,68.5,52.6,67.7,87,66.8
586,ÛºÓÀ,312428,2024110442808,68.5,64.8,72.7,65.7,71
587,ÂÞÊÀ·¢,914230,2020091183072,68.4,84.3,50.6,59.1,79.6
588,ÆÝ¹ú,292870,2021010337028,68.4,94.2,55.6,57.8,66.1
589,ÂÀÔ·æ¼,925760,2022021096043,68.4,90.1,49.9,64.1,69.5
590,ÎºÕæÀò,428423,2023080742336,68.4,75.9,56.2,48.5,93.1
591,ÆëÏöÓ±,167033,2018081233324,68.3,88.5,57.8,62.5,64.5
592,²ÜÑÒÁ¦,851176,2020070297609,68.3,70.2,86.8,57.9,58.4
593,Ç®¼Ò½¨,039699,2020070329914,68.3,54,82.6,79.6,56.9
594,ñ¼æ¼,034542,2020101114240,68.3,62.6,56.7,74.6,79.5
595,Ö£ÔÆ,436169,2023060356918,68.3,87.2,62.3,64.6,59
596,ÎâÖ¾,770473,2019060027306,68.2,88.8,54.1,73.4,56.3
597,À×ÒãÐÛ,343236,2019091103665,68.2,87.9,52.8,60.8,71.2
598,ÉÛÓ¢,250391,2023031099163,68.2,89.4,62.4,71.4,49.4
599,·ïÒã¾û,437136,2024060703603,68.2,75.2,53.7,79.5,64.3
600,¼ÍÔÂ,212275,2024070347514,68.2,55.2,81.9,59.8,76.1
601,ÎÀÐÀ,953887,2022080448762,68.1,71,57.5,71.6,72.3
602,½ðÓÂÇ¿,832345,2023070954559,68.1,80.1,63.2,61.7,67.4
603,Ê©Ê÷,975783,2024070548354,68.1,49.4,70.2,68.7,84
604,ÂÀÐÐÔª,223636,2021040693639,68,67,88.9,58.5,57.5
605,ÄÂÈÚÇä,471772,2023070657229,68,82.5,49.8,52.3,87.5
606,±«¹ó¸»,897197,2023100819716,68,49.2,81.5,63.7,77.7
607,Æ½Óý,781955,2024070105535,68,59.4,58.1,72.4,82.2
608,Ã©¸ÕÒå,560134,2018050633402,67.9,50.4,72,76.9,72.2
609,ÇØ¾ü¹ã,421465,2020060206569,67.9,59.9,86.6,66.9,58.1
610,Ã÷º£²ß,221953,2020080945338,67.9,76.3,50.6,87.8,56.8
611,Á®ÕÑÂ¶,099187,2020111138710,67.9,56.2,80.8,70.2,64.5
612,Ô¬²ÊÒÕ,162711,2021070201123,67.9,78.7,59.5,69.2,64.3
613,ÂÞÜ°Ö¦,480118,2018010351850,67.8,76.6,73.3,47.5,73.7
614,ÏôÊ¿·É,977489,2018110968950,67.8,58.4,58.8,71.7,82.2
615,Ñ¦Ë¬,532133,2019090413315,67.8,63.3,82.7,72,53.3
616,ÅË¸»,324270,2019120687022,67.8,77.4,69.6,77.8,46.3
617,»¨ÈÙ,607125,2020060472516,67.8,74.2,83.6,55.7,57.8
618,²ÜµÂÐÂ,685258,2021100185826,67.8,52.8,75.9,55,87.4
619,ËÕÌì,086006,2021120310623,67.8,77.1,55,77.2,62
620,Ã©»¶¹ð,057784,2022100478461,67.8,54.3,88,51,77.9
621,Öì´ï°²,618650,2023070665075,67.8,65.7,80.8,75.7,48.9
622,ÌÀÏöÔ°,933251,2024100625132,67.8,74.6,69.9,54,72.9
623,ÓáÔªÑ§,492661,2023061136102,67.7,52.3,68.5,68.9,81.2
624,±«ÑþÖé,771252,2024010725262,67.7,83.9,56.3,47,83.5
625,»ÆÑ©Ó¢,562034,2024070103473,67.7,52,75.3,75.8,67.8
626,²·¿¡,769341,2020011164153,67.6,73.2,92.9,48.6,55.8
627,ëøÁáÇÙ,352122,2020120012231,67.6,65.4,62.7,79.4,62.8
628,¿×Èðæ¿,481575,2023011257501,67.6,81.4,57.9,59.2,71.9
629,Á®Ç¿ÐÐ,308474,2018030837429,67.5,69.7,55.6,85.3,59.3
630,Ô¬²Ê,129421,2021090742133,67.5,72.4,70.5,65.7,61.2
631,ÕÅ¾Õ,783288,2021090828842,67.5,51.5,76.7,74.6,67.2
632,Ê·ÈÚ,030603,2022040170325,67.5,55.4,46.5,92.4,75.6
633,Á®ÏöÕä,502279,2020110967975,67.4,92.1,45.7,57.2,74.5
634,ÑîÁ¼,988316,2024070281641,67.4,76.4,79.4,51.9,61.7
635,Ì¸ËØÉ¯,951693,2020010769372,67.3,59,47.5,92.6,70
636,ÑîÀö¹ð,126175,2021050517515,67.3,70.7,62,50.8,85.8
637,³ÂË³,583284,2021080088471,67.3,73.4,56.9,48.7,90.4
638,ÎâÑã,036795,2022120899516,67.3,65.6,65.2,84.2,54.1
639,Ñîµ¤ÇÉ,252337,2018060143713,67.2,77,51.2,88.5,52.2
640,º«ÇíÀò,081291,2019110299110,67.2,75.2,54.5,64.5,74.4
641,Òü³½,142592,2020030449209,67.2,85.5,45.4,92.4,45.3
642,¸µ¿µ¶«,287508,2022091090813,67.2,89.4,58.3,72.3,49
643,ºÎ·ç,185805,2022100530572,67.2,48.9,65.6,62.9,91.4
644,Óáèµ¾ý,605141,2023011064144,67.2,50.9,81,45.8,91.1
645,ñ¼æ¿,100340,2018090994069,67.1,46.4,74.4,73.1,74.6
646,·¶Êæ¶ð,510304,2018101180429,67.1,80.7,60.2,74.2,53.3
647,ºÂ·å,010196,2018110749626,67.1,77,53.8,66,71.7
648,·ëæ¿,206293,2019090149306,67.1,89.7,48.2,64.8,65.7
649,ÅíÒÇ,792379,2019100437963,67.1,70.7,71.9,55.8,69.8
650,»ªÑþÓ°,435454,2020021155430,67.1,77.3,51.7,92.4,47
651,ÆÝè¡,764682,2021070538211,67.1,61.9,60.1,66.9,79.4
652,Á®ÓñÕä,197558,2021071005815,67.1,81.2,68.4,64.1,54.5
653,Ã÷¾²ÄÈ,523352,2024050805218,67.1,52,81.3,47.5,87.6
654,ÐíÑÇ,348437,2019120263742,67,72.9,77.7,71.4,45.9
655,ÊæÐÇ,107797,2021010899748,67,66.2,70.7,84.1,46.9
656,ÄßÝº,731177,2022010467729,67,75.1,50.2,93.6,49.3
657,ÒüÖ¦,077698,2023050169844,67,61.4,78.3,53.1,75.3
658,ê°Ôª,203919,2024120351936,67,46.1,59.8,80.8,81.5
659,ËïÔÏð¥,771646,2020090514635,66.9,52.4,69,93.7,52.5
660,ÀÖÏãÕæ,525848,2020110774818,66.9,64.9,53.3,78,71.4
661,ÇüÊç,613525,2021090092512,66.9,76.4,78.8,61.7,50.8
662,¿µÑ×,596899,2020070159909,66.8,70.5,92.3,47.2,57.1
663,Â³ÎÄ½¡,767001,2021051070110,66.8,56.2,74.5,80.8,55.5
664,ÐÜ²¨ÐÅ,444003,2021120260328,66.8,93,65,63.2,46.1
665,ÎÀ³ÉÓÂ,845398,2022060109840,66.8,78.3,67.8,48.1,73.2
666,ÎÀÊç,561231,2022070683126,66.8,66.1,69.6,80.7,50.9
667,¸ð´¿,614551,2022090885116,66.8,49.6,84.5,78.9,54.3
668,Ì¸Óý,818364,2023020096431,66.8,56.3,55.4,95,60.5
669,×£½Ü,521562,2019030186260,66.7,80.6,52.4,85.4,48.3
670,³ÂÊ¿,984666,2020060116639,66.7,77.5,81.5,47.5,60.2
671,ÅËÊ¢²ß,131025,2021020102531,66.7,86.4,51.5,74.3,54.5
672,ÓàÑã,708325,2021090482523,66.7,55.7,73.4,59.4,78.2
673,ÌÕÄþ,511051,2021110085128,66.7,71.3,53.9,57.6,84.1
674,Ö£ÑÞºÉ,710650,2022110845054,66.7,46.4,89.7,68,62.8
675,»ª¹ãÖÂ,511815,2023010921567,66.7,53.7,57.4,76.9,78.9
676,Ô¬ºëÈÊ,240850,2023110115018,66.7,55.2,86.8,77.4,47.2
677,ÅÓÁ¦,404151,2020010675151,66.6,50.2,67.8,73.6,74.9
678,ëøÁ¼,542591,2021070509126,66.6,53.3,52.5,69.4,91.3
679,µÒÐÛ,445521,2023060252116,66.6,83.6,52.1,76.4,54.3
680,ÐÜÏþ,795897,2024080089736,66.6,54.5,65.8,75,70.9
681,Ë®ÑÞÍñ,251891,2019030019111,66.5,89.6,66.8,62.4,47.1
682,Ì¸ÇÚÝº,433917,2019070801748,66.5,61.6,63,57.7,83.5
683,ÉòÑþ,887601,2019080650161,66.5,50.8,76.2,87.6,51.2
684,ÂÞ·ÆÝ¼,050947,2022071024736,66.5,93.5,52.1,49.9,70.3
685,¼Í°®,036057,2022080775742,66.5,88.4,62.3,46.5,69
