20201211456,root,1000,69.9964,8
vKEBP,kz4bo,wEXfP,Gvy9R,oKz0B,T3nGs,bFyqg,LYiL1
69.6708,70.8,70.3,70,69.7,69.8,70.1,69.8
248,º«ÈÚ,127339,2018060213902,73.7,60.1,77.7,95,74.3,68.9,91,67.2,55.4
249,ÇØÜ°ÑÅ,010603,2021030220338,73.7,63,75.4,77.1,71.6,45.1,91.8,77,88.4
250,Çü¸ÕÑ×,674109,2021080100942,73.7,80.8,81.5,90.9,78.4,83.9,50.8,50.8,72.3
251,Ñ¦Ã÷,497181,2022050548118,73.7,70.3,45.8,93.6,85.8,87.7,80.2,66.1,60.1
252,ÎºÁ«,289191,2023100179103,73.7,86.6,63.3,87.5,48.5,93.6,50.1,82.5,77.3
253,á¯Èáæ¯,454688,2024030898821,73.7,51.2,71.8,89.7,84.2,75.2,59.9,91.7,66
254,Ö£ÓðÓñ,597465,2018011246556,73.6,45.3,94.2,90.9,85.9,70.7,46.9,79.9,75.1
255,±´Üø,229184,2019120788433,73.6,59.8,91.9,46,86.6,79,81,71.4,73.1
256,ÎÀØ¹,532622,2020060172227,73.6,91.6,68.2,45,93.2,88.2,89.3,50.8,62.3
257,·ü¾û,207298,2021040489813,73.6,92,84.5,93.1,56.3,71.8,52,73.4,65.6
258,ÕÔ½Ü·É,746318,2020010221804,73.5,50.5,93.7,94.7,84.9,77.1,69.3,53.4,64.8
259,Î¤Óñ²Ê,838651,2021040595109,73.5,94.1,55.6,79,76.9,78.3,92.9,60.2,50.6
260,Ó÷¶¦°²,543064,2022040516446,73.5,57.1,80,49.2,90.4,89.5,80.8,61.7,79.5
261,Ê©Ê÷,975783,2024070548354,73.5,72.5,85.2,88.3,51.2,74,69.9,80.8,66.3
262,ÌÀÏöÔ°,933251,2024100625132,73.5,68.9,61.7,94,57.5,84.6,49.5,78.2,93.7
263,ÇØ½¨,426309,2018030640969,73.4,75.8,80.1,54.4,78.2,76.4,70.4,89.3,62.4
264,Ïî¼§,230970,2019041137053,73.4,74,55.9,81.7,88.5,57.4,49.2,91.5,88.8
265,°²Æ¼,462446,2019110244635,73.4,56.3,80.4,48.7,78.1,81.6,93,57.2,92
266,ÓàÑã,708325,2021090482523,73.4,77.8,88.9,60.5,59.3,94.9,57.9,87.7,60.2
267,Îé·çº£,551240,2022040924037,73.4,74.2,77.6,87.3,78.9,56.3,48.5,86.9,77.6
268,ÃÏÊ¤Ê¤,603752,2018011045226,73.3,77.9,73.9,59,62.6,90.4,89.5,50.5,82.2
269,ÕÂÑÞ,316265,2019100966562,73.3,81.1,71.2,94.6,70.5,69.2,71.6,76.8,51.6
270,¼ÆµÂ,841012,2020060901202,73.3,88.2,54.4,85,68.5,72.1,55.7,91.5,70.9
271,ÑîÜ¿,314493,2022020429334,73.3,77.3,66,86.1,80.2,48.3,88.7,64.9,74.9
272,±Ïæý,696618,2022101081852,73.3,57.5,76,94.3,53.9,53.9,88.6,71.2,91.3
273,Ñ¦Ë¬,532133,2019090413315,73.2,88,88.9,91.3,45.3,50.1,89.4,46.9,85.7
274,ÅíÉ¯,123496,2021010589634,73.2,79.7,65.4,66.4,86.5,88.7,52.5,91,55
275,¸ð¶«,911145,2021040074555,73.2,85.1,86.9,47.8,60.3,93.6,53.3,82.9,75.3
276,ÂÀÒÇ,281539,2021110333974,73.2,66.5,72.3,65.9,91.8,77.6,50,74,87.3
277,ÕÂæýÃ·,920934,2022020433445,73.2,55.3,50.3,75.1,75.9,90,71,92.8,75.5
278,Â³Ó¢,740522,2021010212212,73.1,94.3,84.2,62.4,88.7,63.6,66.4,49.6,75.2
279,¸ðÁ¦,254302,2024060790262,73.1,45.1,71.1,70.5,79.8,86.6,77.3,93,61.2
280,Ç®´ä,196951,2018050555128,73,92.7,66.4,59.9,69.5,93.8,80.7,62.6,58.6
281,ÁºÁ¦,894851,2019050215106,73,83,60.3,93.1,49.7,86,50.8,66.5,94.8
282,Æ¤ÈÚ»¶,179430,2019061163012,73,66.2,81.5,84,91.3,69.1,79.8,63.2,48.7
283,ÅË½¨,551133,2019070193320,73,86.1,82.8,52.9,71.2,84.8,67.5,65.2,73.3
284,Ç®¸»,232880,2019070368056,73,71.8,78.2,68.3,71.1,84.8,90.6,71.6,47.7
285,ÔªÔ·ËØ,800597,2019100959715,73,91.3,46.9,91.9,46.4,83.5,80.1,78.4,65.7
286,ÍõÆ¼»¶,304755,2019101045513,73,89.3,78.1,91.5,76,90.8,50,50.9,57.7
287,ÂíºÉÔ°,122763,2022030766310,73,82.4,59,74.7,57.9,76.8,94.6,87.7,51.1
288,ËÎÖÂ,557712,2022090681230,73,64.5,67.7,47.6,63.1,72.6,88.9,87.1,92.8
289,¸µ¿µ¶«,287508,2022091090813,73,60.8,86.8,92,52.8,90.2,66,85.9,49.5
290,Ëïèª,918565,2023110166569,73,49.5,79.6,89.3,92.3,63,53.1,91.1,65.9
291,½ª·É,275069,2024010976931,73,66.7,70.9,81.1,73.1,85.3,56,59.1,91.5
292,¸ðÈØè´,110457,2024050895766,73,70,92.8,66.4,47.6,83.5,51.9,79.6,92.1
293,ÁºÈÙ,827319,2019050671967,72.9,83.2,60.9,50.6,89.5,75.3,84.1,69.2,70
294,ÎÀÑÇ,451753,2020020435325,72.9,85.5,74,70.9,54.2,93.7,77.8,45.6,81.7
295,ÇØÎ°Ïé,064054,2020050745410,72.9,88.4,89.8,66.5,68.8,72.7,85.9,63.3,47.8
296,ÕÔ¾²,210761,2022060876156,72.9,64.9,57.1,90.4,93.9,47.3,74.2,75,80.7
297,ÆÝÒå,702038,2023040973823,72.9,78.5,74.5,73.9,61.3,58.1,66.7,83,86.9
298,Ê·¹â,965436,2019080373603,72.8,48.8,81.8,55.4,68.9,78.9,93.2,63.2,91.8
299,ÉÛÈÊÁ¦,187690,2020040909060,72.8,69.7,52.5,71.5,59.7,77.5,94.4,86.9,70.4
300,ñÒ³½,837175,2021010157503,72.8,64.9,90.8,78.7,84.1,64,73.4,70.5,56.4
301,ê°Ôª,614499,2021020169952,72.8,55.3,84.6,94.2,75.5,68.7,72,50.3,81.5
302,µÒ¶¦¿¡,033427,2024040922763,72.8,66,82.1,62.1,59.2,81.2,69.6,78.3,83.6
303,»ÆÃ·,722734,2024060453426,72.8,79.9,89.8,93.6,51.2,93,66.1,52.4,56.1
304,Ë®Òå¸Õ,735331,2018120203104,72.7,88,47,59.1,86.1,93.2,79.9,67,61
305,Ö£Ø¹Æ¼,919217,2020120821705,72.7,80.4,84.9,56.2,70.2,77,69.5,62.3,81.4
306,ºØÌÚéª,718555,2021030285533,72.7,90.4,79.4,64.1,92.7,58.7,75.6,51.5,69.4
307,ÔÆÊ±éÅ,849036,2021090543658,72.7,46.2,90.7,89.4,46.3,66.3,64.9,84.2,93.6
308,±´¼ÎÜ°,418220,2022030492055,72.7,78.3,76.2,94.8,58.5,48,84.2,63.8,77.4
309,·Ñæ¯,006933,2022050343342,72.7,87.9,69.5,69.7,91.8,50.1,61.2,90.9,60.4
310,ÅÓæÃ,490339,2022070163923,72.7,51.4,63.6,60.8,78.1,78.8,91.9,71.1,85.7
311,²Ü³É,665838,2023010763870,72.7,90.9,69.9,66.1,87.9,81,57.7,73.4,55
312,ÉÛÓ¢,250391,2023031099163,72.7,66.5,85.7,73.3,85.4,47.5,81,82.3,60.3
313,ÎâÏ¼Áá,616457,2018010865701,72.6,59.3,91.5,93.6,74.1,52.4,72.8,76.7,60.7
314,ÄßÓðÊç,602437,2018081233749,72.6,74.4,58.1,89.3,93.5,63.2,60.3,66.8,75.1
315,×£Éú,772301,2022020090106,72.6,61.2,45.9,92.2,76.2,76.1,87,82.8,59.2
316,Ô¬Ç¿Ñ§,977661,2022020376123,72.6,69.4,75,51.8,63.5,65.3,88.8,84.3,82.5
317,ÀÉÑÞÓ°,086228,2023070322873,72.6,70,91.8,47.8,54.4,60.3,93.2,78.3,85.3
318,ÊæÒå¾ü,355362,2023071226217,72.6,47.8,85.6,84.6,88.9,62.8,62.6,56.4,91.9
319,ñ¼æ¿,100340,2018090994069,72.5,84.9,79.6,55.7,83.7,54.8,71.8,83.4,65.7
320,¼ÆÆ¼ÇÉ,346366,2019010566672,72.5,92.2,86.9,78.8,84.2,55.3,79.3,47.3,56.2
321,»ÆºÉÓý,754069,2019080636954,72.5,65.4,85,45.1,84.2,82.6,81.8,49.6,86.2
322,á¯ÃÃÕä,494594,2021010339418,72.5,86.7,89.6,66.2,65.3,74.6,75.2,49.3,73.4
323,ÍõÁá,742872,2021010507203,72.5,88,71.3,61.3,57.1,79.7,53.7,94.4,74.6
324,ÀÖÑ×Ìì,948659,2021060775954,72.5,55.5,93.2,76.1,72,54,46.9,88.5,93.9
325,°Øæý²Ê,863697,2022040559718,72.5,62.4,51.6,78.6,68,66.7,78.2,88.8,85.9
326,±Ï·å,873023,2023090862347,72.5,88.6,47.6,92.6,81.1,70.5,83.4,53.8,62.1
327,Óá·å,699612,2019050381273,72.4,69.4,82.5,59.6,75.8,67.8,66.9,74.5,82.8
328,Ñ¦³É¾ü,568480,2019071168012,72.4,48.6,54.9,91.3,88.5,53.8,93.1,87.6,61.2
329,ÌÆ¾§,011396,2019110459659,72.4,58,88.1,74.2,87.7,53.2,81.5,60.5,75.8
330,ÕÅæý±ù,686544,2019121064475,72.4,72.9,68.7,78.6,86.2,67.3,51.8,62.8,90.6
331,ºÂÇï,323459,2021010745907,72.4,61.6,81,85.7,72.6,49.2,85.6,82,61.9
332,¿×ÐÅ·å,452671,2021100627148,72.4,45.7,84,54.3,85.9,91.8,90.1,50.3,77.2
333,ÓíæÃ,557770,2022080387043,72.4,79.2,48.8,78.6,77.2,73.2,67.3,66.1,89.1
334,ÓíË¼,860957,2022120535731,72.4,46.7,87.6,94.3,94.6,80.5,59.5,49.3,66.8
335,Áº¼Ò,240356,2023030465646,72.4,54.4,57.5,89.7,76.3,72.4,75.3,69.9,83.6
336,±«âù,236741,2023051174110,72.4,58.1,94,84.2,74.5,78.2,87.1,56.1,46.9
337,ÖÜ¾û,352051,2024080245169,72.4,75,57.2,82.4,92,61.6,64.3,70.7,76
338,ÂíÝººÉ,487369,2019070636929,72.3,74.9,69.7,83.2,85.9,59.2,61.3,78.4,65.5
339,ÌÕº®,516350,2020020045033,72.3,64.5,94.7,81.5,85.4,72.9,73.9,53.9,51.3
340,ÖÜ·ÉÁ¼,125320,2020040602046,72.3,93.2,88,54.7,48.8,69.1,91.8,59.1,73.8
341,ÎâÖ¦,543113,2020050771333,72.3,82.7,68.1,82.1,81.5,63.1,61.2,85.2,54.5
342,Äß·ã,837392,2021020709271,72.3,92.5,83.3,47.4,86.7,92.1,67.2,63.5,45.6
343,ÏôÑÅÇä,378516,2021040611635,72.3,79.8,76.6,80.7,48.7,81.4,48,84.9,78.4
344,ÓíÏéÄþ,835962,2021060926252,72.3,77.5,89.9,86.6,54.7,47,73.9,71.3,77.8
345,²ÜµÂÐÂ,685258,2021100185826,72.3,85.3,83,58.5,85.5,85.4,64,67,49.8
346,½ð»ÝÃ·,404731,2022090113114,72.3,70.3,71.4,64.9,93.9,50.5,64.7,70.4,92.1
347,ËÕÈÊÌ©,572569,2018080726964,72.2,50.2,74.4,84.5,71,61,88.4,82.4,65.8
348,ËïÃ¼,396630,2020010053065,72.2,46.8,88,72.8,93.8,59.7,74,81.7,61
349,ÓáÝ¼Óð,183177,2020081107720,72.2,92.7,58.6,53.3,92.8,45,92.7,73.8,68.4
350,Î¤Éú,391189,2022030458952,72.2,91.4,58.3,89.7,48.1,52.3,79.1,83.4,75.1
351,Ã×èµÑà,943525,2020020052529,72.1,61.4,67.5,53.9,75.5,79,89.1,93.9,56.5
352,¸ðÏöÔÃ,832224,2020050322457,72.1,74.6,74.5,74,59.9,74.7,88.2,65.4,65.9
353,ÌÀÎÄ,230549,2021060844968,72.1,45.6,59.7,86.8,92.1,81.1,60.3,75.1,75.9
354,²·ÊÀÑ×,436756,2022071195657,72.1,68.2,56.1,69.5,92.7,89.4,74.9,54.5,71.6
355,¹Ë¶¦,197379,2022121227929,72.1,49,93.4,89.8,77.2,74.7,49.8,69.9,73.3
356,ÃÏË¬,742914,2024031161442,72.1,77.9,65.3,74,48.1,55.5,91.9,85.8,78.3
357,·ü·¢,434588,2024050578805,72.1,81.2,85.9,46.3,54.6,65.5,77,84.1,82.3
358,ñ¼²Å²ß,885246,2020060154603,72,88,68.9,47.4,71.4,57.5,73.8,77.1,91.7
359,ÖÜÓÂ,729570,2021060957012,72,92,60.9,84.7,53.5,84.3,75.3,54.4,71.2
360,ÓáÉúÇ¿,269276,2021100627665,72,68.3,76.3,77.3,46.7,57.3,79.3,88.5,82.3
361,ºÍ»¶,575084,2023010188426,72,85.3,48.7,70.6,75.6,65.9,68.7,89.2,72.1
362,¼Æ»Ô,978972,2024011097211,72,59.5,48.5,94.4,87.9,79.3,70.2,83.1,52.7
363,ÐÜÏþ,795897,2024080089736,72,81.2,56.1,93.6,78.3,49.4,87.9,82.4,47.4
364,ÉòÑþ,887601,2019080650161,71.9,84.9,66.5,67.3,78.4,71.6,51.5,67.5,87.5
365,ÈÎµÂÊ¿,636061,2020030546141,71.9,57.1,69.2,64,78.5,88.4,77,61.3,79.9
366,Ð»¶¦Ïé,714617,2021090661731,71.9,69.9,83.2,75.8,67.9,86.8,68.9,62,61
367,·ïÁ«,726152,2023100275241,71.9,45.3,86.1,73.2,86,65.1,82.7,70.8,66.2
368,ëø»¶,271351,2024101085105,71.9,75.8,77.7,50.1,50.8,89.8,79.8,89.6,61.6
369,ÞÉÜ¿Ø¹,505013,2018070061370,71.8,60.5,90.1,84.4,86.9,58.6,94.9,50.3,48.6
370,ÃçÂ¶·ã,677506,2019030030627,71.8,51.6,90.9,75,53.8,86.9,86.4,65.2,64.8
371,ñ¼Ó½¼§,773437,2019081193718,71.8,88.4,80.1,65.5,90.7,57.2,52.2,77.6,62.7
372,±´¶¦¶¦,542454,2019091055444,71.8,47.6,79.4,82.3,91.1,53.4,68.3,65.8,86.9
373,Äß·¢,014272,2019100777254,71.8,69.3,65,47.7,81.6,81.6,79.5,79.2,70.5
374,Ç®äÞÃÎ,640207,2020120540701,71.8,71.5,57.4,85.2,68.7,52.4,95,74.6,69.4
375,Ö£Ñ×Á¼,120434,2021060553421,71.8,60.8,70.4,57.4,78.8,88.4,89.5,63.6,65.5
376,¿µÊæÖ¦,319953,2021101155359,71.8,94.6,49.6,67.8,71.8,71.2,73.1,84,62
377,Ó÷¾§ÔÆ,295684,2021120308459,71.8,66.5,51.9,47.4,91.9,52.3,94.2,81.2,88.8
378,ÎÀ¾ý,182323,2022090302312,71.8,49.4,51.7,85.3,63.9,90.2,75.1,70.1,88.3
379,ÖÜÁÕÕÑ,125456,2022111105660,71.8,73.2,72.4,86.2,76,71.2,81.8,66.9,46.4
380,°ØØ¹µ¤,763979,2023051107918,71.8,64.6,73.2,58.9,62.5,76,88.4,64.3,86.7
381,·ëæ¿,206293,2019090149306,71.7,92,45.9,60.5,68,89.9,61,63.9,92.5
382,·Ñö°Àò,405514,2020040011443,71.7,76.7,90.3,91.9,75.6,58.9,46.5,86.1,47.8
383,Ã×Ãú,139739,2020050063914,71.7,93,63.4,58.5,56.7,60.4,91.5,74.6,75.1
384,ÕÅ¾û¶¦,906576,2023090907620,71.7,69.7,89.1,94.7,58.2,69.5,68.4,49.1,74.9
385,ÃÏ¿¡¹ó,397265,2024100646559,71.7,70.7,62.7,68.1,91,61.5,75.1,55,89.6
386,»¨ÈÚÔÆ,571831,2024101183142,71.7,83.3,82.8,89.4,47,51.7,89.9,68.8,60.4
387,Ïî¹ó,353998,2024120429822,71.7,67.2,78.6,76.2,71.3,63.2,55.3,93.5,68.6
388,Ë®ÑÞÍñ,251891,2019030019111,71.6,83.2,83,60.2,94.9,58.1,46.6,57.1,89.7
389,ÎºÉúÉ½,547610,2019060561019,71.6,82.4,94.8,58.7,63.1,56.2,70.4,73.3,73.7
390,Â³ÎÄ½¡,767001,2021051070110,71.6,70.1,63.7,78.5,89.4,58.9,86.5,75.4,50.1
391,ÄÂÀò·²,500190,2023040279023,71.6,83.2,57.6,53.5,81.3,86,60,61.7,89.4
392,ÆëÏöÓ±,167033,2018081233324,71.5,89.2,64.1,59.8,82.6,83,68.9,66,58.3
393,ÒüË¬Ã¼,297201,2018120290116,71.5,72.6,88.9,93.1,51.6,52.4,64.2,77.6,71.2
394,ÓÚ´Ï,058498,2019080659810,71.5,67.7,80.5,90.9,72.9,58.4,64.4,56.4,80.6
395,ÆÝ¹ú,292870,2021010337028,71.5,55,63.8,85.9,77.6,50.3,61.7,93.8,84.1
396,ÎÀè¡,412453,2022071145320,71.5,83,46.9,93.7,62.5,55.1,88.4,49.1,93.6
397,Ö£Ñ§¶¦,040244,2022120894453,71.5,45.5,89.1,86.4,60.2,52,89.2,88.2,61.1
398,ê°°²,475301,2023040080105,71.5,93.6,82.5,48.9,49.5,51.1,94.4,70.7,81.2
399,½¯É½,032319,2024061031941,71.5,58.5,45.2,87.6,82,76.7,49.5,78.5,93.9
400,·ü¿¡,262720,2024091192051,71.5,86.4,81,50.4,87.9,53.6,66.8,51.4,94.1
401,ÇüÑÒ,011985,2018060668551,71.4,65.6,48.6,87.3,61.9,91.2,80.2,86.1,50
402,Îâ¾ÕÀö,104265,2018080116504,71.4,74.8,56.3,79.8,60.5,91.2,81,51.3,76.6
403,·ïÜø,449109,2018100430901,71.4,88.7,57.8,46.6,84.2,69.3,86.9,47.4,90.6
404,¼ÆË¼åû,208318,2019021161847,71.4,52.5,49.2,77.4,88.5,74.6,69.9,90.2,69.2
405,ÖÜÒË,675187,2020110858745,71.4,92,89.6,84.7,77.6,53.4,48.2,51.7,74.3
406,½ðéª,879672,2021050387265,71.4,90.2,65.8,49.4,69.3,76.4,49.5,88.1,82.8
407,Ê±Ü¿Êæ,241769,2021081126936,71.4,52.6,93.2,64.4,85.4,64.6,74,79.5,57.4
408,ÈÎ²ßÇ¿,752135,2021120073515,71.4,61.5,94.7,60.4,71.5,77.2,64.9,85.8,55.3
409,ÂÞö°,361402,2024031250235,71.4,56.5,84.5,61,94.8,47.8,76.4,93.8,56.2
410,ÓÈÐÐ,175240,2020020984008,71.3,59,45.2,51,66.2,90.9,81.3,88.1,88.6
411,ÅÓ¹Ú,803299,2020090779901,71.3,93.9,91.6,49.7,56.4,65.2,85.6,56.7,71.1
412,ÒüË³ÈÊ,563618,2021091191855,71.3,88.4,92.6,68.7,63.4,63.2,83,61.1,50.4
413,ÕÔ²¨ÐÇ,700030,2022030023062,71.3,91.1,54.7,74.2,67.4,83.8,92,50.4,56.7
414,ÆîÐÂ,266633,2022071203371,71.3,74.7,72.4,91.2,51.6,56.6,85.8,47.5,90.3
415,Ç®·ç,911196,2023050329622,71.3,79.7,67.7,71.1,91.7,92.4,48.1,54.8,65.1
416,³ÂÊ¢,226001,2018010710167,71.2,70.2,72.6,70.4,73.1,84.7,71.1,68.1,59.5
417,°ØÖ¦ÁÕ,258447,2018020354755,71.2,74.9,60.5,61.6,62.1,92.3,54.6,70.6,93.3
418,³ÉÑÒÖÐ,599953,2018070675302,71.2,74.5,92.3,50.8,51.6,80,78.2,87.5,54.4
419,ÇØ²ÅÈÊ,220650,2018101025002,71.2,80.3,80.3,55.9,94.9,73.3,69.4,51.4,64.1
420,ËïÐÂÌÚ,946854,2018110685471,71.2,45.4,81,75.4,54.8,84.5,69.3,78,81
421,Ê©Î°,746883,2019050838332,71.2,86.1,92.6,61.9,62.1,88.9,70.8,46.7,60.2
422,º«ÇíÀò,081291,2019110299110,71.2,69.2,86.6,53.5,74.9,79.1,73,66.7,66.6
423,Òüåû¿É,447397,2019120469729,71.2,84.1,83.8,59.2,47.1,60.9,85.4,90.8,58
424,Ã×Æ®çü,220035,2020120603556,71.2,86,50.8,46.1,58.1,91,85.4,85.6,66.5
425,ÇØ¸Õ»Ô,971085,2021080318553,71.2,49.4,83.6,86.4,48.4,82.5,81.1,69.8,68.7
426,ÒüÖ¦,077698,2023050169844,71.2,89.1,58.7,58.2,74.2,52.1,71.7,90,75.5
427,¿µè´,325990,2024031129036,71.2,61.4,64.1,86.1,75.7,64.6,89.1,59.7,68.9
428,ÆÝ»·,865553,2018060785335,71.1,85.2,80.6,78.1,58.4,76.4,73.3,61.5,55.3
429,Òó·å,709527,2018110182734,71.1,58,83.7,87.5,57.7,56.4,88.1,72.1,65.6
430,ÆÝÄÈÃ¼,731121,2019090822152,71.1,46.8,59.3,93.8,86.6,59.9,59.2,69.9,93.3
431,±åÇÉÀó,194477,2020020077773,71.1,62.7,65.5,90.6,62.8,53.3,68.7,82.1,83.2
432,Ç®»Ô,068190,2020100689067,71.1,54,54.2,89.9,71.9,84.9,84.6,65.6,64
433,ñ¼ÃÀ,786540,2022010374014,71.1,57.6,92.1,83.1,57.4,55.9,79.5,73.9,69.6
434,ÂÀÔ·æ¼,925760,2022021096043,71.1,52.9,66,70.6,67.5,79.1,62.1,75.8,94.6
435,²·Ê¤Áú,177717,2024070701714,71.1,46.2,84.4,66,72,48.1,83.5,91.1,77.1
436,±«Æ½,527769,2024091176964,71.1,46.6,91.1,55.1,70.3,87.9,81.9,52.1,84.1
437,ÚùÓ°,613270,2018110087010,71,67,94,85.3,65.3,46.2,71.6,58.9,80
438,ÖÜË³³½,163883,2020120168348,71,73.5,69.5,56.6,59.4,93.6,59.5,69.9,85.6
439,¶­±ò,904635,2020121183548,71,56.1,92.5,83.8,52.1,84,91,45.3,63.6
440,ÐÜÔª¾û,584966,2024050566662,71,93.4,48.5,91,46.9,49.6,58.2,91.7,88.5
441,·üö°Ñã,498445,2024070774551,71,64.5,89.6,80.7,63,71.3,65.2,68.5,65.5
442,ÆÝÒã,973614,2018100741406,70.9,70.3,74.6,79.9,56.6,89.1,80.5,47.3,69.2
443,ëøÈð¾Õ,050078,2021030347870,70.9,94.8,59.7,48.4,64.6,58.2,75.9,82.8,82.6
444,ÕÅ½à,001044,2021070184447,70.9,52.7,74.6,67.9,89,78.3,50.6,79.6,74.5
445,Ë®Ó°,066748,2022080704834,70.9,71.7,80,66.7,63.6,51.5,60.8,90.1,83
446,ÌÀçþËØ,449406,2024050160669,70.9,78.5,86.6,75.4,68.7,65.6,68.7,64.5,59.2
447,Ñ¦·ï,706654,2024060255428,70.9,90.3,66.3,47.8,80,87.2,52.9,87.8,54.9
448,Ë®çù,330815,2024061151528,70.9,79.1,83,80.7,52.5,84.2,47,61.2,79.4
449,ÅËÈðÑÞ,820962,2018060166229,70.8,61.9,65.9,81,85.8,77.7,61.7,74.9,57.8
450,ÃçæýÐã,660745,2019010514518,70.8,80.7,76.3,82.9,85.9,54.3,57.9,47.7,80.3
451,ÎºÃúÀû,662858,2020010395802,70.8,82.3,79.1,52.8,94.1,63.1,65,76.4,53.2
452,Î¤¾ê,526806,2020120290674,70.8,50.9,83.6,76.2,62.2,86.5,73.3,78.2,55.9
453,Ê·æ«,145428,2021050502808,70.8,88.1,80.2,48.6,65.5,64.2,70.1,91.2,58.8
454,ÎÀÞ±Èá,647573,2021110457324,70.8,73.2,91.1,58,60,68.6,52.2,79.7,83.9
455,ºØ¶¦,192459,2022030455904,70.8,74.4,73.3,71.8,65.6,48.7,84.8,81.7,66.1
456,ÌÆºÉÍñ,530458,2022070595844,70.8,85.5,45.1,94.2,68.1,93.7,50.6,79.6,49.8
457,Ô¬ºëÈÊ,240850,2023110115018,70.8,89.3,86,56.7,76.1,60,90,57.4,51.3
458,ÅËÃú,361716,2018080771654,70.7,82.5,63.8,50.9,45.5,87.5,75.1,65.5,94.9
459,º«Ê¿,583960,2019091246032,70.7,69.6,67.2,94.6,51.8,47.5,90.5,71.3,73
460,»ª·å,056515,2020030301557,70.7,50.4,65.6,69,92,66.9,90.5,57.5,73.7
461,Ê·¾²»ª,698522,2020101012229,70.7,84,51.7,62.2,78.6,72.2,66.6,69.6,80.9
462,Ê·çù,494540,2021010524067,70.7,62.6,94,48.4,77.8,68.2,71.1,53,90.1
463,·¶èµ·Ò,282970,2021110807069,70.7,58.4,71.6,71,54.7,65.1,92.5,73.4,79.1
464,Òó¶ðÃÀ,745461,2022110506129,70.7,89.6,58.7,76.4,66.7,71,64.6,77.7,60.5
465,À×ÐËºë,596996,2024110509608,70.7,47.1,78.1,75.8,69.9,64.5,59.7,81.4,89.4
466,ÓíÐÇ,969605,2020050320532,70.6,56.7,75,87.9,90.5,75.1,71.4,47,61.2
467,½ªéª,211391,2022031099158,70.6,83.9,74,71.1,57.2,63.9,72.1,51.7,91.3
468,Á®»Ô±£,973043,2023030044334,70.6,50.3,59.5,74.9,59.7,78.7,94.2,69.9,77.5
469,ÉòÈÙÀò,948554,2019010585406,70.5,52.8,60.5,69.2,89.6,75.6,69,94.9,52
470,Æ¤ð¥,566844,2021090684445,70.5,70.5,45.4,71.2,76.9,84.2,75.4,81.5,59.2
471,¸ðÉú»Ô,435942,2022040274245,70.5,85,87.8,75.7,50.2,53.2,68.8,79.4,64.2
472,Ë®ÈÙ,867275,2022050247526,70.5,90.9,86.4,66.1,79.2,62.9,50.5,82.6,45.2
473,Ã÷·²É¯,506006,2022110720638,70.5,47,88.5,73,91,62.3,49.1,81.7,71.7
474,²ý¸»,743210,2023030671073,70.5,59,86.9,67.2,79.9,88.3,61.2,70,51.3
475,ÍôÇå,056993,2024121139302,70.5,84.5,74.3,88.8,89.7,53.3,47,67,59.7
476,Âí¹ð,072388,2018010638868,70.4,74.2,91.9,50.3,72.1,50.3,70.9,74.7,79.1
477,¼Æ·Æ,516845,2018021094575,70.4,85.2,70.2,66.8,60.4,92.6,65.3,58.3,64.7
478,Åíæµ¿É,098086,2018060178669,70.4,62,63.9,84.9,83.1,79.3,71.9,62.7,55.7
479,Ñ¦ÃÀ,811205,2019090690517,70.4,78.5,47.2,80.9,90.6,50.5,54.5,66.9,94.4
480,ÅË¸»,324270,2019120687022,70.4,91.2,50.4,78.4,76.4,63.2,49.1,86.2,68.5
481,ÇüÊç,613525,2021090092512,70.4,92,66.3,46.7,87.8,89.8,53.9,73.7,52.7
482,ËÎÈÚ,883590,2021120749002,70.4,72.7,52,64.9,56.6,77.3,89.4,58.9,91.6
483,½ðÖ¦Äý,361528,2023060652858,70.4,67.8,86.1,53.9,81.7,90,73,53,57.4
484,¿µ½¨ÓÂ,982129,2024050652968,70.4,78.4,81.7,94.8,63.5,80.9,50.6,53.7,59.5
485,Ó÷æ«ºì,704707,2022020400724,70.3,73,91.4,89,54.4,51.2,81.1,48.6,74
486,Åí¸»Á¼,251281,2022050868166,70.3,74.7,81,80,70,49.6,62.9,60.5,83.7
487,·ïÈÙèµ,322302,2022080150232,70.3,77.2,83,84.5,58.6,78.9,54.3,77.5,48.5
488,ÍôÒ¶,463862,2018040716203,70.2,78.1,64.1,60.4,82.5,84.2,78.8,55,58.8
489,¸ðÌ©,070071,2020111047166,70.2,75.7,85.7,75.4,76.8,57.7,55.9,69.5,64.5
490,À×ÈÙ,903526,2022120512624,70.2,69.2,49.4,59.9,87.9,78.4,85.2,81.3,50.2
491,Á®±£,823662,2023020246251,70.2,50.5,49.1,68.8,90.2,94.7,69.8,47.3,91.5
492,Ó÷Ò¶,864802,2023050440228,70.2,56.9,72.2,61.8,85.5,82.3,74.9,47.5,80.7
493,ÄÂ¿¡¾ü,938208,2023090620809,70.2,52.2,86,62.7,73.5,53,82.9,72.1,78.9
494,Âí½¨,107617,2019100801709,70.1,56.4,84,75.3,62,65.5,72.8,63.8,80.9
495,¶­²¨,133039,2020110803917,70.1,53.2,81.3,46.9,71.3,78.9,65.2,71,93.1
496,ÂÀÐÐÔª,223636,2021040693639,70.1,50.3,46.4,84.7,86.5,86.1,69.3,49.2,88.6
